Symbol,Latest_0830,P1D_0830,P1W_0830,P1M_0830,P3M_0830,P6M_0830,P1Y_0830,R1D_0830,R1W_0830,R1M_0830,R3M_0830,R6M_0830,R1Y_0830,Latest_1530,P1D_1530,P1W_1530,P1M_1530,P3M_1530,P6M_1530,P1Y_1530,R1D_1530,R1W_1530,R1M_1530,R3M_1530,R6M_1530,R1Y_1530
HSCL.NS,453.1000061035156,453.1000061035156,455.2000122070313,473.9500122070313,459.2000122070313,474.8500061035156,500.9660034179688,0.0,-0.4613370050966767,-4.3991994021529655,-1.3283985063932064,-4.580393749696736,-9.554739640589403,452.25,452.25,455.2000122070313,473.9500122070313,459.2000122070313,474.8500061035156,500.9660034179688,0.0,-0.6480694481373483,-4.578544497969594,-1.513504360252025,-4.759398928719589,-9.724413051103538
ABCAPITAL.NS,342.8999938964844,342.8999938964844,347.75,350.8500061035156,329.3500061035156,278.45001220703125,169.19000244140625,0.0,-1.3946818414135511,-2.2659290490893307,4.114160480297654,23.145979121571635,102.67154616020366,344.6499938964844,344.6499938964844,347.75,350.8500061035156,329.3500061035156,278.45001220703125,169.19000244140625,0.0,-0.8914467587392163,-1.7671404016455918,4.645510098505941,23.77445817464449,103.7058862363001
BRIGADE.NS,785.0499877929688,785.0499877929688,763.0499877929688,855.9500122070312,968.4000244140624,982.771484375,1152.5347900390625,0.0,2.8831662868683585,-8.283196845952459,-18.933295332373728,-20.11876613491421,-31.884920561368794,796.5499877929688,796.5499877929688,763.0499877929688,855.9500122070312,968.4000244140624,982.771484375,1152.5347900390625,0.0,4.390275936822273,-6.939660443593199,-17.74576954653351,-18.94860601296954,-30.887119878960743
CRAFTSMAN.NS,8010.0,8010.0,7834.0,7495.5,6789.5,6465.0,4327.70263671875,0.0,2.246617309165177,6.864118471082651,17.97628691361661,23.89791183294664,85.08665387585769,7973.5,7973.5,7834.0,7495.5,6789.5,6465.0,4327.70263671875,0.0,1.780699514934899,6.3771596291108,17.43869209809264,23.33333333333333,84.24325027205384
ANANTRAJ.NS,556.9500122070312,556.9500122070312,547.75,566.5499877929688,614.8499755859375,562.4500122070312,595.4832153320312,0.0,1.6796005854917844,-1.694462235068579,-9.41692537658946,-0.977864677861455,-6.470913391490732,548.8499755859375,548.8499755859375,547.75,566.5499877929688,614.8499755859375,562.4500122070312,595.4832153320312,0.0,0.2008170855203103,-3.1241748457153387,-10.73432587146215,-2.417999168979969,-7.831159392140356
TARIL.NS,283.29998779296875,283.29998779296875,247.97000122070312,267.5,313.54998779296875,515.0499877929688,407.2810668945313,0.0,14.247685767771776,5.906537492698598,-9.647584492962416,-44.995632558514885,-30.44115947910449,280.7099914550781,280.7099914550781,247.97000122070312,267.5,313.54998779296875,515.0499877929688,407.2810668945313,0.0,13.20320606250879,4.9383145626460285,-10.47360791465706,-45.49849565904402,-31.07708305827772
HEG.NS,536.5,536.5,534.2000122070312,550.7000122070312,531.7999877929688,528.367431640625,375.6117248535156,0.0,0.4305480607284938,-2.578538567689893,0.8837932145385792,1.539188048385703,42.83366692273224,532.0,532.0,534.2000122070312,550.7000122070312,531.7999877929688,528.367431640625,375.6117248535156,0.0,-0.4118330506848859,-3.3956803690792605,0.037610419635646,0.6875079995176031,41.63562125422843
CENTURYPLY.NS,780.0,780.0,797.7999877929688,759.0499877929688,749.8499755859375,738.8637084960938,867.1012573242188,0.0,-2.2311341270147897,2.7600306361832625,4.020807547603517,5.567507380709812,-10.04510794886907,777.5,777.5,797.7999877929688,759.0499877929688,749.8499755859375,738.8637084960938,867.1012573242188,0.0,-2.544495876607691,2.430671563631393,3.68740752341248,5.229149985258819,-10.333424910571413
EMCURE.NS,1481.0,1481.0,1515.699951171875,1499.0999755859375,1362.4000244140625,1406.691162109375,1251.711669921875,0.0,-2.289368099870061,-1.2073894924094677,8.705224123652279,5.282526818409572,18.31798293391608,1458.0999755859375,1458.0999755859375,1515.699951171875,1499.0999755859375,1362.4000244140625,1406.691162109375,1251.711669921875,0.0,-3.8002228304753616,-2.734974362465369,7.024365051155471,3.654591346082922,16.488486176448617
IIFL.NS,521.4500122070312,521.4500122070312,515.8499755859375,632.8673095703125,536.7782592773438,446.2977600097656,356.8595275878906,0.0,1.0855940459690527,-17.605159198209876,-2.8556013224061423,16.83903862650379,46.12192526612696,523.0,523.0,515.8499755859375,632.8673095703125,536.7782592773438,446.2977600097656,356.8595275878906,0.0,1.3860666380648785,-17.360244068366764,-2.566843764479807,17.18633765684955,46.556266420879226
BLUEJET.NS,441.0,441.0,411.4500122070313,499.3999938964844,579.2999877929688,785.8175659179688,829.6903686523438,0.0,7.181914428550301,-11.694031760158476,-23.87363899658749,-43.88010409453791,-46.84764140189899,441.3999938964844,441.3999938964844,411.4500122070313,499.3999938964844,579.2999877929688,785.8175659179688,829.6903686523438,0.0,7.279130101078487,-11.613936866010905,-23.804591196671545,-43.82920247133264,-46.7994313814387
