Symbol,Latest_0830,P1D_0830,P1W_0830,P1M_0830,P3M_0830,P6M_0830,P1Y_0830,R1D_0830,R1W_0830,R1M_0830,R3M_0830,R6M_0830,R1Y_0830,Latest_1530,P1D_1530,P1W_1530,P1M_1530,P3M_1530,P6M_1530,P1Y_1530,R1D_1530,R1W_1530,R1M_1530,R3M_1530,R6M_1530,R1Y_1530
HSCL.NS,463.2000122070313,463.2000122070313,457.1000061035156,454.6000061035156,474.9500122070313,497.2999877929688,564.7852172851562,0.0,1.3345014268352926,1.89177430445466,-2.473944562165452,-6.85702320992891,-17.98651982543575,476.8500061035156,476.8500061035156,457.1000061035156,454.6000061035156,474.9500122070313,497.2999877929688,564.7852172851562,0.0,4.320717509578721,4.894412604766556,0.4000408143280909,-4.112202330872903,-15.569672946528756
ABCAPITAL.NS,359.8500061035156,359.8500061035156,364.0499877929688,331.3999938964844,290.0,240.22999572753903,197.5,0.0,-1.1536826892689276,8.584795633978755,24.08620900121228,49.79395267177444,82.20253473595727,351.79998779296875,351.79998779296875,364.0499877929688,331.3999938964844,290.0,240.22999572753903,197.5,0.0,-3.3649225135989957,6.155701349486593,21.310340618265087,46.44298965561682,78.1265760977057
BRIGADE.NS,874.75,874.75,855.9500122070312,944.2000122070312,934.25,1249.4852294921875,1247.141357421875,0.0,2.1963885185881087,-7.355434368687892,-6.368744982606368,-29.991169214900317,-29.859594921276017,884.4000244140625,884.4000244140625,855.9500122070312,944.2000122070312,934.25,1249.4852294921875,1247.141357421875,0.0,3.323793656322766,-6.333402565118441,-5.335828267159486,-29.218849207725484,-29.08582341922181
CRAFTSMAN.NS,7058.0,7058.0,7076.0,6746.0,6777.5,5547.82373046875,4998.38720703125,0.0,-0.2543810062182023,4.624962941002075,4.138694208779048,27.2210571730557,41.20554706269024,7090.5,7090.5,7076.0,6746.0,6777.5,5547.82373046875,4998.38720703125,0.0,0.2049180327868852,5.106729914023124,4.618222058281077,27.806872468907827,41.85575679342663
ANANTRAJ.NS,541.4500122070312,541.4500122070312,504.6499938964844,616.0999755859375,528.7999877929688,585.095703125,751.8949584960938,0.0,7.292186417443101,-12.11653405892622,2.392213446686979,-7.459581515443854,-27.98860983321193,550.5499877929688,550.5499877929688,504.6499938964844,616.0999755859375,528.7999877929688,585.095703125,751.8949584960938,0.0,9.095411562790892,-10.639505013878292,4.113086327928467,-5.904284572168683,-26.778337642514067
TARIL.NS,273.54998779296875,273.54998779296875,245.3000030517578,318.20001220703125,515.9000244140625,516.0,543.3995971679688,0.0,11.516504031697972,-14.032062445369029,-46.97616304561038,-46.986436474230864,-49.65951590346644,306.29998779296875,306.29998779296875,245.3000030517578,318.20001220703125,515.9000244140625,516.0,543.3995971679688,0.0,24.867502642607008,-3.739793827009648,-40.62803386356661,-40.63953724942466,-43.632643566666246
HEG.NS,544.2999877929688,544.2999877929688,536.75,515.9000244140625,510.4500122070313,521.6414184570312,545.0081787109375,0.0,1.4066116055833722,5.504935459377372,6.631398721998353,4.343705950911553,-0.1299413376958443,535.6500244140625,535.6500244140625,536.75,515.9000244140625,510.4500122070313,521.6414184570312,545.0081787109375,0.0,-0.2049325730670703,3.828261109782117,4.9368227259068975,2.685485749668317,-1.7170667638436297
CENTURYPLY.NS,838.5999755859375,838.5999755859375,797.8499755859375,792.4000244140625,809.0,772.87060546875,851.5709228515625,0.0,5.107476498958765,5.8303823508886685,3.65883505388597,8.504576270865199,-1.5231787414946727,839.6500244140625,839.6500244140625,797.8499755859375,792.4000244140625,809.0,772.87060546875,851.5709228515625,0.0,5.239086307852203,5.962897342783256,3.788630953530593,8.640439741502453,-1.3998714748951022
EMCURE.NS,1411.5,1411.5,1415.699951171875,1371.800048828125,1385.300048828125,1329.6505126953125,1365.2269287109375,0.0,-0.2966695851333754,2.894004210437892,1.8912834944341828,6.155714341716137,3.3894051103104195,1395.4000244140625,1395.4000244140625,1415.699951171875,1371.800048828125,1385.300048828125,1329.6505126953125,1365.2269287109375,0.0,-1.433914491627185,1.720365559550609,0.7290821648697285,4.944871685528121,2.2101157740577806
IIFL.NS,577.7000122070312,577.7000122070312,567.25,547.2999877929688,438.6499938964844,487.4500122070313,433.5499877929688,0.0,1.84222339480498,5.554545056113201,31.69953727238871,18.514718994748687,33.248766802617894,575.2000122070312,575.2000122070312,567.25,547.2999877929688,438.6499938964844,487.4500122070313,433.5499877929688,0.0,1.4015006094369766,5.097757178210728,31.129606795975672,18.001845892401075,32.67213202683886
