Symbol,Latest_0830,P1D_0830,P1W_0830,P1M_0830,P3M_0830,P6M_0830,P1Y_0830,R1D_0830,R1W_0830,R1M_0830,R3M_0830,R6M_0830,R1Y_0830,Latest_1530,P1D_1530,P1W_1530,P1M_1530,P3M_1530,P6M_1530,P1Y_1530,R1D_1530,R1W_1530,R1M_1530,R3M_1530,R6M_1530,R1Y_1530
HSCL.NS,447.9500122070313,447.9500122070313,457.4500122070313,456.2000122070313,476.75,452.6499938964844,433.90087890625,0.0,-2.07672964181724,-1.808417312416908,-6.040899379752228,-1.0383258042256716,3.2378669838594063,447.0,447.0,457.4500122070313,456.2000122070313,476.75,452.6499938964844,433.90087890625,0.0,-2.2844052744940835,-2.016661981774812,-6.240167802831673,-1.2482036833466654,3.018920156780839
ABCAPITAL.NS,336.5,336.5,327.6000061035156,352.8999938964844,358.75,280.04998779296875,156.6999969482422,0.0,2.71672580301239,-4.647207191875147,-6.202090592334495,20.15712003842785,114.74154853439182,323.79998779296875,323.79998779296875,327.6000061035156,352.8999938964844,358.75,280.04998779296875,156.6999969482422,0.0,-1.1599567276400289,-8.245963901051097,-9.74216368140244,15.622211000538538,106.63688200320736
BRIGADE.NS,685.8499755859375,685.8499755859375,670.9500122070312,807.2999877929688,883.1500244140625,927.25,962.623291015625,0.0,2.220726299697667,-15.0439754791842,-22.340490672468285,-26.033974053821783,-28.7519861624868,672.0,672.0,670.9500122070312,807.2999877929688,883.1500244140625,927.25,962.623291015625,0.0,0.1564927004792662,-16.759567674819078,-23.90873787883919,-27.5276354812618,-30.190760365770924
CRAFTSMAN.NS,7320.0,7320.0,7594.5,7838.0,7038.5,6912.5,4527.2841796875,0.0,-3.614457831325301,-6.608828782852768,3.999431697094552,5.895117540687161,61.68633797813129,7325.5,7325.5,7594.5,7838.0,7038.5,6912.5,4527.2841796875,0.0,-3.54203700046086,-6.538657820872672,4.077573346593734,5.974683544303797,61.80782361459028
ANANTRAJ.NS,487.8500061035156,487.8500061035156,491.7999877929688,564.2999877929688,526.2999877929688,521.1500244140625,462.7430114746094,0.0,-0.8031683179129997,-13.547755332842788,-7.3057158619160445,-6.389718267400377,5.425688558515133,472.5499877929688,472.5499877929688,491.7999877929688,564.2999877929688,526.2999877929688,521.1500244140625,462.7430114746094,0.0,-3.9141928584397614,-16.259082400274902,-10.212806621067926,-9.325536667821432,2.119313760592035
TARIL.NS,293.1499938964844,293.1499938964844,293.79998779296875,285.6499938964844,244.3999938964844,490.2000122070313,389.3884887695313,0.0,-0.2212368698062725,2.625590814021826,19.946809008779297,-40.197881151280896,-24.715290166168188,289.3999938964844,289.3999938964844,293.79998779296875,285.6499938964844,244.3999938964844,490.2000122070313,389.3884887695313,0.0,-1.4976154116061118,1.312795407010913,18.41243908502704,-40.96287501227987,-25.678338666099453
HEG.NS,538.0,538.0,542.1500244140625,545.0999755859375,520.5,478.4500122070313,370.5796508789063,0.0,-0.7654752793837291,-1.3025088798262396,3.362151777137368,12.446438765519508,45.17796611984004,524.75,524.75,542.1500244140625,545.0999755859375,520.5,478.4500122070313,370.5796508789063,0.0,-3.209448239510431,-3.7332556406855377,0.8165225744476465,9.677079446480226,41.60248647097781
CENTURYPLY.NS,693.75,693.75,704.3499755859375,801.9000244140625,798.9500122070312,745.4553833007812,703.158935546875,0.0,-1.5049302127283457,-13.486721676194769,-13.167283384404138,-6.936080208024848,-1.338095140547036,690.25,690.25,704.3499755859375,801.9000244140625,798.9500122070312,745.4553833007812,703.158935546875,0.0,-2.0018422765199864,-13.923185062332886,-13.60535835111345,-7.405591875443821,-1.8358488947929248
EMCURE.NS,1569.199951171875,1569.199951171875,1453.4000244140625,1545.699951171875,1403.5,1431.800048828125,954.5261840820312,0.0,7.967519252278614,1.5203468164816487,11.80619530971678,9.596305186342653,64.39569467452337,1560.0999755859375,1560.0999755859375,1453.4000244140625,1545.699951171875,1403.5,1431.800048828125,954.5261840820312,0.0,7.34140287460715,0.9316183521352316,11.157817996860528,8.960743286942979,63.44234465252382
IIFL.NS,487.2000122070313,487.2000122070313,491.3999938964844,517.9000244140625,565.168212890625,435.7756042480469,311.3959350585937,0.0,-0.8546971391167477,-5.927787364320823,-13.795574291911327,11.800662418383844,56.45676688597665,480.8500061035156,480.8500061035156,491.3999938964844,517.9000244140625,565.168212890625,435.7756042480469,311.3959350585937,0.0,-2.14692468946004,-7.153893910791802,-14.919134668925052,10.343489037952674,54.41756040040683
