Symbol,Latest_0830,P1D_0830,P1W_0830,P1M_0830,P3M_0830,P6M_0830,P1Y_0830,R1D_0830,R1W_0830,R1M_0830,R3M_0830,R6M_0830,R1Y_0830,Latest_1530,P1D_1530,P1W_1530,P1M_1530,P3M_1530,P6M_1530,P1Y_1530,R1D_1530,R1W_1530,R1M_1530,R3M_1530,R6M_1530,R1Y_1530
HSCL.NS,456.2999877929688,456.2999877929688,461.6000061035156,476.75,456.2999877929688,478.8999938964844,481.69036865234375,0.0,-1.1481841942086817,-4.289462445103566,0.0,-4.719149382240477,-5.271099966231692,456.2000122070313,456.2000122070313,461.6000061035156,476.75,456.2999877929688,478.8999938964844,481.69036865234375,0.0,-1.169842683076873,-4.310432678126639,-0.0219100566758859,-4.740025470612094,-5.291855121917533
ABCAPITAL.NS,353.3999938964844,353.3999938964844,345.45001220703125,358.54998779296875,327.04998779296875,248.8000030517578,172.4600067138672,0.0,2.30134068853025,-1.4363391638038614,8.056874204867995,42.04179644763374,104.91707070545309,352.8999938964844,352.8999938964844,345.45001220703125,358.54998779296875,327.04998779296875,248.8000030517578,172.4600067138672,0.0,2.1566019470823714,-1.5757897333263198,7.903992376810409,41.84083181987368,104.62714841591638
BRIGADE.NS,777.0499877929688,777.0499877929688,782.0999755859375,868.7000122070312,993.0,984.6666259765624,1160.264892578125,0.0,-0.6456959404947399,-10.550250158419496,-21.747231843608382,-21.084967511485004,-33.02822547131003,807.2999877929688,807.2999877929688,782.0999755859375,868.7000122070312,993.0,984.6666259765624,1160.264892578125,0.0,3.222096022717784,-7.068035403622103,-18.70090757371916,-18.012861765035133,-30.42106221113553
CRAFTSMAN.NS,7840.0,7840.0,7712.5,7806.0,6827.5,6448.0,4303.0732421875,0.0,1.653160453808752,0.4355623879067384,14.829732698645184,21.58808933002481,82.1953650041633,7838.0,7838.0,7712.5,7806.0,6827.5,6448.0,4303.0732421875,0.0,1.627228525121556,0.4099410709710479,14.800439399487368,21.557071960297765,82.14888659472348
ANANTRAJ.NS,565.4000244140625,565.4000244140625,566.5499877929688,571.0999755859375,623.2999877929688,579.7999877929688,589.490478515625,0.0,-0.2029765075780876,-0.9980653853166358,-9.289261112281286,-2.483608775798749,-4.086657033413639,564.2999877929688,564.2999877929688,566.5499877929688,571.0999755859375,623.2999877929688,579.7999877929688,589.490478515625,0.0,-0.3971405963249627,-1.190682557111317,-9.465747016763467,-2.673335689260939,-4.273265072251468
TARIL.NS,262.7900085449219,262.7900085449219,245.82000732421875,321.20001220703125,418.8500061035156,509.25,421.9249877929688,0.0,6.903425561419387,-18.184931955874543,-37.25916086533963,-48.396660079544056,-37.71641496761306,285.6499938964844,285.6499938964844,245.82000732421875,321.20001220703125,418.8500061035156,509.25,421.9249877929688,0.0,16.202906755157954,-11.0678757657185,-31.801363320050157,-43.907708611392366,-32.29839375224493
HEG.NS,555.0,555.0,540.5499877929688,599.0,556.6500244140625,532.353271484375,360.71478271484375,0.0,2.673205537572896,-7.345575959933222,-0.296420433251456,4.254078960100784,53.861174145098666,545.0999755859375,545.0999755859375,540.5499877929688,599.0,556.6500244140625,532.353271484375,360.71478271484375,0.0,0.8417330303800507,-8.99833462672162,-2.0749211033059307,2.394407019613221,51.11661670291344
CENTURYPLY.NS,800.0999755859375,800.0999755859375,835.5499877929688,805.5499877929688,757.9500122070312,730.6241455078125,800.5355834960938,0.0,-4.2427159026917485,-0.6765579156624525,5.56104791873704,9.509106769231746,-0.054414559344616,801.9000244140625,801.9000244140625,835.5499877929688,805.5499877929688,757.9500122070312,730.6241455078125,800.5355834960938,0.0,-4.027283091438926,-0.453102033916772,5.798537040596612,9.755478154463464,0.1704410080074108
EMCURE.NS,1532.9000244140625,1532.9000244140625,1506.199951171875,1527.199951171875,1326.0,1399.805419921875,1225.96484375,0.0,1.7726778719793432,0.3732368664505018,15.60332009155826,9.50807895140281,25.036213903589967,1545.699951171875,1545.699951171875,1506.199951171875,1527.199951171875,1326.0,1399.805419921875,1225.96484375,0.0,2.622493777752924,1.2113672466925036,16.568623768618025,10.422486523744318,26.080283545804168
IIFL.NS,518.8499755859375,518.8499755859375,509.0,642.7938232421875,516.9251708984375,500.1493225097656,343.9550170898437,0.0,1.935162197630157,-19.282053307713767,0.3723565413064736,3.739013977332087,50.84820683118857,517.9000244140625,517.9000244140625,509.0,642.7938232421875,516.9251708984375,500.1493225097656,343.9550170898437,0.0,1.7485313190692533,-19.429838046385264,0.1885869697408358,3.5490804656543915,50.57202211962007
