Symbol,Latest_0830,P1D_0830,P1W_0830,P1M_0830,P3M_0830,P6M_0830,P1Y_0830,R1D_0830,R1W_0830,R1M_0830,R3M_0830,R6M_0830,R1Y_0830,Latest_1530,P1D_1530,P1W_1530,P1M_1530,P3M_1530,P6M_1530,P1Y_1530,R1D_1530,R1W_1530,R1M_1530,R3M_1530,R6M_1530,R1Y_1530
HSCL.NS,476.5,476.5,455.2999877929688,472.7000122070313,454.6000061035156,451.0,449.1815185546875,0.0,4.656273396754667,0.8038899290961826,4.81742050207927,5.65410199556541,6.081835586916851,466.5,466.5,455.2999877929688,472.7000122070313,454.6000061035156,451.0,449.1815185546875,0.0,2.4599192855950727,-1.3116166801188476,2.617684499936998,3.436807095343681,3.8555641160476615
ABCAPITAL.NS,343.79998779296875,343.79998779296875,344.25,362.0,331.3999938964844,278.1499938964844,160.6199951171875,0.0,-0.1307225002269426,-5.027627681500346,3.741700098026441,23.602371144008192,114.04557231005649,348.95001220703125,348.95001220703125,344.25,362.0,331.3999938964844,278.1499938964844,160.6199951171875,0.0,1.3652904014615104,-3.604969003582528,5.2957207706010925,25.453898926525103,117.25191309614917
BRIGADE.NS,747.2999877929688,747.2999877929688,802.4500122070312,837.2999877929688,944.2000122070312,951.6515502929688,1055.7337646484375,0.0,-6.872705286947375,-10.748835699523914,-20.85363502101809,-21.473359911733425,-29.215109640656244,742.6500244140625,742.6500244140625,802.4500122070312,837.2999877929688,944.2000122070312,951.6515502929688,1055.7337646484375,0.0,-7.452176071191887,-11.30418783695354,-21.3461115428132,-21.96198028727684,-29.655558126307803
CRAFTSMAN.NS,7825.5,7825.5,8119.0,7768.0,6830.5,6347.5,4074.8154296875,0.0,-3.614977213942604,0.740216271884655,14.56701559183076,23.284757778653013,92.045508196187,7742.0,7742.0,8119.0,7768.0,6830.5,6347.5,4074.8154296875,0.0,-4.643428993718438,-0.3347064881565396,13.344557499450993,21.969279243796773,89.99633562774004
ANANTRAJ.NS,544.0,544.0,564.0499877929688,551.5499877929688,616.0999755859375,546.5999755859375,589.8400268554688,0.0,-3.5546473232666718,-1.36886736652467,-11.702642175463057,-0.475663319075419,-7.771603276883267,544.25,544.25,564.0499877929688,551.5499877929688,616.0999755859375,546.5999755859375,589.8400268554688,0.0,-3.5103250104556727,-1.3235405592482568,-11.662064345580454,-0.4299260319977881,-7.729218903389187
TARIL.NS,274.1700134277344,274.1700134277344,286.7799987792969,260.29998779296875,289.29998779296875,507.7999877929688,452.1124572753906,0.0,-4.397093732212135,5.328477251330967,-5.229856551553612,-46.00826703061794,-39.35800506803289,274.0299987792969,274.0299987792969,286.7799987792969,260.29998779296875,289.29998779296875,507.7999877929688,452.1124572753906,0.0,-4.445916749519299,5.274687526012632,-5.278254288969936,-46.03583982538032,-39.38897405510333
HEG.NS,536.2000122070312,536.2000122070312,529.0499877929688,577.25,515.9000244140625,517.9047241210938,349.7538452148437,0.0,1.3514837121327925,-7.111301479942616,3.934868546677163,3.532558641357323,53.3078247867894,523.4500122070312,523.4500122070312,529.0499877929688,577.25,515.9000244140625,517.9047241210938,349.7538452148437,0.0,-1.058496496578489,-9.320049855862928,1.4634594758051636,1.070715872566733,49.662403821605146
CENTURYPLY.NS,770.2000122070312,770.2000122070312,778.3499755859375,747.7000122070312,799.4500122070312,748.2518310546875,828.6000366210938,0.0,-1.0470821140285902,3.0092282509913826,-3.658765345346597,2.933261268656972,-7.048035461380017,761.8499755859375,761.8499755859375,778.3499755859375,747.7000122070312,799.4500122070312,748.2518310546875,828.6000366210938,0.0,-2.119869020048326,1.8924653133465847,-4.703237981983617,1.8173219184887168,-8.05576370806752
EMCURE.NS,1471.699951171875,1471.699951171875,1498.800048828125,1558.5,1337.4000244140625,1430.9410400390625,1210.2474365234375,0.0,-1.808119613916406,-5.569460945019249,10.04186662974315,2.8483990599430875,21.60322812990104,1470.699951171875,1470.699951171875,1498.800048828125,1558.5,1337.4000244140625,1430.9410400390625,1210.2474365234375,0.0,-1.874839654443618,-5.633625205526148,9.96709468554208,2.778514978627431,21.52060039859408
IIFL.NS,509.8500061035156,509.8500061035156,525.5999755859375,628.9959716796875,543.2801513671875,451.1121520996094,341.4237670898437,0.0,-2.996569675419762,-18.94224620517065,-6.153389771288993,13.020676505947115,49.33055494328005,519.9000244140625,519.9000244140625,525.5999755859375,628.9959716796875,543.2801513671875,451.1121520996094,341.4237670898437,0.0,-1.0844656462399394,-17.344458816531414,-4.303512081987152,15.248507936284586,52.27411637024487
BLUEJET.NS,371.9500122070313,371.9500122070313,442.1499938964844,483.75,576.0,777.6318969726562,791.8568725585938,0.0,-15.8769609088558,-23.1111085876938,-35.42534510294597,-52.16888431981204,-53.02812602923912,361.8999938964844,361.8999938964844,442.1499938964844,483.75,576.0,777.6318969726562,791.8568725585938,0.0,-18.149949362837276,-25.18863175266473,-37.17013994852702,-53.461271932726575,-54.29729709522658
GMDCLTD.NS,548.5999755859375,548.5999755859375,594.2000122070312,556.4500122070312,567.5999755859375,406.31646728515625,276.7015686035156,0.0,-7.674189781942613,-1.4107352770032984,-3.347427910014648,35.01790347102165,98.26413646827706,541.9500122070312,541.9500122070312,594.2000122070312,556.4500122070312,567.5999755859375,406.31646728515625,276.7015686035156,0.0,-8.793335396599595,-2.605804597341831,-4.519021226600231,33.38125718313215,95.86083842682832
VENTIVE.NS,730.0499877929688,730.0499877929688,774.0499877929688,763.0,748.25,746.9000244140625,670.0999755859375,0.0,-5.68438740312576,-4.318481285325197,-2.4323437630512865,-2.255996260585542,8.94642805420352,732.0999755859375,732.0999755859375,774.0499877929688,763.0,748.25,746.9000244140625,670.0999755859375,0.0,-5.419548203423189,-4.049806607347641,-2.158372791722352,-1.9815301036755928,9.252350732558527
PHOENIXLTD.NS,1747.0,1747.0,1784.0,1859.0,1714.800048828125,1445.8792724609375,1619.550537109375,0.0,-2.0739910313901344,-6.024744486282948,1.877767101411041,20.82613211727867,7.869434140542525,1767.199951171875,1767.199951171875,1784.0,1859.0,1714.800048828125,1445.8792724609375,1619.550537109375,0.0,-0.941706772876962,-4.938141410872781,3.055744159767169,22.22320250597675,9.116690753351197
FEDERALBNK.NS,286.3500061035156,286.3500061035156,290.5,270.25,236.25999450683597,197.434814453125,182.56483459472656,0.0,-1.4285693275333478,5.957449066980805,21.201224397400207,45.03521422839075,56.84839127928469,288.8500061035156,288.8500061035156,290.5,270.25,236.25999450683597,197.434814453125,182.56483459472656,0.0,-0.5679841295987521,6.88251844718432,22.259380690520608,46.30145494025545,58.217767810942455
ADVENTHTL.NS,218.0,218.0,221.1000061035156,208.7400054931641,312.25,,,0.0,-1.4020832283759637,4.4361379051219725,-30.184147317854283,,,213.97000122070312,213.97000122070312,221.1000061035156,208.7400054931641,312.25,,,0.0,-3.2247872844808247,2.505507133231506,-31.47477943292133,,
LATENTVIEW.NS,396.1499938964844,396.1499938964844,408.4500122070313,434.3999938964844,488.7999877929688,398.4500122070313,425.5,0.0,-3.01138889532273,-8.80524874250224,-18.9545818760794,-0.5772413703307417,-6.897768766983696,394.3500061035156,394.3500061035156,408.4500122070313,434.3999938964844,488.7999877929688,398.4500122070313,425.5,0.0,-3.45207630851257,-9.219610579118122,-19.32282816043306,-1.0289888261780995,-7.320797625495739
MANYAVAR.NS,441.3500061035156,441.3500061035156,489.7999877929688,528.1500244140625,626.5,724.3243408203125,885.2578735351562,0.0,-9.891789076551024,-16.434727690648902,-29.55307165147396,-39.06735129131826,-50.14446984345423,441.1499938964844,441.1499938964844,489.7999877929688,528.1500244140625,626.5,724.3243408203125,885.2578735351562,0.0,-9.932624562875247,-16.472598030095188,-29.58499698380137,-39.09496491628698,-50.16706350943684
SARDAEN.NS,506.8500061035156,506.8500061035156,502.6000061035156,491.6499938964844,518.0499877929688,555.1566162109375,445.5317687988281,0.0,0.8456028548325701,3.0916327460041773,-2.161949995823383,-8.70143824226122,13.762932656857217,512.2000122070312,512.2000122070312,502.6000061035156,491.6499938964844,518.0499877929688,555.1566162109375,445.5317687988281,0.0,1.9100688394218612,4.179806481371305,-1.1292299437859188,-7.737745124446908,14.963746263918155
FSL.NS,251.6999969482422,251.6999969482422,285.3500061035156,326.3999938964844,362.7000122070313,369.8500061035156,353.28173828125,0.0,-11.792538438939552,-22.886028904747103,-30.60380797435144,-31.945385211702543,-28.753748163494908,252.3000030517578,252.3000030517578,285.3500061035156,326.3999938964844,362.7000122070313,369.8500061035156,353.28173828125,0.0,-11.582268212662436,-22.70220350194825,-30.438380325241475,-31.78315563386993,-28.583910314973583
JUBLINGREA.NS,637.0,637.0,671.5499877929688,698.607177734375,680.4259643554688,705.630615234375,693.3466186523438,0.0,-5.144812511502884,-8.818572110033392,-6.382173319415266,-9.726139109139895,-8.12676043071567,632.6500244140625,632.6500244140625,671.5499877929688,698.607177734375,680.4259643554688,705.630615234375,693.3466186523438,0.0,-5.792564081007573,-9.441236137054233,-7.021475141187748,-10.342605499914711,-8.754148733898361
NEULANDLAB.NS,13956.0,13956.0,13190.0,14087.0,17461.0,12831.0,13656.341796875,0.0,5.807429871114481,-0.9299354014339462,-20.0733062253021,8.767827916764087,2.194278728389554,13669.0,13669.0,13190.0,14087.0,17461.0,12831.0,13656.341796875,0.0,3.631539044730857,-2.967274792361752,-21.716969245747663,6.531057594887383,0.0926910245311566
