Symbol,Latest_0830,P1D_0830,P1W_0830,P1M_0830,P3M_0830,P6M_0830,P1Y_0830,R1D_0830,R1W_0830,R1M_0830,R3M_0830,R6M_0830,R1Y_0830,Latest_1530,P1D_1530,P1W_1530,P1M_1530,P3M_1530,P6M_1530,P1Y_1530,R1D_1530,R1W_1530,R1M_1530,R3M_1530,R6M_1530,R1Y_1530
HSCL.NS,505.7000122070313,505.7000122070313,490.4500122070313,446.9500122070313,471.0,461.7000122070313,448.9318542480469,0.0,3.1093892589327923,13.144646693238366,7.367306201068207,9.529997582124803,12.645161492064329,506.5499877929688,506.5499877929688,490.4500122070313,446.9500122070313,471.0,461.7000122070313,448.9318542480469,0.0,3.28269450203241,13.33481909791967,7.547768108910563,9.714094520280474,12.834494366952695
ABCAPITAL.NS,343.79998779296875,343.79998779296875,343.70001220703125,318.6499938964844,355.25,303.5,190.63999938964844,0.0,0.0290880367723928,7.892670446638866,-3.2230857725633357,13.27841442931425,80.3399018535859,344.6000061035156,344.6000061035156,343.70001220703125,318.6499938964844,355.25,303.5,190.63999938964844,0.0,0.2618544848762631,8.143735353549477,-2.997887092606439,13.542011895721789,80.75955057007153
BRIGADE.NS,798.0,798.0,739.0,649.25,872.25,926.4500122070312,970.1539916992188,0.0,7.983761840324763,22.91105121293801,-8.512467755803955,-13.864753684986391,-17.745017097511713,790.2999877929688,790.2999877929688,739.0,649.25,872.25,926.4500122070312,970.1539916992188,0.0,6.941811609332713,21.725065505270504,-9.395243589226856,-14.695884572306252,-18.538706787284028
CRAFTSMAN.NS,7750.0,7750.0,7433.5,6917.0,7621.0,6788.5,4360.474609375,0.0,4.257752068339275,12.042793118403932,1.692691247867734,14.16365912941003,77.73294639389795,7653.0,7653.0,7433.5,6917.0,7621.0,6788.5,4360.474609375,0.0,2.9528485908387707,10.640451062599393,0.4198924025718409,12.734772040951608,75.50841790354852
ANANTRAJ.NS,524.2000122070312,524.2000122070312,503.3500061035156,448.9500122070313,568.4500122070312,735.5999755859375,475.877197265625,0.0,4.142248107816204,16.761331541137995,-7.784325631060768,-28.73844078237183,10.15447161979342,514.4000244140625,514.4000244140625,503.3500061035156,448.9500122070313,568.4500122070312,735.5999755859375,475.877197265625,0.0,2.195295157754384,14.578463175728633,-9.508309725092165,-30.070684952875315,8.095119364783272
TARIL.NS,325.70001220703125,325.70001220703125,308.8500061035156,283.3999938964844,274.29998779296875,494.0499877929688,544.3742065429688,0.0,5.45572471119463,14.92590657076638,18.738617098611503,-34.07549433165545,-40.1698301843912,333.29998779296875,333.29998779296875,308.8500061035156,283.3999938964844,274.29998779296875,494.0499877929688,544.3742065429688,0.0,7.916458217992832,17.607619961597816,21.50929734803013,-32.53719339577479,-38.7737361934211
HEG.NS,654.4000244140625,654.4000244140625,590.75,501.1000061035156,569.5999755859375,510.75,472.9150390625,0.0,10.774443404834956,30.59269935009313,14.88764965990258,28.125310702704358,38.375811797259765,661.1500244140625,661.1500244140625,590.75,501.1000061035156,569.5999755859375,510.75,472.9150390625,0.0,11.917058724344054,31.939735853342665,16.072691845527043,29.44689660578806,39.80312948488948
CENTURYPLY.NS,763.4500122070312,763.4500122070312,739.8499755859375,662.5999755859375,770.5,816.25,696.01806640625,0.0,3.1898408325827514,15.220350186688735,-0.9149886817610318,-6.468604936351455,9.688246477415824,770.1500244140625,770.1500244140625,739.8499755859375,662.5999755859375,770.5,816.25,696.01806640625,0.0,4.095431483136609,16.231520191804783,-0.0454218800697599,-5.647776488323124,10.650866922259365
EMCURE.NS,1595.5,1595.5,1646.800048828125,1505.4000244140625,1540.5999755859375,1339.9000244140625,903.731201171875,0.0,-3.1151352506110555,5.985118514994482,3.5635483113117887,19.076048281864256,76.54585765447771,1592.699951171875,1592.699951171875,1646.800048828125,1505.4000244140625,1540.5999755859375,1339.9000244140625,903.731201171875,0.0,-3.2851649290846225,5.799118197290564,3.381797767854844,18.867073822792246,76.23602561321431
IIFL.NS,476.7000122070313,476.7000122070313,469.25,471.5499877929688,637.0364379882812,472.0075378417969,329.95855712890625,0.0,1.5876424522176344,1.092148138560357,-25.169113761778178,0.9941524211011976,44.47269267843141,476.3999938964844,476.3999938964844,469.25,471.5499877929688,637.0364379882812,472.0075378417969,329.95855712890625,0.0,1.52370674405634,1.028524277185432,-25.216209703651504,0.9305902348025048,44.38176661997199
BLUEJET.NS,416.6000061035156,416.6000061035156,408.2000122070313,352.6000061035156,509.5499877929688,673.9500122070312,735.1566772460938,0.0,2.0578132399035938,18.15087886901823,-18.241582556414247,-38.18532553486476,-43.33180681101823,415.2999877929688,415.2999877929688,408.2000122070313,352.6000061035156,509.5499877929688,673.9500122070312,735.1566772460938,0.0,1.739337426167574,17.782183948983196,-18.49671322890777,-38.37822089609334,-43.508642355166
GMDCLTD.NS,702.2999877929688,702.2999877929688,622.2999877929688,553.0999755859375,563.75,583.9500122070312,281.70751953125,0.0,12.855536167327546,26.975233916612133,24.5764945087306,20.26714155525665,149.30111519975318,689.5,689.5,622.2999877929688,553.0999755859375,563.75,583.9500122070312,281.70751953125,0.0,10.798652342154286,24.661007129780547,22.3059866962306,18.07517520104914,144.7573998547502
VENTIVE.NS,610.75,610.75,619.5499877929688,645.0,745.75,707.5499877929688,749.0499877929688,0.0,-1.4203838215407063,-5.3100775193798455,-18.10258129399933,-13.681010453397494,-18.46338562803551,615.7999877929688,615.7999877929688,619.5499877929688,645.0,745.75,707.5499877929688,749.0499877929688,0.0,-0.6052780362983583,-4.527133675508721,-17.425412297288805,-12.96728168792596,-17.78919994279864
PHOENIXLTD.NS,1822.800048828125,1822.800048828125,1782.0999755859375,1595.800048828125,1904.199951171875,1594.4000244140625,1475.631591796875,0.0,2.283826597820681,14.22483977028935,-4.274756035659764,14.32513929482652,23.52677043248331,1807.0,1807.0,1782.0999755859375,1595.800048828125,1904.199951171875,1594.4000244140625,1475.631591796875,0.0,1.3972293785524357,13.234737730893642,-5.10450339587797,13.334167858161406,22.456039166226983
FEDERALBNK.NS,298.79998779296875,298.79998779296875,286.8500061035156,264.54998779296875,252.8999938964844,199.1699981689453,190.74530029296875,0.0,4.165933915002509,12.946513543899057,18.14946421678124,50.022589014391926,56.64867618443918,295.75,295.75,286.8500061035156,264.54998779296875,252.8999938964844,199.1699981689453,190.74530029296875,0.0,3.102664705285951,11.793616952062656,16.94345873375337,48.491240005500735,55.04969168087123
ADVENTHTL.NS,165.3800048828125,165.3800048828125,169.99000549316406,150.16000366210938,219.6499938964844,,,0.0,-2.711924502253721,10.135855653647448,-24.70748487215892,,,162.72000122070312,162.72000122070312,169.99000549316406,150.16000366210938,219.6499938964844,,,0.0,-4.276724535286453,8.364409464757543,-25.91850410094295,,
LATENTVIEW.NS,305.70001220703125,305.70001220703125,302.54998779296875,275.95001220703125,438.8999938964844,422.1499938964844,386.75,0.0,1.0411583345420667,10.780938098919195,-30.34859501977315,-27.584977702974427,-20.956687212144477,302.95001220703125,302.95001220703125,302.54998779296875,275.95001220703125,438.8999938964844,422.1499938964844,386.75,0.0,0.1322176269054196,9.784380795657755,-30.97516144452653,-28.236404930206444,-21.6677408643746
MANYAVAR.NS,444.2000122070313,444.2000122070313,434.3500061035156,341.45001220703125,541.5,691.9500122070312,783.3943481445312,0.0,2.267757790975636,30.092252548434423,-17.968603470539012,-35.804609528046846,-43.298032049999016,450.8500061035156,450.8500061035156,434.3500061035156,341.45001220703125,541.5,691.9500122070312,783.3943481445312,0.0,3.7987797325062473,32.03982720321355,-16.740534422250118,-34.84355832793577,-42.44916277844569
SARDAEN.NS,582.6500244140625,582.6500244140625,583.3499755859375,522.3499755859375,492.7999877929688,573.0499877929688,484.38427734375,0.0,-0.1199882062516492,11.543993806161168,18.23255658416145,1.675252914334246,20.286733419420397,573.9000244140625,573.9000244140625,583.3499755859375,522.3499755859375,492.7999877929688,573.0499877929688,484.38427734375,0.0,-1.6199454131086803,9.868871683261702,16.45698835836109,0.1483355098509924,18.48031640523014
FSL.NS,232.25,232.25,220.3600006103516,216.97999572753903,304.7976989746094,319.3794250488281,323.0982666015625,0.0,5.3957158090014525,7.037517085969262,-23.801918196453585,-27.280850992673493,-28.11784400985181,230.97999572753903,230.97999572753903,220.3600006103516,216.97999572753903,304.7976989746094,319.3794250488281,323.0982666015625,0.0,4.819384229339406,6.452207703782861,-24.21858941042057,-27.67849848429471,-28.51091460283865
JUBLINGREA.NS,671.0,671.0,667.9000244140625,564.6500244140625,672.9044189453125,660.9994506835938,662.1107788085938,0.0,0.4641376662109058,18.83467121006448,-0.2830147776852798,1.5129436652426658,1.3425579942077923,658.75,658.75,667.9000244140625,564.6500244140625,672.9044189453125,660.9994506835938,662.1107788085938,0.0,-1.3699691689769982,16.665185781862856,-2.103481348435437,-0.3403105223865781,-0.5075855757311725
NEULANDLAB.NS,15384.0,15384.0,14982.0,12273.0,14705.0,15831.0,12649.5244140625,0.0,2.683219863836604,25.348325592764603,4.617477048622917,-2.8235740003790037,21.617220509077622,14920.0,14920.0,14982.0,12273.0,14705.0,15831.0,12649.5244140625,0.0,-0.4138299292484314,21.56766886661778,1.4620877252635158,-5.754532246857432,17.949098413640026
AIAENG.NS,4022.10009765625,4022.10009765625,3920.199951171875,3736.199951171875,3953.699951171875,3178.199951171875,3152.263671875,0.0,2.599360944686348,7.652163969294555,1.730028766196616,26.55277073342128,27.594025003113455,4007.199951171875,4007.199951171875,3920.199951171875,3736.199951171875,3953.699951171875,3178.199951171875,3152.263671875,0.0,2.2192745544520727,7.25335912268292,1.3531628768172612,26.083947288915184,27.121344160539397
GODREJCP.NS,1112.3499755859375,1112.3499755859375,1085.5,1041.0999755859375,1230.849853515625,1142.802978515625,1196.074462890625,0.0,2.4735122603350987,6.843723145791071,-9.627484423971069,-2.6647640496389493,-6.999939376880057,1125.050048828125,1125.050048828125,1085.5,1041.0999755859375,1230.849853515625,1142.802978515625,1196.0745849609375,0.0,3.6434867644518656,8.06359381527599,-8.595671062990212,-1.5534549717886714,-5.938136051534953
IDBI.NS,75.37999725341797,75.37999725341797,74.38999938964844,74.0999984741211,104.20999908447266,92.29000091552734,78.97053527832031,0.0,1.3308211747442118,1.7273937998040656,-27.66529323897708,-18.32268229966433,-4.546680622396705,74.72000122070312,74.72000122070312,74.38999938964844,74.0999984741211,104.20999908447266,92.29000091552734,78.97053527832031,0.0,0.4436104768951082,0.836710876314745,-28.298625969533813,-19.037815061791974,-5.382430349036879
