Symbol,Latest_0830,P1D_0830,P1W_0830,P1M_0830,P3M_0830,P6M_0830,P1Y_0830,R1D_0830,R1W_0830,R1M_0830,R3M_0830,R6M_0830,R1Y_0830,Latest_1530,P1D_1530,P1W_1530,P1M_1530,P3M_1530,P6M_1530,P1Y_1530,R1D_1530,R1W_1530,R1M_1530,R3M_1530,R6M_1530,R1Y_1530
HSCL.NS,461.6000061035156,461.6000061035156,462.0,482.8999938964844,471.8999938964844,513.9500122070312,531.7271118164062,0.0,-0.0865787654728084,-4.4108486357808205,-2.1826632604763603,-10.185816686473354,-13.188551825640966,446.7999877929688,446.7999877929688,462.0,482.8999938964844,471.8999938964844,513.9500122070312,531.7271118164062,0.0,-3.2900459322578466,-7.475669198549236,-5.318924862927958,-13.065477735023942,-15.971937886206748
ABCAPITAL.NS,354.70001220703125,354.70001220703125,361.1000061035156,347.3999938964844,306.1499938964844,264.3500061035156,174.27000427246094,0.0,-1.7723605063162766,2.1013294297069214,15.85824572218108,34.1781743966126,103.53474695075955,347.45001220703125,347.45001220703125,361.1000061035156,347.3999938964844,306.1499938964844,264.3500061035156,174.27000427246094,0.0,-3.780114557121155,0.0143979019647821,13.490125472454285,31.435598329804797,99.37453588617208
BRIGADE.NS,768.5499877929688,768.5499877929688,807.0,879.5,1000.4000244140624,1108.9468994140625,1054.4371337890625,0.0,-4.764561611775867,-12.615123616490193,-23.17573280317432,-30.695510470424715,-27.112772951079013,760.1500244140625,760.1500244140625,807.0,879.5,1000.4000244140624,1108.9468994140625,1054.4371337890625,0.0,-5.805449267154585,-13.570207570885444,-24.015393256384137,-31.452982571509494,-27.909403030742595
CRAFTSMAN.NS,7525.5,7525.5,7604.0,7056.0,6668.5,6490.5,4561.85498046875,0.0,-1.0323513940031563,6.65391156462585,12.851465846892104,15.946383175410212,64.9657876504159,7198.5,7198.5,7604.0,7056.0,6668.5,6490.5,4561.85498046875,0.0,-5.3327196212519725,2.019557823129252,7.94781435105346,10.908250519990755,57.79765097355908
ANANTRAJ.NS,531.75,531.75,542.25,566.7999877929688,617.4500122070312,589.2000122070312,848.4786987304688,0.0,-1.9363762102351316,-6.183837076187663,-13.87966807235174,-9.750511034756164,-37.3290100510917,501.3999938964844,501.3999938964844,542.25,566.7999877929688,617.4500122070312,589.2000122070312,848.4786987304688,0.0,-7.533426667315007,-11.538460710124893,-18.795046727059624,-14.90156423820575,-40.9060009819102
TARIL.NS,240.6999969482422,240.6999969482422,253.8000030517578,301.54998779296875,482.0499877929688,512.25,534.6532592773438,0.0,-5.161546866035349,-20.17907256109841,-50.06741976070369,-53.01122558355448,-54.980168404176425,232.5,232.5,253.8000030517578,301.54998779296875,482.0499877929688,512.25,534.6532592773438,0.0,-8.39243608969306,-22.898355360032543,-51.7684875246062,-54.61200585651538,-56.51387212821722
HEG.NS,553.75,553.75,583.3499755859375,550.5499877929688,515.7000122070312,537.3853149414062,411.5835266113281,0.0,-5.074136766047899,0.5812391750037776,7.378318187375439,3.045242324937381,34.54134196263019,528.9000244140625,528.9000244140625,583.3499755859375,550.5499877929688,515.7000122070312,537.3853149414062,411.5835266113281,0.0,-9.33401104837341,-3.932424640620934,2.559629997009195,-1.578995609187598,28.50369128439881
CENTURYPLY.NS,744.0999755859375,744.0999755859375,738.0,831.6500244140625,747.25,723.5331420898438,817.6139526367188,0.0,0.8265549574441058,-10.527270637646916,-0.4215489346353295,2.842555827738419,-8.991282109815572,739.4500122070312,739.4500122070312,738.0,831.6500244140625,747.25,723.5331420898438,817.6139526367188,0.0,0.1964786188389227,-11.086395659278743,-1.0438257334183674,2.1998812758201263,-9.560005694327629
EMCURE.NS,1546.9000244140625,1546.9000244140625,1549.5,1426.5,1347.5,1352.4034423828125,1359.189453125,0.0,-0.167794487637141,8.440240057067122,14.79777546672078,14.381550352205894,13.810478800985768,1530.800048828125,1530.800048828125,1549.5,1426.5,1347.5,1352.4034423828125,1359.189453125,0.0,-1.2068377652065183,7.311605245574833,13.602972083719852,13.191078997181036,12.625951099647224
IIFL.NS,550.3499755859375,550.3499755859375,651.7999877929688,602.1500244140625,489.7999877929688,532.9500122070312,386.4500122070313,0.0,-15.564592529457796,-8.602515440986714,12.362186464276178,3.264839662325969,42.41168539311646,521.1500244140625,521.1500244140625,651.7999877929688,602.1500244140625,489.7999877929688,532.9500122070312,386.4500122070313,0.0,-20.044486932455204,-13.45179717941872,6.400579298165468,-2.2140890370005084,34.855740186875444
BLUEJET.NS,450.5,450.5,479.7999877929688,538.5,644.7000122070312,1008.4259033203124,590.3613891601562,0.0,-6.106708740812128,-16.341689879294336,-30.122538937484645,-55.32641530560674,-23.690809007533847,432.4500122070313,432.4500122070313,479.7999877929688,538.5,644.7000122070312,1008.4259033203124,590.3613891601562,0.0,-9.868690452399257,-19.69359104790506,-32.922288813582426,-57.116332416376906,-26.74825621265113
GMDCLTD.NS,545.5,545.5,539.0,545.6500244140625,585.2999877929688,427.2727355957031,305.55938720703125,0.0,1.2059369202226344,-0.0274946224411153,-6.799929715195336,27.670210279030456,78.5250340322215,518.7999877929688,518.7999877929688,539.0,545.6500244140625,585.2999877929688,427.2727355957031,305.55938720703125,0.0,-3.747683155293368,-4.920743227295963,-11.361695094297913,21.42127137357792,69.78695779405287
VENTIVE.NS,737.25,737.25,758.0499877929688,719.5,752.25,807.0999755859375,672.4500122070312,0.0,-2.7438807635268296,2.466990965948576,-1.9940179461615155,-8.65443906564709,9.63640220338317,723.4500122070312,723.4500122070312,758.0499877929688,719.5,752.25,807.0999755859375,672.4500122070312,0.0,-4.5643395743167146,0.5489940524018416,-3.828512833894151,-10.364262905370325,7.584206866561603
PHOENIXLTD.NS,1751.0999755859375,1751.0999755859375,1841.0,1853.4000244140625,1691.199951171875,1499.992431640625,1455.5137939453125,0.0,-4.883216969802417,-5.519588188225385,3.541865311228058,16.740587395541873,20.308030255035217,1726.5,1726.5,1841.0,1853.4000244140625,1691.199951171875,1499.992431640625,1455.5137939453125,0.0,-6.219445953286257,-6.846877238721357,2.087278254925724,15.100580748372916,18.61790710482742
FEDERALBNK.NS,283.75,283.75,279.70001220703125,261.75,227.3999938964844,211.1915435791016,189.60223388671875,0.0,1.4479755510239265,8.404966571155683,24.78012648019988,34.35670538281839,49.65540974033645,278.54998779296875,278.54998779296875,279.70001220703125,261.75,227.3999938964844,211.1915435791016,189.60223388671875,0.0,-0.4111635194392709,6.418333445260267,22.493401613620343,31.894479803656605,46.91281958175316
ADVENTHTL.NS,187.16000366210935,187.16000366210935,208.2899932861328,241.3999938964844,,,,0.0,-10.144505403577732,-22.4689277571539,,,,175.8000030517578,175.8000030517578,208.2899932861328,241.3999938964844,,,,0.0,-15.59844029076459,-27.17481048191605,,,
