Symbol,Latest_0830,P1D_0830,P1W_0830,P1M_0830,P3M_0830,P6M_0830,P1Y_0830,R1D_0830,R1W_0830,R1M_0830,R3M_0830,R6M_0830,R1Y_0830,Latest_1530,P1D_1530,P1W_1530,P1M_1530,P3M_1530,P6M_1530,P1Y_1530,R1D_1530,R1W_1530,R1M_1530,R3M_1530,R6M_1530,R1Y_1530
HSCL.NS,436.7999877929688,436.7999877929688,451.2999877929688,460.7000122070313,462.25,461.75,435.848388671875,0.0,-3.212940481321659,-5.1877629218126025,-5.505681386053272,-5.403359438447483,0.2183326004699661,453.0499877929688,453.0499877929688,451.2999877929688,460.7000122070313,462.25,461.75,435.848388671875,0.0,0.3877686787802002,-1.6605218605083738,-1.990267648898053,-1.8841390811112613,3.946693292479701
ABCAPITAL.NS,320.1000061035156,320.1000061035156,326.54998779296875,353.75,357.1000061035156,274.8500061035156,159.5800018310547,0.0,-1.9751896893477716,-9.512365765790635,-10.361243172108626,16.463525193795224,100.5890477695328,319.95001220703125,319.95001220703125,326.54998779296875,353.75,357.1000061035156,274.8500061035156,159.5800018310547,0.0,-2.0211225945970197,-9.55476686727032,-10.403246502806104,16.408952192829783,100.49505485390222
BRIGADE.NS,659.9500122070312,659.9500122070312,665.5499877929688,802.4000244140625,860.6500244140625,925.8499755859376,955.7410888671876,0.0,-0.8414057078578856,-17.752992008076358,-23.3195847921656,-28.719551805423727,-30.948870997138872,665.0,665.0,665.5499877929688,802.4000244140625,860.6500244140625,925.8499755859376,955.7410888671876,0.0,-0.0826365867412251,-17.123631634283196,-22.73282041062657,-28.174108383040657,-30.42048649512334
CRAFTSMAN.NS,7389.5,7389.5,7458.0,7851.0,7102.5,7159.5,5099.15234375,0.0,-0.9184768034325556,-5.878232072347472,4.040830693417811,3.212514840421817,44.91624297236904,7354.0,7354.0,7458.0,7851.0,7102.5,7159.5,5099.15234375,0.0,-1.3944757307589166,-6.330403770220354,3.5410066877859907,2.7166701585306234,44.22004882858134
ANANTRAJ.NS,464.0499877929688,464.0499877929688,489.1499938964844,565.5499877929688,503.1499938964844,538.2000122070312,463.6419372558594,0.0,-5.13135161335142,-17.94713149868481,-7.771043740002483,-13.777410392465573,0.0880098421476902,469.6000061035156,469.6000061035156,489.1499938964844,565.5499877929688,503.1499938964844,538.2000122070312,463.6419372558594,0.0,-3.996726574038553,-16.965782647064188,-6.667989307353775,-12.746191852022298,1.2850582246550115
TARIL.NS,290.70001220703125,290.70001220703125,293.6499938964844,281.9800109863281,236.8999938964844,500.0,398.734619140625,0.0,-1.0045910951025028,3.0924182143981533,22.710012535523862,-41.85999755859375,-27.094363455682863,292.3999938964844,292.3999938964844,293.6499938964844,281.9800109863281,236.8999938964844,500.0,398.734619140625,0.0,-0.4256768350012778,3.695291334200801,23.427607188648235,-41.52000122070312,-26.66801931402869
HEG.NS,516.5999755859375,516.5999755859375,535.7000122070312,560.7000122070312,521.2999877929688,478.25,383.1847229003906,0.0,-3.5654351662982946,-7.865174899409558,-0.9015945361767076,8.018813504639311,34.81747697969377,519.1500244140625,519.1500244140625,535.7000122070312,560.7000122070312,521.2999877929688,478.25,383.1847229003906,0.0,-3.0894133686472083,-7.410377543852621,-0.4124234470076556,8.552017650614218,35.48296510480044
CENTURYPLY.NS,683.0,683.0,705.0499877929688,802.5499877929688,801.5,764.181640625,704.0079345703125,0.0,-3.1274360931474154,-14.896266850833056,-14.784778540237056,-10.62334349705184,-2.984047982802152,685.0,685.0,705.0499877929688,802.5499877929688,801.5,764.181640625,704.0079345703125,0.0,-2.843768263259121,-14.647061190074147,-14.535246412975672,-10.361625615637642,-2.69996027557756
EMCURE.NS,1555.9000244140625,1555.9000244140625,1415.800048828125,1510.300048828125,1396.199951171875,1393.4000244140625,944.1476440429688,0.0,9.895463395547978,3.019265981042609,11.438195016992095,11.662121225262124,64.7941436099429,1514.199951171875,1514.199951171875,1415.800048828125,1510.300048828125,1396.199951171875,1393.4000244140625,944.1476440429688,0.0,6.95012706244761,0.2582203679842307,8.451511540374918,8.669436245245508,60.37745375160443
IIFL.NS,475.3999938964844,475.3999938964844,485.1000061035156,525.5999755859375,550.5762329101562,434.98150634765625,323.4566955566406,0.0,-1.999590205109452,-9.550986305410367,-13.65410174288058,9.292001374542094,46.9748502433572,480.7000122070313,480.7000122070313,485.1000061035156,525.5999755859375,550.5762329101562,434.98150634765625,323.4566955566406,0.0,-0.9070282088484368,-8.542611389745954,-12.691470595049733,10.51044818968344,48.61340600162524
