Symbol,Latest_0830,P1D_0830,P1W_0830,P1M_0830,P3M_0830,P6M_0830,P1Y_0830,R1D_0830,R1W_0830,R1M_0830,R3M_0830,R6M_0830,R1Y_0830,Latest_1530,P1D_1530,P1W_1530,P1M_1530,P3M_1530,P6M_1530,P1Y_1530,R1D_1530,R1W_1530,R1M_1530,R3M_1530,R6M_1530,R1Y_1530
HSCL.NS,482.6499938964844,482.6499938964844,463.1499938964844,440.6499938964844,455.2000122070313,450.4500122070313,549.1549682617188,0.0,4.210299094672625,9.53137423845431,6.030312160222108,7.148402889742557,-12.110420229056205,482.8999938964844,482.8999938964844,463.1499938964844,440.6499938964844,455.2000122070313,450.4500122070313,549.1549682617188,0.0,4.264277288194069,9.5881086089213,6.085233072633309,7.203902943738581,-12.064895738803235
ABCAPITAL.NS,348.20001220703125,348.20001220703125,344.25,345.45001220703125,288.1499938964844,256.2300109863281,186.38999938964844,0.0,1.147425477714234,0.7960630779633323,20.839847156866288,35.89353209121567,86.8126044032646,347.3999938964844,347.3999938964844,344.25,345.45001220703125,288.1499938964844,256.2300109863281,186.38999938964844,0.0,0.9150309067492738,0.5644757911557067,20.5622076193016,35.58130546816426,86.3833870025636
BRIGADE.NS,882.0,882.0,876.1500244140625,899.2000122070312,924.5999755859376,1164.703369140625,1255.170654296875,0.0,0.6676910829112574,-1.9128127194766016,-4.607395274798817,-24.27256386741779,-29.73067072747321,879.5,879.5,876.1500244140625,899.2000122070312,924.5999755859376,1164.703369140625,1255.170654296875,0.0,0.3823518224721665,-2.190837626734321,-4.877782476400861,-24.48721079523123,-29.92984683085339
CRAFTSMAN.NS,7088.5,7088.5,7071.5,7021.0,6776.5,5241.08251953125,5209.0595703125,0.0,0.2404016121049282,0.961401509756445,4.604146683391131,35.24877682395237,36.08022531358284,7056.0,7056.0,7071.5,7021.0,6776.5,5241.08251953125,5209.0595703125,0.0,-0.2191897051544934,0.4985044865403789,4.124548070537888,34.628675921535994,35.45631231045221
ANANTRAJ.NS,563.0,563.0,531.5999755859375,594.4000244140625,677.5999755859375,526.7659912109375,829.8511352539062,0.0,5.906701628316088,-5.282641844608852,-16.912629828069292,6.878577849296463,-32.156506621185606,566.7999877929688,566.7999877929688,531.5999755859375,594.4000244140625,677.5999755859375,526.7659912109375,829.8511352539062,0.0,6.621522540183202,-4.643343789950352,-16.351828775843337,7.599958473021484,-31.69859463775425
TARIL.NS,305.6000061035156,305.6000061035156,282.1000061035156,298.8500061035156,533.7999877929688,491.6499938964844,549.572021484375,0.0,8.330379117885151,2.258658143597941,-42.7500912154309,-37.84195873134519,-44.39309241432986,296.1499938964844,296.1499938964844,282.1000061035156,298.8500061035156,533.7999877929688,491.6499938964844,549.572021484375,0.0,4.980498932642049,-0.9034673421074048,-44.52041950751328,-39.76406029228224,-46.11261448561492
HEG.NS,550.5,550.5,520.5,525.4000244140625,517.2000122070312,499.2711181640625,530.41015625,0.0,5.763688760806916,4.777307655044275,6.438512569028908,10.260734092594454,3.787605405604448,550.5499877929688,550.5499877929688,520.5,525.4000244140625,517.2000122070312,499.2711181640625,530.41015625,0.0,5.773292563490634,4.786821890035889,6.448177648647803,10.270746246542506,3.797029771329676
CENTURYPLY.NS,832.3499755859375,832.3499755859375,818.0,789.9500122070312,808.6500244140625,749.150634765625,758.83837890625,0.0,1.7542757440021393,5.3674235994307455,2.930804483564776,11.105822642243607,9.687385182816303,829.0,829.0,818.0,789.9500122070312,808.6500244140625,749.150634765625,758.83837890625,0.0,1.3447432762836184,4.9433492233093945,2.516536817108592,10.658652816780462,9.245924170951566
EMCURE.NS,1426.5,1426.5,1391.9000244140625,1361.9000244140625,1355.0,1358.5906982421875,1400.8033447265625,0.0,2.485808964656264,4.743371350898587,5.276752767527675,4.998510724803058,1.8344227524994596,1411.0999755859375,1411.0999755859375,1387.800048828125,1421.5,1340.9000244140625,1331.047607421875,1386.18359375,0.0,1.6789109337103163,-0.7316232440423848,5.235285994013648,6.014237786664676,1.797480647461133
IIFL.NS,577.2999877929688,577.2999877929688,560.5,557.4000244140625,450.1000061035156,485.0499877929688,408.1000061035156,0.0,2.9973216401371543,3.5701403852332154,28.26038212943263,19.018658348956517,41.46042125922809,602.1500244140625,602.1500244140625,560.5,557.4000244140625,450.1000061035156,485.0499877929688,408.1000061035156,0.0,7.430869654605263,8.028345539999048,33.78138552514879,24.14184920484421,47.549623966760144
