Symbol,Latest_Close,Price_1D,Price_1W,Price_1M,Price_3M,Price_6M,Price_1Y,Return_1D,Return_1W,Return_1M,Return_3M,Return_6M,Return_1Y
IDBI.NS,95.04000091552734,94.44999694824219,97.4000015258789,99.97000122070312,92.26000213623047,99.00199127197266,82.7692642211914,0.6246733577010845,-2.4229985352972676,-4.93147968888372,3.0132221059261934,-4.001929966803554,14.825233508834627
INDIAMART.NS,2241.10009765625,2234.699951171875,2312.39990234375,2504.5,2574.800048828125,2387.800048828125,2328.58984375,0.286398470676959,-3.083368262350883,-10.517065376073068,-12.960227778609553,-6.143728460172861,-3.7571986465789546
MAHSEAMLES.NS,551.9500122070312,562.5,571.7999877929688,562.2999877929688,638.6500244140625,661.5021362304688,768.4678344726562,-1.8755533854166666,-3.4714893336312147,-1.8406501530546397,-13.575512235605919,-16.561114170804323,-28.17526154679011
GRANULES.NS,562.0499877929688,554.8499755859375,560.8499755859375,542.4500122070312,525.0999755859375,532.3226318359375,581.0237426757812,1.2976502701343422,0.21396313796350971,3.613231660958463,7.036757555701702,5.5844621624491175,-3.2655730720112928
NIVABUPA.NS,74.08999633789062,73.7300033569336,73.4800033569336,76.44999694824219,81.94000244140625,82.58000183105469,92.69999694824219,0.48825846272415424,0.8301482758430931,-3.086985879082924,-9.580187783285723,-10.280946118811233,-20.075513724927315
CHENNPETRO.NS,920.5499877929688,945.7999877929688,928.1500244140625,1034.1500244140625,723.2000122070312,648.1675415039062,600.9658203125,-2.6696976449451073,-0.8188370868051879,-10.984870080669216,27.288436429041695,42.0234628931077,53.178426572460666
MUTHOOTFIN.NS,3761.699951171875,3745.800048828125,3800.10009765625,3324.89990234375,2942.39990234375,2294.60009765625,2008.6676025390625,0.424472799842167,-1.010503552473754,13.13723906455713,27.84461922308782,63.93706053678591,87.27339189504956
KIRLOSENG.NS,1115.5,1112.5,1130.800048828125,1058.6500244140625,863.0,871.18798828125,1164.2161865234375,0.2696629213483146,-1.3530286670911278,5.370044327671234,29.25840092699884,28.043546858439644,-4.184462223370467
AKUMS.NS,425.79998779296875,425.95001220703125,420.0,438.6000061035156,460.20001220703125,562.5499877929688,624.2999877929688,-0.03522113153258492,1.380949474516369,-2.9183807871461576,-7.475015971661227,-24.308950843018618,-31.795611706118894
MAHABANK.NS,57.34000015258789,56.720001220703125,56.97999954223633,57.56999969482422,52.38999938964844,55.90999984741211,55.12859344482422,1.093086950884025,0.6318017080444388,-0.3995128425491481,9.44836957550625,2.5576825417250855,4.011360656202795
JPPOWER.NS,18.360000610351562,18.350000381469727,18.920000076293945,17.979999542236328,19.25,15.75,19.059999465942383,0.05449715898608051,-2.959828032157575,2.113465393714745,-4.623373452719156,16.57143244667659,-3.67260690033923
GODREJPROP.NS,2036.5,2014.300048828125,2082.39990234375,2193.800048828125,1949.699951171875,2312.0,2899.199951171875,1.1021173923314174,-2.204182889755683,-7.170209012993271,4.451969585163782,-11.916089965397923,-29.75648336442494
INDIANB.NS,787.3499755859375,782.7999877929688,808.9500122070312,867.5,670.0,614.0009765625,581.9699096679688,0.5812452559940648,-2.6701324303294207,-9.23919589787464,17.514921729244403,28.232691093414257,35.290495695068536
RHIM.NS,440.75,439.45001220703125,446.6499938964844,480.20001220703125,466.3045349121094,449.54241943359375,563.3953247070312,0.29582153984701837,-1.3209434629146681,-8.215329280338075,-5.480224402476801,-1.9558597928693497,-21.768963874666074
CHOLAFIN.NS,1730.199951171875,1744.0,1730.4000244140625,1718.800048828125,1507.0999755859375,1510.9200439453125,1334.4423828125,-0.7912872034475344,-0.011562253777432046,0.6632477321328001,14.803263167674038,14.513005377437386,29.65714919255395
KPIL.NS,1180.4000244140625,1168.9000244140625,1165.4000244140625,1263.199951171875,1263.4000244140625,1160.82470703125,1272.9481201171875,0.9838309316286167,1.2871116943335976,-6.554775962506863,-6.56957403800064,1.6863284580559432,-7.270374514132204
YESBANK.NS,21.950000762939453,21.719999313354492,22.600000381469727,22.75,20.34000015258789,20.93000030517578,21.600000381469727,1.0589385674775094,-2.8761044582248037,-3.5164801629035027,7.915440502819856,4.8733895981427,1.6203721078171183
AUBANK.NS,976.9000244140625,993.7000122070312,960.7000122070312,882.0499877929688,697.4500122070312,719.1630859375,590.5716552734375,-1.6906498527312666,1.6862716770258708,10.75336295377361,40.06738939221342,35.83845493690447,65.41600256140859
CAMPUS.NS,263.5,268.6000061035156,273.95001220703125,275.6000061035156,272.0,299.569580078125,296.99554443359375,-1.898736406413236,-3.814568987547225,-4.390423017251622,-3.125,-12.04046821733982,-11.278130282214766
LUPIN.NS,2077.199951171875,2055.39990234375,2098.800048828125,2033.9000244140625,1957.300048828125,1982.867431640625,2120.859130859375,1.0606232297309464,-1.0291641487387289,2.128911265945168,6.125780378717943,4.757379037346902,-2.058561035584162
DELHIVERY.NS,406.6499938964844,404.6499938964844,404.6000061035156,431.3999938964844,463.95001220703125,369.25,380.6000061035156,0.49425430128923475,0.5066702328334288,-5.737134990766558,-12.350472422226716,10.128637480429079,6.844452804838808
HINDCOPPER.NS,355.6499938964844,359.3999938964844,371.8500061035156,339.70001220703125,243.07650756835938,252.40838623046875,290.35272216796875,-1.0434056938465304,-4.3565986126463825,4.695313840534205,46.31195645118705,40.90260597433078,22.48894766371132
HINDZINC.NS,522.4500122070312,512.6500244140625,498.1000061035156,481.8999938964844,433.45001220703125,482.0162353515625,488.7326965332031,1.9116331466422392,4.888577756502814,8.414612746240731,20.53293286273814,8.38846783365669,6.898927760102799
KARURVYSYA.NS,241.94000244140625,241.1199951171875,248.14999389648438,250.02000427246094,204.82000732421875,191.0667724609375,200.29090881347656,0.34008267287008515,-2.5025152560223796,-3.231742137820881,18.123227121278536,26.625890690056792,20.794300587410053
WELCORP.NS,787.3499755859375,800.1500244140625,826.5999755859375,913.7999877929688,885.1500244140625,957.1865844726562,792.4254150390625,-1.5997061098008813,-4.7483669440199945,-13.837821612630604,-11.04897996165849,-17.743312708492148,-0.6404942795625512
VEDL.NS,530.0999755859375,524.2000122070312,524.5,520.5999755859375,432.79998779296875,416.9554748535156,466.435791015625,1.1255175966260902,1.0676788533722594,1.824817603824839,22.4815135252528,27.135871227538548,13.649077921676861
JMFINANCIL.NS,143.13999938964844,140.82000732421875,141.66000366210938,149.99560546875,188.86355590820312,137.6571807861328,136.4810333251953,1.6474875335634829,1.0447520042913323,-4.570537955213531,-24.20983566611367,3.982951395782143,4.8790413599717635
ABLBL.NS,127.70999908447266,128.6199951171875,128.5500030517578,127.87000274658203,141.60000610351562,,,-0.7075074383930224,-0.6534453110412974,-0.12512994343675488,-9.809326568029087,,
SOBHA.NS,1405.0,1447.5,1537.800048828125,1611.300048828125,1437.800048828125,1513.0125732421875,1677.837158203125,-2.936096718480138,-8.63571625773616,-12.803329148916989,-2.2812663593146065,-7.138907842036681,-16.261241853489476
THELEELA.NS,391.54998779296875,390.5,397.75,431.5,410.79998779296875,435.20001220703125,,0.26888291753361077,-1.5587711394170332,-9.258403755974797,-4.685978717628745,-10.029876652047868,
BANKBARODA.NS,286.1499938964844,286.1000061035156,292.6000061035156,285.0,234.49000549316406,242.29000854492188,254.17056274414062,0.017472139777118218,-2.204378698730913,0.40350663034539475,22.030784764012605,18.102267450054846,12.581878407585565
SBFC.NS,105.27999877929688,105.44999694824219,106.2699966430664,109.75,106.83000183105469,113.66000366210938,89.54000091552734,-0.16121211367009558,-0.9315873671236479,-4.072894050754556,-1.4509061360955984,-7.372870502208269,17.57873319503174
NAVA.NS,561.4500122070312,554.2999877929688,526.4000244140625,542.1367797851562,697.175048828125,522.6029052734375,508.0301208496094,1.2899196412634661,6.658432022677621,3.562427996405013,-19.467856293657192,7.43338901135042,10.51510317303324
CEATLTD.NS,3785.0,3799.699951171875,3906.89990234375,4071.0,3376.699951171875,3673.64208984375,3193.818603515625,-0.3868713677600083,-3.1201183903028133,-7.0253009088676,12.09168877105665,3.0312672664578044,18.510174492490798
BHEL.NS,278.29998779296875,275.0,277.75,287.04998779296875,214.52000427246094,251.47158813476562,248.07872009277344,1.1999955610795454,0.19801540700945097,-3.048249563525789,29.73148529285928,10.668560952430767,12.182128192572717
HEROMOTOCO.NS,5988.0,5945.5,6350.5,5534.0,5423.5,4116.65283203125,4409.3212890625,0.7148263392481709,-5.7082119518148176,8.203830863751355,10.408407854706372,45.457978710470584,35.80321340732136
IDFCFIRSTB.NS,81.01000213623047,80.31999969482422,80.87000274658203,81.58000183105469,73.52999877929688,66.58207702636719,65.65510559082031,0.8590667878833588,0.17311658822016618,-0.6987002721630726,10.17272335252597,21.66938274417254,23.387208667526732
BALKRISIND.NS,2313.39990234375,2314.800048828125,2383.0,2368.800048828125,2295.8701171875,2448.714111328125,2801.83837890625,-0.060486713964077746,-2.920692306179186,-2.3387430489028462,0.7635355774273693,-5.525929236017828,-17.432785568208654
FINPIPE.NS,163.6999969482422,163.39999389648438,169.1300048828125,186.2100067138672,209.36000061035156,211.13563537597656,269.5254211425781,0.18360040573065603,-3.210552697809403,-12.088507037226085,-21.80932533864913,-22.466903013915243,-39.26361518914189
DBREALTY.NS,117.37999725341797,120.45999908447266,120.41000366210938,143.60000610351562,173.1199951171875,215.1199951171875,178.63999938964844,-2.556866888978502,-2.5164075380265842,-18.259058311736197,-32.197319452347664,-45.435106025604576,-34.29243301922015
PIIND.NS,3378.0,3347.39990234375,3396.10009765625,3588.89990234375,3695.5,3894.841796875,4096.59619140625,0.9141452634573097,-0.5329671427747792,-5.876449833722605,-8.591530239480448,-13.269904756842358,-17.541299113486104
BEL.NS,387.8999938964844,387.3500061035156,406.8999938964844,424.75,371.95001220703125,392.5892333984375,312.3910827636719,0.14198729425649498,-4.669452023838962,-8.675693020250883,4.2882057174325885,-1.1944391498872389,24.17127610199297
HONASA.NS,256.0,257.25,274.95001220703125,282.04998779296875,299.95001220703125,318.5,265.04998779296875,-0.4859086491739553,-6.892166345045409,-9.235947144266515,-14.652445547058724,-19.623233908948194,-3.414445655450367
CENTRALBK.NS,36.5099983215332,36.20000076293945,36.88999938964844,37.779998779296875,35.377967834472656,39.75092315673828,58.01113510131836,0.8563468288959729,-1.0300923675858478,-3.3615682869201717,3.1998177293764307,-8.153080677965843,-37.06380980519122
CHOLAHLDNG.NS,1920.800048828125,1914.4000244140625,1917.5999755859375,1949.9000244140625,1728.5999755859375,1827.940185546875,1546.634033203125,0.33430967052047267,0.16687908233883308,-1.4923829540789884,11.118828876359212,5.080027454698612,24.192278689877984
ATHERENERG.NS,656.9500122070312,644.75,675.2000122070312,628.5499877929688,573.25,308.6499938964844,,1.8922081748012793,-2.702902794735754,4.5183398242968185,14.600961571222198,112.84627416106817,
ACMESOLAR.NS,226.39999389648438,216.41000366210938,212.63999938964844,255.1999969482422,300.25,253.75,270.8408203125,4.616233106290603,6.471028285521049,-11.285267788462718,-24.59617189126249,-10.778327528479064,-16.40846692339034
GLENMARK.NS,1957.5,1950.800048828125,1968.199951171875,1847.800048828125,2111.121826171875,1580.9222412109375,1538.8753662109375,0.3434463299249845,-0.5436414712592692,5.936786896474363,-7.27678641125318,23.8201316277653,27.20328383836645
PNBHOUSING.NS,896.0,884.2999877929688,903.8499755859375,899.0499877929688,800.4000244140625,1058.506103515625,959.6099853515625,1.3230818012597827,-0.8685042648641559,-0.33924562976259054,11.944024571453758,-15.352401178972153,-6.6287331647823935
AKZOINDIA.NS,3581.60009765625,3516.5,3513.39990234375,3310.300048828125,3417.10009765625,3142.0673828125,3406.3916015625,1.8512753492464098,1.9411452498477162,8.195633169995196,4.8140234496738525,13.988647005091256,5.143521843271997
SYRMA.NS,733.7000122070312,734.0999755859375,743.25,892.9000244140625,857.4129028320312,539.55126953125,577.5808715820312,-0.05448350254841117,-1.2848957676379078,-17.829545061497925,-14.428624787004818,35.98337241323763,27.029832237584255
MANAPPURAM.NS,282.54998779296875,277.79998779296875,279.70001220703125,274.04998779296875,291.0679016113281,233.69442749023438,173.68209838867188,1.7098632860775902,1.018940100663269,3.101623929434848,-2.9264352995314495,20.90574466298558,62.68227434739331
LTF.NS,303.5,303.95001220703125,309.6000061035156,294.8999938964844,233.97000122070312,183.36000061035156,146.79666137695312,-0.1480546764132816,-1.9702861703032624,2.9162449242146797,29.71748447088713,65.52137815757945,106.74857122305718
OBEROIRLTY.NS,1644.5,1626.4000244140625,1657.699951171875,1738.699951171875,1615.497802734375,1796.6251220703125,2119.8330078125,1.1128858407671456,-0.7962810858830984,-5.4178382594641885,1.795248326338555,-8.467271229905409,-22.42313456110423
HINDALCO.NS,823.5999755859375,821.75,823.25,794.4000244140625,742.9000244140625,632.6107788085938,664.0303344726562,0.22512632624733803,0.04251145896598846,3.6757238512690686,10.862827906826949,30.19063272001733,24.03047463787998
LEMONTREE.NS,161.86000061035156,161.3800048828125,164.52999877929688,163.24000549316406,176.6199951171875,141.32000732421875,139.94000244140625,0.2974319698946692,-1.6228032509298744,-0.8453839967986829,-8.356921591489497,14.53438453269367,15.663854356529223
CHAMBLFERT.NS,427.04998779296875,426.8500061035156,431.8500061035156,466.6000061035156,532.1636352539062,541.570068359375,526.08544921875,0.04685057668820258,-1.111501271901406,-8.476214700642902,-19.752128950108666,-21.14593978824048,-18.824976355618915
CANBK.NS,147.61000061035156,145.55999755859375,148.63999938964844,143.57000732421875,108.04000091552734,112.35440063476562,105.88615417480469,1.4083560635761923,-0.692948589562902,2.813953527918577,36.62532336126376,31.378922210793103,39.404440326226286
AMBER.NS,6585.5,6566.5,6562.5,7204.5,7817.0,6301.5,5723.89990234375,0.28934744536663365,0.35047619047619044,-8.591852314525644,-15.754125623640784,4.506863445211458,15.052675839132911
MINDACORP.NS,585.9500122070312,586.0,586.1500244140625,607.5999755859375,515.25,535.7658081054688,540.5524291992188,-0.008530340097056313,-0.03412303995571606,-3.5631935893394604,13.721496789331637,9.366817244090244,8.398368142580555
SBIN.NS,965.4000244140625,959.75,971.5,957.1500244140625,808.8499755859375,806.0,850.423828125,0.5886975164430841,-0.6278924946924859,0.8619338441797976,19.354645923642252,19.776677967005273,13.519870032635382
NATIONALUM.NS,263.70001220703125,263.0,273.1499938964844,262.9756164550781,201.16372680664062,177.58331298828125,238.51327514648438,0.26616433727423955,-3.4596309356076294,0.2754611859905526,31.087257326715147,48.49368883236955,10.559888981054948
HUDCO.NS,213.2899932861328,211.05999755859375,225.22000122070312,226.23870849609375,214.96511840820312,238.46231079101562,246.7784423828125,1.0565695789511127,-5.29704638571579,-5.723474685670118,-0.7792543899561285,-10.556098958104707,-13.57024899473637
ALKEM.NS,5658.0,5598.5,5675.5,5767.5,5336.0,4835.546875,5407.7548828125,1.062784674466375,-0.30834287727953485,-1.8985695708712613,6.0344827586206895,17.008482106793764,4.627523299601755
RKFORGE.NS,523.5499877929688,523.0,531.3499755859375,538.4500122070312,581.2000122070312,599.5,966.3880004882812,0.10516018986018165,-1.4679567425155975,-2.7672066257347425,-9.919136820927454,-12.668892778487281,-45.82403884066879
IDEA.NS,10.989999771118164,10.720000267028809,10.800000190734863,10.369999885559082,7.269999980926514,6.820000171661377,8.079999923706055,2.5186520276476583,1.7592553428498845,5.9787839190092305,51.16918569396696,61.14368760259078,36.01484993674826
INDIACEM.NS,422.1499938964844,414.3999938964844,416.20001220703125,392.25,403.25,340.8999938964844,345.75,1.8701737727187133,1.4295967119033657,7.622688055190407,4.686917271291848,23.833969332563814,22.09688905176699
ABBOTINDIA.NS,28090.0,27985.0,28945.0,29570.0,30630.0,31259.62890625,28595.978515625,0.3752010005360014,-2.9538780445672828,-5.005072708826513,-8.292523669604963,-10.139688208570734,-1.7694044473719635
ICICIPRULI.NS,638.3499755859375,642.8499755859375,626.0499877929688,632.9500122070312,598.1500244140625,637.0557250976562,680.0986328125,-0.7000078044489917,1.9646973936267031,0.8531421557410412,6.720713789363159,0.20316126789110173,-6.138618019847191
SHRIRAMFIN.NS,842.0499877929688,837.25,854.9000244140625,822.5,591.396240234375,644.612548828125,627.682373046875,0.5733040063265153,-1.5031040184963147,2.376898211911094,42.38338536938579,30.62885439071511,34.15224386587719
MANKIND.NS,2171.199951171875,2148.89990234375,2205.5,2270.0,2589.300048828125,2358.270263671875,2665.34912109375,1.0377425585902307,-1.5552051157617321,-4.352425058507709,-16.147224723742436,-7.932522212646133,-18.539753986115574
ADANIPOWER.NS,140.91000366210938,141.17999267578125,143.77999877929688,151.97999572753906,128.72999572753906,109.52999877929688,105.36000061035156,-0.1912374470027794,-1.9961017815787847,-7.283848122535369,9.461670425554638,28.64968979506999,33.74146055981044
COFORGE.NS,1835.199951171875,1820.199951171875,1977.9000244140625,1827.699951171875,1692.8458251953125,1758.0634765625,1785.33154296875,0.8240852874621137,-7.214726299650119,0.4103518192464354,8.409160707835776,4.387581884142097,2.7932295488490055
BAYERCROP.NS,4396.10009765625,4401.60009765625,4495.10009765625,4416.31640625,5001.4345703125,5432.26708984375,6050.7177734375,-0.12495455920515412,-2.2023981190456405,-0.4577640443773401,-12.103216870003507,-19.074301300919714,-27.345808179072247
KSB.NS,740.4000244140625,734.5999755859375,748.75,764.4000244140625,810.4500122070312,873.0999755859375,825.7171630859375,0.789552003932306,-1.1151887260016695,-3.139717325152728,-8.643344652708121,-15.198712047016155,-10.332489439001224
J&KBANK.NS,102.1500015258789,100.30000305175781,103.1500015258789,107.61000061035156,101.05000305175781,102.03652954101562,102.31084442138672,1.8444650227641957,-0.9694619342774453,-5.07387701282796,1.0885684719451958,0.11120721703658974,-0.15721001660913908
GODREJAGRO.NS,593.0,599.2000122070312,582.9000244140625,575.4500122070312,736.4000244140625,806.039794921875,778.7523193359375,-1.0347149667428688,1.732711470734644,3.0497849371240853,-19.47311510862086,-26.43043138366683,-23.852554236285727
BSE.NS,2682.199951171875,2581.699951171875,2815.89990234375,2775.39990234375,2353.199951171875,2909.800048828125,1816.387939453125,3.892783898236565,-4.748036358131654,-3.3580728706220015,13.980962384270008,-7.82184665052543,47.666690188409156
SAGILITY.NS,50.029998779296875,48.369998931884766,49.29999923706055,51.650001525878906,43.49652099609375,39.001014709472656,42.217796325683594,3.4318790243302297,1.48072931751196,-3.1365008687760425,15.020690468071852,28.278710571972564,18.50452447434035
IOB.NS,36.88999938964844,36.63999938964844,37.779998779296875,38.970001220703125,38.91999816894531,40.70000076293945,56.869998931884766,0.6823144218463885,-2.355742240352188,-5.337443587119186,-5.2158244470746995,-9.361182559879264,-35.13275877878438
ABSLAMC.NS,738.2999877929688,730.6500244140625,726.5,737.0499877929688,847.6500244140625,735.3436279296875,821.96337890625,1.047007886578949,1.6242240595965245,0.16959500993182497,-12.900375564394267,0.4020378705945532,-10.178481579630517
EMAMILTD.NS,530.9500122070312,525.9500122070312,525.2999877929688,522.218994140625,583.3471069335938,574.7138061523438,628.4251098632812,0.9506606871285394,1.0755805340489153,1.671907411329265,-8.982147010549452,-7.614884743818334,-15.511012549682565
SUMICHEM.NS,456.0,456.0,465.25,475.6499938964844,566.1500244140625,516.349365234375,544.5919189453125,0.0,-1.9881783987103707,-4.131187669217294,-19.45597803834105,-11.687700091774483,-16.267578688439706
GICRE.NS,372.70001220703125,380.25,381.8500061035156,386.8999938964844,365.95001220703125,388.0939636230469,414.5151062011719,-1.9855326214250493,-2.3962272489800367,-3.6701943431026134,1.84451421637917,-3.966552654492629,-10.087712937015855
CUB.NS,262.29998779296875,264.75,271.8500061035156,251.69000244140625,201.0,196.85533142089844,184.41253662109375,-0.9254059327785646,-3.5129733662431475,4.215497337456826,30.49750636466107,33.24505153083327,42.2354426651089
UNIONBANK.NS,150.88999938964844,148.05999755859375,153.3000030517578,156.2899932861328,127.23999786376953,147.5516357421875,125.23753356933594,1.911388543644095,-1.572083244705285,-3.4551117336080286,18.586923862730618,2.2625053464632265,20.483049361643957
ELECON.NS,477.5,474.45001220703125,474.45001220703125,525.75,559.3837280273438,690.211669921875,658.5121459960938,0.6428470259239567,0.6428470259239567,-9.1773656680932,-14.63820342363286,-30.81832417379321,-27.4880497036675
WHIRLPOOL.NS,918.4000244140625,923.0,949.5,1226.9000244140625,1371.199951171875,1264.9222412109375,1922.0382080078125,-0.4983722194948538,-3.2754055382767246,-25.144673067174487,-33.02216619617248,-27.394744554822736,-52.217389821507155
ABREL.NS,1646.699951171875,1653.699951171875,1750.300048828125,1776.4000244140625,1780.5,2158.364013671875,2799.138916015625,-0.42329323375982036,-5.918990731081403,-7.30128751743113,-7.514745792087897,-23.706106071956853,-41.17119583633115
POWERINDIA.NS,19055.0,18980.0,19305.0,22018.0,18846.0,19509.341796875,12497.7255859375,0.39515279241306644,-1.295001295001295,-13.457171405213916,1.1089886448052637,-2.3288422623656957,52.467741982115335
PNB.NS,117.97000122070312,117.16000366210938,121.70999908447266,122.44999694824219,104.27999877929688,105.94990539550781,107.35907745361328,0.6913601342398308,-3.072876420920676,-3.6586327800667,13.128119104009983,11.34507461835351,9.883583222550058
TRIVENI.NS,348.0,347.6499938964844,350.5,371.0,345.3500061035156,438.21453857421875,471.52618408203125,0.10067772462548703,-0.7132667617689016,-6.199460916442049,0.7673357028087217,-20.58684288927111,-26.197099599572066
BHARTIHEXA.NS,1683.0,1670.0,1758.699951171875,1800.9000244140625,1745.699951171875,1869.99755859375,1449.8125,0.7784431137724551,-4.304313030851785,-6.54672790358933,-3.5916797230695345,-9.999882499011033,16.083976376255553
MFSL.NS,1711.800048828125,1698.800048828125,1690.199951171875,1718.800048828125,1597.5,1504.199951171875,1165.25,0.7652460340443084,1.2779610862770345,-0.40726086811392564,7.154932633998436,13.801363142879728,46.90410202343918
MPHASIS.NS,2902.39990234375,2857.5,2953.60009765625,2825.800048828125,2853.300048828125,2480.240478515625,3119.467529296875,1.5713001695100612,-1.7334843451938038,2.710731551844632,1.7208093321903084,17.020906943700034,-6.958483296091619
COCHINSHIP.NS,1605.0,1618.800048828125,1644.0,1787.836669921875,1623.4990234375,2342.142822265625,1623.090576171875,-0.8524863115809191,-2.3722627737226274,-10.226698724658366,-1.1394539307040217,-31.473009043597294,-1.1145758861185897
UPL.NS,746.2999877929688,736.9000244140625,759.0999755859375,760.5999755859375,704.0,641.0337524414062,544.9629516601562,1.2756090470183552,-1.68620579694903,-1.880093117535611,6.008520993319425,16.421324922541324,36.94508691269128
