Symbol,WeeklyStd,WeeklyATR,WoW,Trend13W
DBREALTY.NS,10.164065527938778,5.216664632161458,5.598800876375114,-23.034862525405675
PIIND.NS,3.71358421503586,131.0,-0.3098173200946979,-10.532228619575902
BEL.NS,4.50852568242255,18.48333740234375,-2.3162569925354957,2.75272339978613
HONASA.NS,7.645675980002931,11.5,0.19901855647607067,-5.203701434242561
CENTRALBK.NS,6.729074978721241,1.0433336893717449,-1.602988162514459,-2.3237104745332315
CHOLAHLDNG.NS,4.259571477291891,71.0333251953125,3.6692225944666874,-13.23045788009107
ATHERENERG.NS,6.714459250565969,35.483317057291664,10.3420523138833,5.526481798537749
ACMESOLAR.NS,6.705381181028312,9.643330891927084,-2.7947548909156747,-12.422188397694448
GLENMARK.NS,4.324865102343242,73.13334147135417,-1.6320265893952333,4.610678705408128
PNBHOUSING.NS,8.170235353163187,30.08331298828125,1.398346261990135,-8.903211473275551
AKZOINDIA.NS,3.6708936584834135,97.76668294270833,1.0107160295758928,-15.806864295591478
SYRMA.NS,6.672638120892299,44.099995930989586,10.183968462549277,-6.244756204006953
MANAPPURAM.NS,5.1612091780783524,13.666656494140625,3.6360464870691342,4.926198258647307
LTF.NS,4.549512716451144,10.75,0.5412913427382393,-2.1247663197978732
OBEROIRLTY.NS,4.921971229452202,37.9666748046875,2.079280937176407,-13.035885778889117
HINDALCO.NS,4.391835016976861,25.5333251953125,0.24932728806704965,20.07714436437391
LEMONTREE.NS,5.460038033504536,3.8633295694986978,1.7429700703613529,-16.08740560135586
CHAMBLFERT.NS,5.1910549437783065,13.23333740234375,-1.8128257922710653,-6.525725552065011
CANBK.NS,4.814719546634919,6.776662190755208,-0.10853592734820729,0.8146690784891095
AMBER.NS,5.396933265289289,286.8333333333333,10.785514345696292,-14.147234273318873
MINDACORP.NS,5.455603491535664,21.366678873697918,3.3223795004280103,-3.2604234924880515
SBIN.NS,3.1796505596282603,35.066650390625,-0.7659100230246715,10.44067276717646
NATIONALUM.NS,5.80109334551485,22.816670735677082,-2.244136500225725,43.504580600365365
HUDCO.NS,6.247192799396717,9.470001220703125,1.4349074289484995,-14.193934588776443
ALKEM.NS,3.1765520096906474,135.33333333333334,0.4139145750770586,-0.37570991699432066
RKFORGE.NS,5.857443575118512,27.349995930989582,10.242615041744475,1.9449972430927407
IDEA.NS,7.930337254232911,0.48000017801920575,2.3276654172423292,4.4789830309601575
INDIACEM.NS,5.853593115346959,21.450002034505207,2.687347053730272,19.63853702376052
ABBOTINDIA.NS,3.1797450188450127,656.6666666666666,-1.795755487030655,-7.736877982276755
ICICIPRULI.NS,3.671899012295634,12.066650390625,3.006991465524264,4.217966046243596
SHRIRAMFIN.NS,4.4500254608939365,37.900004069010414,-1.6960772346047794,23.897198484023352
MANKIND.NS,3.788648242270485,84.199951171875,-1.1299435028248588,-7.37065371877491
ADANIPOWER.NS,8.014290907738275,5.7366587320963545,7.896293437616373,-5.093883536707841
COFORGE.NS,5.065849477266207,54.9000244140625,-2.3944912617647125,-10.087969265628182
BAYERCROP.NS,3.6123167416364024,83.66650390625,-0.9023395998022474,-1.1237275093599417
KSB.NS,4.369565575606061,19.5333251953125,1.6238350468480582,-5.296400993942585
J&KBANK.NS,5.721350923183464,2.6266657511393228,-1.4229757203679334,-3.748598212556046
GODREJAGRO.NS,3.5490846768737323,31.616678873697918,4.4419478491727515,-1.7195767195767195
BSE.NS,7.725020694269789,126.09993489583333,2.9710438918930997,1.8566981958840774
SAGILITY.NS,6.866601086020648,2.1133346557617188,-3.2044832051708134,-9.290535025623196
IOB.NS,7.2783816254620906,0.8566665649414062,-2.4136979639923855,-10.363496681833013
ABSLAMC.NS,3.9427204278640056,28.033345540364582,8.223057634240574,11.983106580046282
EMAMILTD.NS,4.093799372165363,12.816670735677084,-1.2298432905292433,-8.167574032181896
SUMICHEM.NS,4.2367981830578225,14.25,4.808986329927617,-7.626932577554898
GICRE.NS,5.5295848310821025,7.483327229817708,-1.54740795525197,-5.304662570532837
CUB.NS,4.295231600778586,16.816660563151043,-1.1930426192263877,10.18515020199752
UNIONBANK.NS,5.480949801023704,7.243336995442708,-3.4354899556291354,14.26421139596649
ELECON.NS,6.96684757029415,23.216664632161457,8.184266943630572,-17.576779636489597
WHIRLPOOL.NS,4.326707314588772,25.583353678385418,2.770811673798618,-35.79919776763303
ABREL.NS,5.829647193650974,71.73335774739583,-0.5053714695736571,-27.7771398812029
POWERINDIA.NS,6.182695757742627,748.3333333333334,2.9848372388930127,-9.50805925649865
PNB.NS,4.767584272343644,3.939997355143229,-1.294035238429087,1.112839064348178
TRIVENI.NS,5.771876497627142,12.850006103515625,-0.3196541579550523,2.4924694471069193
BHARTIHEXA.NS,4.6782489086262675,47.9000244140625,4.544274271944011,-9.11137498956642
MFSL.NS,3.7567860344468227,37.633341471354164,4.183192923976657,0.4601381056254688
MPHASIS.NS,4.42123605341439,124.16666666666667,-2.830739313383472,-3.289931535647207
COCHINSHIP.NS,7.318359832339549,75.47834231529707,-9.151711608011071,-12.391914775620245
UPL.NS,3.9442623087051487,30.350016276041668,7.884082539610423,0.11205334147779103
AUROPHARMA.NS,4.175725548926199,29.8333740234375,2.2522211097047973,1.0143169254856852
BEML.NS,6.54308771318481,70.933349609375,-2.63524698784078,-13.046077563540276
ATUL.NS,3.73411532023919,351.1666666666667,0.2334004024144869,5.248035155919885
SHYAMMETL.NS,4.574177338466857,20.166646321614582,-0.4087591240875913,-0.35639025899432347
LTFOODS.NS,5.829118322076126,19.566670735677082,10.220549017650784,-0.48385106585596227
INDUSTOWER.NS,5.036344385649878,15.200002034505209,-0.6189511761322448,7.081358374497711
ZENTEC.NS,8.386428427994197,58.266682942708336,-4.577559188710135,-5.828219057657031
PRESTIGE.NS,5.473055259636269,61.333333333333336,3.5511477532714677,-13.267235759122514
NSLNISP.NS,6.0431091747224706,2.3966662089029946,-2.9203906983196104,-4.561235167040732
NCC.NS,5.159808317031521,5.6333363850911455,7.184323430073415,-14.761313861838394
NBCC.NS,6.915164341553613,3.5433324178059897,3.449318239593239,-10.235535797381798
EIDPARRY.NS,4.603064793344452,22.683329264322918,-0.22207646486693067,-10.176519810473165
BANKINDIA.NS,6.049666178965819,4.613332112630208,-3.564903038349306,8.00572985633182
ANGELONE.NS,8.183035980369793,134.03328450520834,3.9001968383264187,-2.989128460116231
DRREDDY.NS,3.1185135828767865,31.300048828125,2.1426792635294767,-0.14446619808386837
SIEMENS.NS,3.97605059926558,108.13330078125,5.8362621207320355,6.423062732394498
RADICO.NS,4.159329577241699,110.46671549479167,-0.12729739160341363,-13.356235325836638
SBILIFE.NS,2.914886627908167,50.066609700520836,0.5454102784119339,0.4248088308404671
DIVISLAB.NS,3.909325900690547,141.5,1.685671789786812,-5.505643860861553
MOTHERSON.NS,5.086681606401173,4.936663309733073,8.503098622120554,11.525859508556954
VOLTAS.NS,4.365920712414176,49.366658528645836,5.783562417788233,3.982524671368454
JUBLPHARMA.NS,5.284663512024431,28.483317057291668,0.3666336181309033,-12.895529544435199
GMRAIRPORT.NS,4.8118808590150275,3.4933344523111978,2.9396124764857166,1.0243580805792312
JBMA.NS,6.818908711751353,37.500040690104164,8.740357922153526,-3.1654638546426708
INDUSINDBK.NS,4.68387628893525,29.866678873697918,3.7495857087958875,9.602123454999264
JWL.NS,8.283831902541678,10.76666259765625,-4.916510264862198,1.151315789473684
ANANDRATHI.NS,4.2083874890105655,64.60001627604167,2.682475535592293,-1.9686993031373803
ADANIENSOL.NS,7.0637962020189,38.98333740234375,8.923786065089752,-4.805386760273978
ATGL.NS,9.336885685852772,15.050008138020834,2.6283281649296253,-13.492767068217415
JBCHEPHARM.NS,4.071121705614712,43.966634114583336,1.2944611485357047,3.8782200313699944
PTCIL.NS,7.9859980451389045,543.6666666666666,-0.8472699080739838,5.671624173748819
POONAWALLA.NS,7.566822367033607,14.616668701171875,1.8922275170347744,-13.352519774960836
M&MFIN.NS,4.900331098822693,15.566670735677084,-2.276657720910949,18.904910823709642
SAPPHIRE.NS,4.787453633060993,6.323333740234375,0.7755216022348108,-22.286410943518952
EIHOTEL.NS,5.076933541797876,10.700002034505209,4.514389686251537,-12.821534160952341
JUBLFOOD.NS,4.1094094669965395,11.949991861979166,1.93139650724913,-17.658052340648194
INDHOTEL.NS,4.696091748878292,17.100016276041668,1.64651415619024,-4.932018367788815
BRITANNIA.NS,2.8512074285359614,152.66666666666666,1.6380854875863833,2.6363401395709483
ASHOKLEY.NS,3.901204488184947,7.5333302815755205,3.6758328526092074,38.47496325477947
UNOMINDA.NS,4.893371739335873,34.133341471354164,3.0618243827153484,-6.785492234172555
DEVYANI.NS,5.204080337776343,3.6066665649414062,2.022722041614939,-14.152247054668171
ONESOURCE.NS,6.501673647275069,74.73335774739583,-2.444533375627878,-32.719396718930426
APARINDS.NS,6.435897968499374,387.8333333333333,18.21366024518389,4.178150148825929
SBICARD.NS,3.678313029577418,23.416646321614582,0.43792553200536877,-13.497918163712058
NETWEB.NS,8.183958166062242,205.46663411458334,2.2895666078784127,-6.43688332833406
JKCEMENT.NS,4.427908037395879,133.33333333333334,1.991490902507468,1.3948884089272857
THERMAX.NS,5.100421564893091,124.13338216145833,1.8485042102805767,-2.488358244448603
PFIZER.NS,3.177749501122191,116.79996744791667,2.0334780152003162,-8.230195066146038
TORNTPHARM.NS,2.9412572560141728,89.63346354166667,1.9364762226401224,5.368232907528251
HDFCLIFE.NS,3.164610221668407,13.25,-1.5663491391287618,-6.998839803504192
FINCABLES.NS,4.986909470791259,21.716695149739582,2.4229837313949463,-5.52965819142786
RAILTEL.NS,7.013713564122116,11.049997965494791,-5.942275145072918,-7.176769552917062
TATASTEEL.NS,4.327317766431902,5.5433349609375,1.2530410126659086,12.217381622886888
SAMMAANCAP.NS,6.706998010092008,4.3366648356119795,-2.5346739791945496,-16.60610883465178
ETERNAL.NS,6.32918049349092,14.666666666666666,3.8925415419965255,-6.419753086419753
DLF.NS,4.695285952936324,20.70001220703125,1.8953972147807707,-15.30365320379319
FORCEMOT.NS,7.548914087598023,653.6666666666666,4.506381870278718,13.654390934844193
DEEPAKFERT.NS,6.930386467825992,41.833333333333336,-2.964581112007542,-27.422781402731122
BAJAJ-AUTO.NS,3.364894965220859,282.6666666666667,1.094034904923157,9.719552188171434
JIOFIN.NS,4.734571586088113,8.099990844726562,5.324160232993615,-14.877741191356266
SAIL.NS,5.501709497963399,6.5666656494140625,3.923769261027562,10.613417481806643
VBL.NS,4.684832400954233,30.400004069010418,-6.058352847314324,-3.6351723794789814
COLPAL.NS,2.9497518303942893,48.233317057291664,1.707506313971872,-1.0309708126825479
LICHSGFIN.NS,4.2367921692895685,16.433339436848957,-2.251562960438247,-9.379953999469102
AEGISLOG.NS,6.426271516385248,15.933329264322916,-4.798081833397502,-12.185112508688619
AADHARHFC.NS,4.466858192252825,12.499989827473959,-3.378786077424582,-4.081629003551422
GODREJIND.NS,5.239682058854169,36.23333740234375,3.752186607554274,-4.98730179496272
ENDURANCE.NS,3.992706967049988,69.2666015625,3.131695997645111,-6.827485134296888
GODIGIT.NS,4.171493333044545,7.633331298828125,-1.7716839366106951,-8.705619516427493
PCBL.NS,5.655808810252715,19.866658528645832,4.943606728001645,-17.751915463609585
DOMS.NS,5.666763002404367,74.166748046875,0.7598697588685979,-8.452525370669209
LALPATHLAB.NS,4.62183116602383,49.833333333333336,-1.1564419175682867,-11.632628901056691
DABUR.NS,2.8803503187611126,10.583333333333334,-0.4145294272038603,-3.9047619047619047
CARBORUNIV.NS,4.519354275259343,33.232549291112754,2.159290151564343,-9.039801096401174
RBLBANK.NS,6.115077668453673,9.250010172526041,3.380755181093096,-3.0754708867662313
PIDILITIND.NS,2.8743722209616753,41.566650390625,2.396761191619857,0.3836125084687426
NHPC.NS,4.296996876760974,2.6966679890950522,2.199490137885214,-0.47323146746030104
ZENSARTECH.NS,5.168349659704774,21.383341471354168,0.27683601340745795,-9.735565243593195
SUNTV.NS,4.014772711304691,15.800008138020834,-2.0602810988810165,-2.6783129225924784
RPOWER.NS,9.266792351199355,1.8966668446858723,5.663718164494607,-27.776435860109437
RELIANCE.NS,2.9997320682058493,46.0333251953125,4.26401024501805,-4.213575546204163
ADANIGREEN.NS,8.331495264420012,37.366678873697914,9.544765667749182,-12.645024161651786
BANDHANBNK.NS,4.828746415521071,4.1266632080078125,2.03686342036451,2.0764647065848996
LICI.NS,3.901649682220233,16.449991861979168,1.3462675058747726,-8.120296402204259
SIGNATURE.NS,5.071430267457316,46.51666259765625,-4.948960942850925,-22.995329307266353
TTML.NS,9.912522211249959,1.8700002034505208,-3.1756477612464016,-18.159943150983697
AMBUJACEM.NS,4.314210924734553,17.650014241536457,4.067437178444534,-5.735082935526524
RRKABEL.NS,5.698006718794451,82.5,6.478852963784118,6.5176233019540675
KFINTECH.NS,6.135674701875997,30.166666666666668,1.489149466068787,-5.073332832635979
APLLTD.NS,4.228807530160201,25.583333333333332,1.1618967625260979,-12.361042144673002
IRB.NS,6.8691034110252,1.446667989095052,0.5294854987792509,-2.616967420955892
FACT.NS,9.565011449338543,25.2166748046875,-2.1059090550390267,-12.574490354269527
GLAXO.NS,4.194266040585714,64.066650390625,0.016651495981377978,-3.1217191817497736
MCX.NS,5.42248615598213,151.13330078125,-1.6060165212124209,28.66083067920544
TATACHEM.NS,4.955479918101166,24.066691080729168,-4.043455163533941,-14.07985589912939
AGARWALEYE.NS,4.999047732057012,12.616668701171875,3.78971551622978,-14.202484451483405
DATAPATTNS.NS,6.832314576863717,124.2666015625,-5.026575581021873,-18.163639179567177
BHARTIARTL.NS,2.855741878810236,44.333333333333336,2.0571951543907057,-4.35569106139869
MMTC.NS,7.798224732345828,2.830000559488932,0.33794351130527456,-0.5026684286132155
JSWSTEEL.NS,3.7949412416347554,25.466634114583332,1.8445342526133692,5.9085457368528775
BAJAJHLDNG.NS,4.129666142236154,260.6666666666667,2.25,-12.147971360381861
PERSISTENT.NS,4.7810412690038016,231.66666666666666,-2.5434962717481358,-3.251966958249948
ABB.NS,4.6399774678823045,204.66666666666666,4.78623285829524,18.03129732458354
INDGN.NS,4.289601086302083,16.650004069010418,1.5236331253131863,-3.9423371310962954
TECHM.NS,3.8989268677953333,71.30000813802083,-6.04095738813927,13.799340216384733
ZYDUSLIFE.NS,3.5666565428865757,17.799967447916668,2.852140556665728,-3.589393189253444
INOXINDIA.NS,4.8158094809516205,30.766682942708332,1.29054505409581,-5.855897445074969
AFCONS.NS,4.409926375202507,8.216664632161459,2.9101307957973725,-16.28848151371382
BATAINDIA.NS,3.4938938406740188,30.300008138020832,1.209164598217498,-15.246809396193465
SAREGAMA.NS,5.98347235203771,15.666656494140625,-4.077698547518999,-19.117275032827955
MEDANTA.NS,4.914698952188474,57.633341471354164,5.826523011839823,-5.081289641811071
METROPOLIS.NS,4.764570036836598,64.2667236328125,0.44314195558595837,-4.541302911638265
CUMMINSIND.NS,3.782209271177297,158.93351236979166,0.8632218844984804,-3.156522906878413
FLUOROCHEM.NS,6.045267691690474,128.96671549479166,5.537910517643688,-9.388440948790947
WAAREEENER.NS,6.730500862723408,150.46663411458334,10.529147982062781,-7.994145640853658
BAJAJFINSV.NS,3.7347984293283973,52.0999755859375,3.497902779991046,-2.173493240041945
PETRONET.NS,3.28905676751413,9.616668701171875,3.4512510785159622,9.557746093978746
DMART.NS,4.3807824846846914,86.89998372395833,3.6481934586326057,-5.6639577739159135
SHREECEM.NS,3.6403332780800532,546.6666666666666,0.14823049842505095,1.2172284644194757
CIPLA.NS,3.00471693949309,39.300008138020836,0.581567309054003,-13.080087958190937
NYKAA.NS,5.768060867877308,6.0066680908203125,3.4526302939967106,-5.547229332914122
IRCON.NS,6.508013029925188,6.1366729736328125,-5.548784209460747,-5.126483834721347
GRSE.NS,8.214339766720977,112.89853502268882,-8.632157003897323,-12.823524649684238
LODHA.NS,7.026424005069512,41.866678873697914,5.70766352772774,-15.09301767905126
IEX.NS,5.631441347242296,3.9284179680415385,0.3801735148727991,-7.472177855156784
JINDALSTEL.NS,4.916095035832536,35.066650390625,3.6219081272084805,8.994615612342237
SUNDARMFIN.NS,4.415237885599856,256.8333333333333,2.131489200454718,14.181317517475112
ALKYLAMINE.NS,4.763720809867325,52.9666748046875,0.5666639852545651,-11.044152865637749
ASIANPAINT.NS,3.420487173796293,75.0,0.7783182458391382,-15.668206060475528
ACE.NS,5.92342435443542,48.29998779296875,3.072392652847263,-10.971024343066853
TVSMOTOR.NS,4.0240819280282345,96.39998372395833,1.789309038328632,10.532997229348148
COROMANDEL.NS,3.2283991695926217,68.06439428217816,-0.771355961850872,2.8280367893702287
NMDC.NS,4.877262124810387,3.5400009155273438,4.543778454630938,10.907900902989386
PATANJALI.NS,5.657442428422749,14.416666666666666,1.039171117197686,-13.984345593148445
NTPC.NS,3.3579244783628432,12.183339436848959,3.005621406469452,11.645607726721579
RAMCOCEM.NS,3.839729602615692,34.800008138020836,1.409460198762266,15.964507088029034
BIKAJI.NS,5.140592290109055,11.149983723958334,0.5624401222688656,-7.079152124434046
TRITURBINE.NS,6.428028363445989,25.91668701171875,2.7962956416805786,-4.449169981700179
IRFC.NS,6.534197547492783,3.5333353678385415,-3.555367774618662,-4.280638140427638
CGPOWER.NS,5.859726108648033,20.633341471354168,14.716208201942194,-9.686781475147384
NIACL.NS,6.634455957140465,4.8166656494140625,-0.8394331940494515,-17.97578038125951
JINDALSAW.NS,6.4659448069486665,7.1000010172526045,6.201282147998531,10.370716478300817
HAL.NS,4.865918499362995,253.36653645833334,-9.295577594957408,-11.412741066810646
RAINBOW.NS,4.501681844344684,43.166666666666664,-3.6727816232745543,-18.278043322540068
3MINDIA.NS,3.9929195874575427,840.0,2.1517883105553937,-2.172096908939014
CROMPTON.NS,3.9669163511972227,9.640004475911459,9.352001354376888,-12.30852470962438
AXISBANK.NS,3.399448647252992,48.133341471354164,-1.3499707873918045,8.883702560969532
MOTILALOFS.NS,7.621746640582125,32.133321126302086,3.6427592929074404,-20.57864563727022
POLYCAB.NS,4.618223769775098,273.1666666666667,8.562058886433308,-0.2358490566037736
UNITDSPR.NS,3.344052859344862,25.5333251953125,0.6384906354079702,-3.630875995833898
OLECTRA.NS,7.178547932178068,48.899983723958336,-0.23971746675846137,-23.098791755508174
BHARATFORG.NS,4.133161033184711,56.699991861979164,8.644371685548439,12.121433002562716
SYNGENE.NS,3.8810880298896526,20.400014241536457,0.6864505050596204,-27.154646329076854
NTPCGREEN.NS,5.056179303291359,2.2699991861979165,0.9632144002456423,-11.657192288392963
GVT&D.NS,7.0557246908022995,227.433349609375,9.401601912554533,16.430005045610372
GRASIM.NS,3.3605365060454284,60.966634114583336,0.9790740566246896,2.270611393615504
BLUEDART.NS,4.156696878430156,139.33333333333334,4.30626365622724,-4.445371142618849
UCOBANK.NS,6.504209217802714,0.7766666412353516,-2.294520749274456,-7.128901938995018
CERA.NS,4.221789841760425,151.2666015625,1.927998046875,-9.268294421510593
CESC.NS,4.436694212522778,4.7866668701171875,-0.12653332230451605,-14.012959078170036
OLAELEC.NS,9.048975757170927,1.7700004577636719,-2.28890082448429,-25.301490970199538
MGL.NS,4.142010931670597,22.066691080729168,0.41792383545646156,-15.64669991352907
IFCI.NS,9.151508653165168,2.6233342488606772,3.793792243236564,4.495612261685996
ULTRACEMCO.NS,3.267419678288219,310.0,0.24420986292736724,7.166919319521643
CCL.NS,4.9417786101512995,36.23333740234375,3.4209183108739047,-4.690909175211067
SUPREMEIND.NS,4.304258974327698,104.066650390625,5.106016859079265,-0.4555541070121428
TIMKEN.NS,4.906208448981262,140.20003255208334,11.011010728542624,6.541598694942903
MARUTI.NS,3.2859809885488485,487.6666666666667,2.3974244811288443,-4.6863045141545525
LINDEINDIA.NS,5.364898134388879,82.83333333333333,-0.3828866322623606,4.196413024551628
SRF.NS,3.6443979849383594,107.23331705729167,3.706987910865224,3.064037407447994
MAXHEALTH.NS,4.932442358463293,37.26666259765625,6.0096154612871695,-8.050039865679496
ABFRL.NS,6.277321613732162,2.673334757486979,1.279925353484155,-14.252932122901333
CAMS.NS,4.7192169855443495,20.866678873697918,4.452918890813675,-7.363277357515008
OIL.NS,5.834105868585202,20.25,0.16665152903810004,17.896882232914983
PGHH.NS,2.4940298089734174,236.33333333333334,1.8952915179330274,-8.031604786744401
BASF.NS,5.26114393988259,111.066650390625,2.871245061617304,-15.00045805408446
FORTIS.NS,4.038401624742947,19.45001220703125,1.0804477048774221,-8.211581422374927
CHOICEIN.NS,3.8383284756730633,16.650004069010418,3.0500995354216385,0.5160284072253931
IGIL.NS,6.9034957324852595,11.849990844726562,7.446122338681124,-3.201975692585856
ADANIPORTS.NS,5.189594727425814,51.733357747395836,8.078598903172745,1.441135025570451
VMM.NS,3.928555113399667,3.486663818359375,-4.5256030856313085,-12.18782104852638
ICICIGI.NS,2.995151656832961,34.566650390625,2.475057880950591,-7.2864185010646985
PFC.NS,4.881917536098427,14.716664632161459,5.2326362947517735,7.654266894314686
GILLETTE.NS,3.5777473855261066,218.46064122160837,0.28377455272939006,3.3431421499367917
ASTRAZEN.NS,4.531483882719816,152.66666666666666,2.0935672514619883,-4.632360974543865
ONGC.NS,3.793842250479113,10.783335367838541,-0.8030947838835503,7.754435063069455
CHALET.NS,4.797112377801128,40.483357747395836,1.3314939650369164,-0.14139471944574375
FIRSTCRY.NS,6.288289218978657,9.666666666666666,-2.7838076779179732,-19.862910541247526
HAVELLS.NS,3.5660758073554204,33.433349609375,4.420237262889105,-8.404515766685387
HEXT.NS,5.2128767117506944,23.800008138020832,0.8959931344526072,2.1925330794677365
HYUNDAI.NS,3.7189939207495653,67.96663411458333,0.3779277393980525,-6.434365747323531
KALYANKJIL.NS,6.024428305081933,12.566660563151041,7.258399127061392,-21.715440182344224
MRPL.NS,7.231131166514778,13.433334350585938,6.667046969569284,9.590872113091397
ALOKINDS.NS,6.848582846245482,0.6933333079020182,8.211918806570727,-5.603693490938441
CANFINHOME.NS,4.596460630552,45.283345540364586,0.4879605054858983,6.726606353885854
UTIAMC.NS,5.058399536394562,36.199991861979164,8.070313352492862,-9.613073845926483
LAURUSLABS.NS,4.653883043247787,35.899983723958336,2.2227991924384716,-1.2562550343312062
