Symbol,Latest,P1D,P1W,P1M,P3M,P6M,P1Y,R1D,R1W,R1M,R3M,R6M,R1Y
ZENTEC.NS,1325.0,1325.0,1333.4000244140625,1287.5999755859375,1412.5999755859375,1406.5999755859375,970.6324462890625,0.0,-0.6299703210035362,2.9046307178627573,-6.201329258100942,-5.801221171779558,36.50893343466532
PRESTIGE.NS,1425.5999755859375,1425.5999755859375,1529.0999755859375,1388.800048828125,1688.5,1599.0594482421875,1215.7506103515625,0.0,-6.768687571284521,2.649764218316699,-15.570034019192331,-10.847593743117578,17.260889153384195
NSLNISP.NS,38.65999984741211,38.65999984741211,39.75,39.59000015258789,41.150001525878906,40.08000183105469,35.36000061035156,0.0,-2.7421387486487814,-2.349078811799372,-6.051036661325164,-3.542918959006473,9.332576866795867
NCC.NS,149.0,149.0,149.75999450683594,141.82000732421875,175.6199951171875,218.44000244140625,184.31089782714844,0.0,-0.507474983114564,5.062750179787303,-15.157724551480909,-31.78905038697418,-19.158334229516864
NBCC.NS,94.54000091552734,94.54000091552734,98.04000091552734,95.08000183105469,112.61000061035156,103.12482452392578,77.38555145263672,0.0,-3.569971406890999,-0.5679437369877822,-16.046531921573536,-8.324691603627107,22.167509490954373
EIDPARRY.NS,867.0,867.0,909.5999755859375,879.5999755859375,1018.4000244140625,1162.5999755859375,718.9500122070312,0.0,-4.683374750367144,-1.4324665684016353,-14.866459228648454,-25.425768260227116,20.592528726508426
BANKINDIA.NS,175.5,175.5,172.5500030517578,159.64999389648438,145.4600067138672,113.19000244140625,92.63899993896484,0.0,1.709647578132648,9.927971631362935,20.651719991477904,55.04902925578523,89.44505026568517
ANGELONE.NS,2460.199951171875,2460.199951171875,2591.800048828125,2515.10009765625,2724.1201171875,2619.14404296875,2164.2841796875,0.0,-5.077555952503072,-2.182821532054922,-9.688271980022218,-6.068550991823836,13.672685604859069
DRREDDY.NS,1300.199951171875,1300.199951171875,1280.300048828125,1235.5999755859375,1243.9000244140625,1260.4000244140625,1189.853759765625,0.0,1.5543155186133621,5.22822732780513,4.526081329111036,3.1577218332977086,9.273928875762495
SIEMENS.NS,3365.60009765625,3365.60009765625,3187.89990234375,2900.39990234375,3216.300048828125,3150.699951171875,2852.406494140625,0.0,5.5742087504646705,16.039174285469457,4.6419813624827455,6.820711264633269,17.991601287187517
RADICO.NS,2720.10009765625,2720.10009765625,2787.800048828125,2962.0,3368.0,2823.89990234375,1947.6253662109375,0.0,-2.4284364009654578,-8.1667759062711,-19.236932967451008,-3.6757607662137515,39.662388098186725
SBILIFE.NS,2082.89990234375,2082.89990234375,2059.60009765625,2002.5999755859375,2022.5,1840.5999755859375,1472.54736328125,0.0,1.1312780919953505,4.009783668069689,2.9863981381334983,13.164181787010978,41.448754334289305
DIVISLAB.NS,6255.5,6255.5,6283.5,6011.5,6373.0,6132.5,5813.23046875,0.0,-0.4456115222407893,4.058887132995093,-1.8437156755060409,2.005707297187118,7.607982061394167
MOTHERSON.NS,131.55999755859375,131.55999755859375,133.9199981689453,108.4000015258789,109.80000305175781,93.0999984741211,85.0503158569336,0.0,-1.7622465969379193,21.365309692533295,19.817845083828146,41.310418598087665,54.68490179377567
VOLTAS.NS,1538.0,1538.0,1543.4000244140625,1315.4000244140625,1395.800048828125,1274.800048828125,1220.03955078125,0.0,-0.34987847146837836,16.922606922186535,10.187702120462177,20.646371281035382,26.061487024346437
JUBLPHARMA.NS,879.0,879.0,889.5,956.0999755859375,1057.800048828125,1056.0,998.2838134765625,0.0,-1.1804384485666104,-8.064007693200438,-16.903010075127824,-16.761363636363637,-11.948887867985352
GMRAIRPORT.NS,101.69999694824219,101.69999694824219,100.36000061035156,91.20999908447266,104.05000305175781,90.7699966430664,70.79000091552734,0.0,1.3351896470120308,11.500929688700458,-2.2585353528021104,12.041424159301965,43.66435320377985
JBMA.NS,556.5,556.5,582.9000244140625,529.0,614.5999755859375,605.3407592773438,566.0932006835938,0.0,-4.529082742894048,5.198487712665406,-9.453299364443852,-8.068308391400885,-1.6946327339754916
INDUSINDBK.NS,931.4000244140625,931.4000244140625,944.6500244140625,892.4500122070312,846.5499877929688,769.75,1024.0999755859375,0.0,-1.402635860642524,4.364391470028418,10.023039140583458,21.000327952460214,-9.051845853119648
JWL.NS,284.04998779296875,284.04998779296875,290.6000061035156,303.75,298.3999938964844,314.20001220703125,298.71173095703125,0.0,-2.253963583267672,-6.485600726594651,-4.808983377021674,-9.595806251654816,-4.908325199378107
ANANDRATHI.NS,3056.5,3056.5,3008.0,2959.39990234375,2870.39990234375,2762.548095703125,1796.276123046875,0.0,1.6123670212765957,3.2810738953985172,6.483420568133898,10.640607660517789,70.15758105248938
ADANIENSOL.NS,1037.0999755859375,1037.0999755859375,1035.699951171875,812.7000122070312,993.5999755859375,786.2999877929688,702.0,0.0,0.13517664189115763,27.61165990012825,4.378019431245209,31.89622175843196,47.735039257256055
ATGL.NS,518.1500244140625,518.1500244140625,531.0,517.4500122070312,608.0,607.3499755859375,579.1846923828125,0.0,-2.4199577374646895,0.13528112677890436,-14.777956510844984,-14.686746481848434,-10.538031956205275
JBCHEPHARM.NS,2070.39990234375,2070.39990234375,1984.0999755859375,1833.8092041015625,1718.1778564453125,1705.363037109375,1598.0550537109375,0.0,4.3495755163409395,12.901598362197134,20.499743060775984,21.405229109053515,29.55748286243035
PTCIL.NS,17897.0,17897.0,18197.0,17478.0,17153.0,14185.0,11927.349609375,0.0,-1.6486233994614499,2.3972994621810275,4.3374336850696675,26.16848783926683,50.05009986403688
POONAWALLA.NS,468.1000061035156,468.1000061035156,490.3999938964844,414.3999938964844,470.20001220703125,455.75,290.6000061035156,0.0,-4.547305887135863,12.9584973450664,-0.44661974670281007,2.7098203189282777,61.080521772863314
M&MFIN.NS,364.6499938964844,364.6499938964844,384.5,360.6499938964844,342.54998779296875,255.10000610351562,266.1872863769531,0.0,-5.162550352019668,1.109108572769892,6.451614914922281,42.943937738878404,36.99001137871635
SAPPHIRE.NS,215.10000610351562,215.10000610351562,219.69000244140625,184.89999389648438,255.0,306.29998779296875,307.04998779296875,0.0,-2.089305970632336,16.333160196824355,-15.647056429993873,-29.77472586485903,-29.946258050806772
EIHOTEL.NS,320.45001220703125,320.45001220703125,333.1000061035156,322.3999938964844,374.5,392.1000061035156,313.3050537109375,0.0,-3.7976564589293966,-0.6048330416777928,-14.432573509470961,-18.273397801878268,2.2805117285742393
JUBLFOOD.NS,518.9000244140625,518.9000244140625,524.0499877929688,492.6000061035156,589.0499877929688,631.8499755859375,691.8438110351562,0.0,-0.98272369027147,5.339021109354221,-11.90900005647086,-17.876071146023612,-24.99751878423692
INDHOTEL.NS,676.1500244140625,676.1500244140625,695.0999755859375,645.7999877929688,733.2000122070312,774.3499755859375,719.8333129882812,0.0,-2.7262195133730307,4.699603158063762,-7.780958380134306,-12.681598020012691,-6.068528336494189
BRITANNIA.NS,6162.5,6162.5,6176.0,5835.0,5813.0,5302.5,4827.93017578125,0.0,-0.2185880829015544,5.612682090831191,6.012386031309134,16.21876473361622,27.64269108350954
ASHOKLEY.NS,210.17999267578125,210.17999267578125,208.33999633789062,192.97999572753906,144.69000244140625,121.13844299316406,108.47332763671875,0.0,0.8831699962720919,8.912839324821103,45.262277371856335,73.50395752374155,93.76191111208641
UNOMINDA.NS,1177.5,1177.5,1208.800048828125,1133.27099609375,1280.46337890625,1148.9595947265625,863.4799194335938,0.0,-2.589348739559444,3.902773834211067,-8.041102979001208,2.4840216665956603,36.36680755383288
DEVYANI.NS,129.47999572753906,129.47999572753906,132.97999572753906,114.58999633789062,144.2899932861328,155.19000244140625,161.64999389648438,0.0,-2.6319748176042235,12.99415295009035,-10.264050348401454,-16.566793162835534,-19.90102034247275
ONESOURCE.NS,1322.9000244140625,1322.9000244140625,1333.5999755859375,1432.4000244140625,1630.4000244140625,1877.0999755859375,1358.949951171875,0.0,-0.8023358854047529,-7.644512575653723,-18.860402072829345,-29.52426393798664,-2.6527781046480228
APARINDS.NS,10825.0,10825.0,10182.0,7033.0,9163.0,8565.5,6124.34033203125,0.0,6.3150658023963855,53.91724726290346,18.13816435665175,26.379078862880156,76.75373041213224
SBICARD.NS,779.5999755859375,779.5999755859375,789.25,770.5499877929688,878.0499877929688,789.3499755859375,862.772216796875,0.0,-1.2226828525894837,1.1744841913358512,-11.212347084531173,-1.2351935518541743,-9.640115848853185
NETWEB.NS,3563.199951171875,3563.199951171875,3374.39990234375,3100.10009765625,3306.39990234375,2122.42822265625,1338.9775390625,0.0,5.595070361903179,14.938222603384311,7.766757089669996,67.88317800978344,166.11349684526365
JKCEMENT.NS,5626.0,5626.0,5911.5,5536.5,5621.0,7001.5,4506.6015625,0.0,-4.829569483210691,1.6165447484873114,0.0889521437466643,-19.645790187816896,24.83908155570387
THERMAX.NS,3148.199951171875,3148.199951171875,3092.300048828125,2920.60009765625,2968.199951171875,3300.89990234375,2999.348388671875,0.0,1.8077127530019004,7.792913987035453,6.064281482416109,-4.626009745507669,4.9627966881804
PFIZER.NS,5084.5,5084.5,5149.7998046875,4591.0,5000.5,5328.0,4008.625244140625,0.0,-1.2680066636388891,10.749292093225876,1.6798320167983203,-4.570195195195195,26.838995673940147
TORNTPHARM.NS,4397.89990234375,4397.89990234375,4210.7998046875,3905.42138671875,3661.394775390625,3598.3271484375,3015.356201171875,0.0,4.443338708431792,12.610124922749238,20.115425189968736,22.220679802653525,45.85009560842494
HDFCLIFE.NS,734.75,734.75,729.5999755859375,712.0999755859375,764.0,788.75,617.243896484375,0.0,0.7058695979158367,3.180736580622036,-3.828534031413613,-6.8462757527733755,19.037224051125076
FINCABLES.NS,812.3499755859375,812.3499755859375,819.9000244140625,721.75,758.0999755859375,804.7159423828125,888.1298217773438,0.0,-0.9208499333221274,12.552819617033254,7.156048245229138,0.9486618570672487,-8.532519045442484
RAILTEL.NS,323.45001220703125,323.45001220703125,333.54998779296875,328.20001220703125,342.25,346.0615234375,289.7306213378906,0.0,-3.0280245706998667,-1.4472881850484702,-5.493057061495618,-6.533957027601328,11.63818677964877
TATASTEEL.NS,209.1300048828125,209.1300048828125,209.02999877929688,187.61000061035156,168.0,155.3000030517578,131.47393798828125,0.0,0.04784294316588303,11.470606152363901,24.48214576357887,34.6619451212209,59.06574951870158
SAMMAANCAP.NS,153.4199981689453,153.4199981689453,148.5399932861328,138.91000366210938,158.91000366210938,118.2699966430664,117.93000030517578,0.0,3.285313789810222,10.445608037078934,-3.4547891049310344,29.72013403531248,30.094121743347372
ETERNAL.NS,254.0,254.0,277.3500061035156,258.70001220703125,306.8999938964844,312.3500061035156,218.52999877929688,0.0,-8.418967221800125,-1.8167808215138181,-17.236883332857687,-18.68096845311983,16.231181722801296
DLF.NS,611.6500244140625,611.6500244140625,642.4500122070312,588.4500122070312,725.3499755859375,751.5499877929688,667.2196655273438,0.0,-4.794145413300011,3.942562957899797,-15.675185082901285,-18.614858046866846,-8.328537659237192
FORCEMOT.NS,25038.0,25038.0,25237.0,19325.0,16901.0,19629.662109375,6564.90625,0.0,-0.7885247850378413,29.5627425614489,48.14508017277085,27.5518644207432,281.39158499026547
DEEPAKFERT.NS,994.2000122070312,994.2000122070312,1031.800048828125,1179.5999755859375,1418.5,1437.505615234375,958.6845703125,0.0,-3.6441204537447236,-15.717189489327799,-29.9118778845942,-30.83853018237191,3.704601387602845
BAJAJ-AUTO.NS,9829.0,9829.0,9980.0,9413.5,8892.0,8213.5,8237.8203125,0.0,-1.5130260521042085,4.41387369203803,10.537561853351326,19.66883788884154,19.31554254813688
JIOFIN.NS,255.25,255.25,264.1000061035156,252.89999389648438,308.3500061035156,330.6000061035156,222.10365295410156,0.0,-3.3510056414185807,0.9292234718192665,-17.22069241201491,-22.79189495233175,14.923818948960843
SAIL.NS,160.17999267578125,160.17999267578125,159.2100067138672,149.02999877929688,134.0800018310547,118.88004302978516,103.09784698486328,0.0,0.6092493693925438,7.48171105670929,19.465983359407637,34.740860276815745,55.36696193015428
VBL.NS,459.1000061035156,459.1000061035156,463.6499938964844,474.1000061035156,447.6499938964844,501.8500061035156,467.765625,0.0,-0.981341066076794,-3.1638894340627535,2.557804615915839,-8.518481514411308,-1.8525557316197347
COLPAL.NS,2236.300048828125,2236.300048828125,2203.89990234375,2166.300048828125,2180.60009765625,2130.952392578125,2397.744873046875,0.0,1.4701278606128563,3.2313159960397444,2.554340487819952,4.9436888696769765,-6.733194429213729
LICHSGFIN.NS,532.0499877929688,532.0499877929688,522.1500244140625,506.45001220703125,545.9000244140625,559.3988037109375,521.3685302734375,0.0,1.895999792399823,5.054788225668461,-2.537101300913034,-4.888965749755324,2.0487346088819822
AEGISLOG.NS,699.5,699.5,692.9000244140625,651.3499755859375,777.5499877929688,725.0999755859375,680.1801147460938,0.0,0.9525148439009858,7.39234301356164,-10.037938269989457,-3.530544262568857,2.8404072443544193
AADHARHFC.NS,452.3500061035156,452.3500061035156,471.70001220703125,468.3999938964844,483.6000061035156,501.1000061035156,391.3999938964844,0.0,-4.102184779046141,-3.42655593554849,-6.461951944911859,-9.728596967913305,15.572307909425012
GODREJIND.NS,1050.300048828125,1050.300048828125,985.0999755859375,974.7000122070312,1049.4000244140625,1181.4000244140625,841.5,0.0,6.618624998280656,7.756236347008059,0.08576561779337036,-11.097001259244005,24.812840027109328
ENDURANCE.NS,2685.0,2685.0,2477.60009765625,2357.0,2708.39990234375,2602.199951171875,1811.821533203125,0.0,8.370999926095632,13.91599490878235,-0.8639751583029,3.181924924363972,48.19340375391057
GODIGIT.NS,337.75,337.75,334.5,331.6000061035156,354.70001220703125,356.79998779296875,303.1000061035156,0.0,0.9715994020926756,1.8546422748148352,-4.778689490751376,-5.339122321949855,11.43186842584576
PCBL.NS,310.5,310.5,314.1000061035156,264.6499938964844,332.04998779296875,372.12701416015625,366.0773620605469,0.0,-1.1461337260621376,17.32477126806565,-6.489983010149978,-16.560747222085087,-15.181862584377651
DOMS.NS,2364.60009765625,2364.60009765625,2341.39990234375,2383.0,2519.199951171875,2393.892578125,2579.966796875,0.0,0.9908685521544832,-0.7721318650335711,-6.136863151482225,-1.223633872982435,-8.347653910880332
LALPATHLAB.NS,1409.0999755859375,1409.0999755859375,1405.5,1372.9757080078125,1567.1912841796875,1665.9747314453125,1302.1597900390625,0.0,0.2561348691524369,2.6310929878388967,-10.087556649250986,-15.418886674020793,8.212524020855149
DABUR.NS,518.0499877929688,518.0499877929688,510.6000061035156,519.0,515.6500244140625,498.26971435546875,507.3563232421875,0.0,1.4590641598901128,-0.18304666802143543,0.4654248550910763,3.969792437231822,2.10772273073191
CARBORUNIV.NS,842.0999755859375,842.0999755859375,840.9000244140625,816.6549682617188,832.3253173828125,843.9533081054688,974.6425170898438,0.0,0.14269843465768997,3.1157598145002923,1.1743795363405158,-0.21960130989849017,-13.599092916617378
RBLBANK.NS,326.0,326.0,325.79998779296875,288.6000061035156,312.45001220703125,250.9375,150.42300415039062,0.0,0.06139110329198316,12.959110570174303,4.336689794715209,29.91282689912827,116.72217081509034
PIDILITIND.NS,1480.5,1480.5,1489.5,1447.9000244140625,1472.0999755859375,1542.699951171875,1373.8468017578125,0.0,-0.6042296072507553,2.251534984201004,0.5706150773298567,-4.031889099667521,7.7631070731996195
NHPC.NS,75.7699966430664,75.7699966430664,76.33999633789062,73.91476440429688,77.42141723632812,80.85931396484375,71.28478240966797,0.0,-0.7466593164365989,2.509961648016403,-2.133028110581822,-6.294039699607261,6.291965945301296
ZENSARTECH.NS,537.4000244140625,537.4000244140625,578.5999755859375,702.2922973632812,706.826416015625,800.3491821289062,789.80126953125,0.0,-7.120627879417481,-23.479151568128817,-23.97001410284264,-32.8543045443498,-31.95756386501994
SUNTV.NS,588.6500244140625,588.6500244140625,589.0,561.650634765625,534.4619140625,568.6720581054688,565.8311767578125,0.0,-0.05941860542232598,4.807150206409765,10.138816055137232,3.513090897265175,4.032801406773126
RPOWER.NS,25.440000534057617,25.440000534057617,27.43000030517578,28.270000457763672,38.84000015258789,43.29999923706055,36.779998779296875,0.0,-7.254829562443242,-10.010611524163819,-34.50051381536217,-41.24711089536584,-30.831970151185644
RELIANCE.NS,1428.800048828125,1428.800048828125,1441.300048828125,1386.0999755859375,1546.5999755859375,1373.800048828125,1220.525390625,0.0,-0.8672725717426673,3.0805911546270073,-7.616703001251722,4.0034938160699545,17.064344568569183
ADANIGREEN.NS,981.3499755859375,981.3499755859375,1000.0999755859375,772.7999877929688,1030.5,917.5,897.5499877929688,0.0,-1.8748125645153397,26.986282490578763,-4.769531723829452,6.959125404461853,9.33652597990991
BANDHANBNK.NS,180.5500030517578,180.5500030517578,171.74000549316406,149.3300018310547,149.11000061035156,163.3800048828125,129.13037109375,0.0,5.12984585815937,20.90671722888214,21.085106507084014,10.509240822498953,39.81993664424353
LICI.NS,882.0,882.0,878.7000122070312,802.4500122070312,902.4000244140625,887.75,749.018310546875,0.0,0.37555340242686114,9.913388570358068,-2.2606409421706792,-0.6477048718670797,17.754130650829097
SIGNATURE.NS,931.0999755859375,931.0999755859375,1062.0,862.2999877929688,1124.800048828125,1113.5999755859375,1129.0,0.0,-12.325802675523775,7.978660415971972,-17.220845024321815,-16.388290589174524,-17.52878869920837
TTML.NS,42.33000183105469,42.33000183105469,43.209999084472656,42.400001525878906,50.90999984741211,58.15999984741211,63.619998931884766,0.0,-2.0365592966054757,-0.16509361392709934,-16.85326663145446,-27.218015917965644,-33.46431540123787
AMBUJACEM.NS,514.5,514.5,523.0,518.5999755859375,547.5499877929688,578.0499877929688,484.97467041015625,0.0,-1.6252390057361379,-0.7905853796667004,-6.035976354631042,-10.993856783148912,6.088014775054824
RRKABEL.NS,1502.0,1502.0,1418.9000244140625,1351.5999755859375,1368.0,1219.102783203125,1121.2711181640625,0.0,5.8566476958271805,11.12755453764062,9.7953216374269,23.205362229883377,33.95511359102267
KFINTECH.NS,1001.2999877929688,1001.2999877929688,1039.300048828125,1018.7000122070312,1065.0999755859375,1121.39208984375,796.4674682617188,0.0,-3.6563128307367703,-1.7080616673759577,-5.990046874038357,-10.70919824907222,25.717625351138906
APLLTD.NS,750.8499755859375,750.8499755859375,775.2999877929688,764.5499877929688,901.0,956.9500122070312,800.351806640625,0.0,-3.153619578485048,-1.7919053594623893,-16.66481957980716,-21.537178953136902,-6.185008972799742
IRB.NS,40.15999984741211,40.15999984741211,42.13999938964844,39.654747009277344,43.5982551574707,45.14954376220703,45.88595199584961,0.0,-4.698622617262564,1.2741295210295005,-7.886222275731228,-11.051150242123775,-12.478660460080272
FACT.NS,757.25,757.25,801.5499877929688,781.9500122070312,882.8499755859375,963.3200073242188,708.7703857421875,0.0,-5.526790402049253,-3.1587712541005253,-14.226649947243667,-21.391646156775295,6.8399604770517
GLAXO.NS,2618.199951171875,2618.199951171875,2583.800048828125,2313.39990234375,2497.89990234375,2769.60009765625,2504.20068359375,0.0,1.3313685925252605,13.175415479153699,4.8160476212537136,-5.466498452700665,4.552321558131912
MCX.NS,2395.800048828125,2395.800048828125,2341.300048828125,2282.0,1936.5999755859375,1629.699951171875,1083.541748046875,0.0,2.3277665768331794,4.986855776867879,23.711663690548793,47.008659299852546,121.10823631361185
TATACHEM.NS,710.0,710.0,690.0,713.5,810.0,933.5,846.788330078125,0.0,2.898550724637681,-0.4905395935529082,-12.345679012345679,-23.942153186930906,-16.15378072882805
AGARWALEYE.NS,455.54998779296875,455.54998779296875,452.6000061035156,458.70001220703125,494.8999938964844,451.45001220703125,424.70001220703125,0.0,0.6517856053184464,-0.6867286527650576,-7.95110256391441,0.9081793055877214,7.263945066923819
DATAPATTNS.NS,3097.699951171875,3097.699951171875,2898.10009765625,2182.5,3028.39990234375,2517.5,1419.490966796875,0.0,6.887265684061268,41.9335601911512,2.2883387618158375,23.0466713474429,118.22611229164283
BHARTIARTL.NS,1941.0,1941.0,2021.800048828125,1984.699951171875,2162.699951171875,1873.800048828125,1655.0638427734375,0.0,-3.9964411354603686,-2.201841701365094,-10.251073018785858,3.586292529659281,17.276442747212165
MMTC.NS,61.68000030517578,61.68000030517578,63.33000183105469,63.83000183105469,62.41999816894531,62.130001068115234,54.25,0.0,-2.6054026183050047,-3.368324399503438,-1.1855140747788246,-0.7242889992004056,13.695853097098215
JSWSTEEL.NS,1254.5,1254.5,1251.199951171875,1170.0,1140.300048828125,1045.5,976.1713256835938,0.0,0.26375071586553145,7.222222222222221,10.014903646565406,19.99043519846963,28.51227719903554
BAJAJHLDNG.NS,11330.0,11330.0,11413.0,10668.0,11641.0,14066.421875,11911.021484375,0.0,-0.7272408656794883,6.205474315710536,-2.671591787647109,-19.45357461419093,-4.878015585289557
PERSISTENT.NS,4662.0,4662.0,5521.0,6133.0,6273.994140625,5270.095703125,5760.99658203125,0.0,-15.558775584133308,-23.9849991847383,-25.693268187598544,-11.538608355146538,-19.076501198751945
ABB.NS,6056.0,6056.0,5881.5,4694.5,5092.0,5030.0,5101.1025390625,0.0,2.9669302048797075,29.002023644690595,18.931657501963866,20.39761431411531,18.71943278193727
INDGN.NS,479.79998779296875,479.79998779296875,496.6499938964844,474.29998779296875,510.04998779296875,572.6500244140625,565.704345703125,0.0,-3.3927325703395925,1.1596036562414465,-5.9307912408535515,-16.214098081301618,-15.185380590171011
TECHM.NS,1345.4000244140625,1345.4000244140625,1504.800048828125,1701.0999755859375,1461.5,1471.2947998046875,1657.055908203125,0.0,-10.592771081991694,-20.909996841858487,-7.943891589869141,-8.55673352528245,-18.807807403856113
ZYDUSLIFE.NS,903.8499755859375,903.8499755859375,910.0499877929688,882.0,924.2999877929688,988.7999877929688,903.6978149414062,0.0,-0.6812825987798066,2.4773214950042517,-2.2124864737758485,-8.59122302343897,0.01683755808805577
INOXINDIA.NS,1155.199951171875,1155.199951171875,1151.4000244140625,1094.699951171875,1155.199951171875,1071.800048828125,898.9306030273438,0.0,0.3300266351606384,5.526628546501241,0.0,7.7812930158882745,28.508246051640544
AFCONS.NS,308.0,308.0,323.29998779296875,340.3999938964844,390.54998779296875,421.04998779296875,432.53680419921875,0.0,-4.732443046909852,-9.51821224366332,-21.13685581184262,-26.84954068887319,-28.792186697217865
BATAINDIA.NS,799.0499877929688,799.0499877929688,836.9500122070312,851.7000122070312,1000.4000244140625,1049.699951171875,1275.0440673828125,0.0,-4.528349825113259,-6.18175691669056,-20.126952389772793,-23.878248550843793,-37.33157870903091
SAREGAMA.NS,328.0,328.0,346.8500061035156,333.75,388.20001220703125,475.0915832519531,472.1238098144531,0.0,-5.434627583050967,-1.7228464419475655,-15.50747303298021,-30.960679674669535,-30.526698043696303
MEDANTA.NS,1149.9000244140625,1149.9000244140625,1173.0999755859375,1030.0,1226.9000244140625,1373.60546875,1120.946533203125,0.0,-1.9776618919702165,11.640779069326456,-6.275979987592985,-16.286004200282672,2.582950243684003
METROPOLIS.NS,1894.5999755859375,1894.5999755859375,1928.0,1813.4000244140625,1959.5,2121.205810546875,1676.876220703125,0.0,-1.7323664115177644,4.477773799419241,-3.3120706513938503,-10.682878287162314,12.983889460339507
CUMMINSIND.NS,4910.39990234375,4910.39990234375,4725.7998046875,3912.6083984375,4314.18212890625,3767.369140625,2679.42578125,0.0,3.9062191647040563,25.50195169812338,13.819949080097269,30.34029103739814,83.26314304749882
FLUOROCHEM.NS,3538.60009765625,3538.60009765625,3394.10009765625,3127.199951171875,3481.10009765625,3386.724853515625,3665.604736328125,0.0,4.257387697545589,13.155543390508448,1.651776690900486,4.48442819271159,-3.464766329364166
WAAREEENER.NS,3023.5,3023.5,2963.60009765625,2599.300048828125,3185.699951171875,2881.183837890625,2163.386474609375,0.0,2.021187082262603,16.31977621679815,-5.091501197788856,4.939503000043469,39.75773794859879
BAJAJFINSV.NS,2043.300048828125,2043.300048828125,2060.60009765625,1949.0,2052.39990234375,1925.0999755859375,1892.77783203125,0.0,-0.8395636226457658,4.838381161012058,-0.44337623994394904,6.139944664754944,7.9524503219345535
PETRONET.NS,307.95001220703125,307.95001220703125,304.0,278.1000061035156,275.1499938964844,265.07568359375,278.1653137207031,0.0,1.2993461207339638,10.733551042212031,11.920777408007773,16.174372553534422,10.707553033098147
DMART.NS,3849.300048828125,3849.300048828125,3915.199951171875,3665.60009765625,4038.0,4358.2001953125,3676.60009765625,0.0,-1.6831810166943129,5.011456413080386,-4.673104288555597,-11.676841899822017,4.697273203086931
SHREECEM.NS,26525.0,26525.0,26635.0,27000.0,26480.0,30314.09375,28225.943359375,0.0,-0.4129904261310306,-1.7592592592592593,0.16993957703927492,-12.499445905421467,-6.0261701007419
CIPLA.NS,1326.699951171875,1326.699951171875,1349.800048828125,1315.0,1511.800048828125,1564.0,1466.4349365234375,0.0,-1.7113718195746945,0.8897301271387832,-12.243689091009802,-15.172637393102622,-9.528890908916855
NYKAA.NS,261.3599853515625,261.3599853515625,272.4200134277344,234.6999969482422,268.5199890136719,215.13999938964844,170.89999389648438,0.0,-4.05991760187098,11.359177141020405,-2.6664695199822974,21.483678578153775,52.93153580208466
IRCON.NS,148.02999877929688,148.02999877929688,151.9499969482422,151.68173217773438,161.02789306640625,163.13392639160156,149.04786682128906,0.0,-2.5797948322964155,-2.407497162650114,-8.071827830318302,-9.258606070724886,-0.6829135255002533
GRSE.NS,2416.300048828125,2416.300048828125,2505.199951171875,2228.614990234375,2809.10400390625,2569.8505859375,1213.7750244140625,0.0,-3.5486150437678505,8.421600833529881,-13.983247132605428,-5.975076448009084,99.07313960382149
LODHA.NS,1040.800048828125,1040.800048828125,1108.1500244140625,900.2999877929688,1176.800048828125,1227.5537109375,1158.7305908203125,0.0,-6.077694725635095,15.605916132419784,-11.556763626533737,-15.213481939356333,-10.177563527402835
IEX.NS,125.62999725341797,125.62999725341797,126.12999725341797,126.0149154663086,139.44346618652344,138.6035614013672,161.43853759765625,0.0,-0.3964164044144151,-0.30545448645207157,-9.90614283399137,-9.360195377938714,-22.180912238861946
JINDALSTEL.NS,1233.300048828125,1233.300048828125,1221.800048828125,1063.5999755859375,1038.5999755859375,973.4688720703125,845.2731323242188,0.0,0.9412342069416423,15.95525358570074,18.7463968629833,26.69126709775731,45.90550694980235
SUNDARMFIN.NS,5467.0,5467.0,5192.5,5014.37646484375,4689.05810546875,4521.064453125,4665.5634765625,0.0,5.286470871449206,9.02651682277218,16.59057911063104,20.922850286311686,17.17770055993287
ALKYLAMINE.NS,1496.0999755859375,1496.0999755859375,1531.199951171875,1562.300048828125,1747.199951171875,2073.300048828125,1595.5772705078125,0.0,-2.292318227875752,-4.237346935490651,-14.371564938375869,-27.83967875602153,-6.234564552941714
ASIANPAINT.NS,2413.10009765625,2413.10009765625,2432.10009765625,2703.699951171875,2876.60009765625,2524.759521484375,2213.689453125,0.0,-0.7812178461860921,-10.748228677877854,-16.1127714755222,-4.422576600977719,9.008067696656722
ACE.NS,865.5499877929688,865.5499877929688,898.1500244140625,791.3499755859375,960.4000244140625,932.4000244140625,1117.067138671875,0.0,-3.6296872164938647,9.376383963630188,-9.876096856511587,-7.169673409554397,-22.515849063284136
TVSMOTOR.NS,3816.199951171875,3816.199951171875,3885.199951171875,3549.800048828125,3441.89990234375,3020.300048828125,2343.93017578125,0.0,-1.7759703713366888,7.504645294928515,10.874809246290011,26.351683259170187,62.81201507634101
COROMANDEL.NS,2280.300048828125,2280.300048828125,2358.60009765625,2239.073974609375,2253.91552734375,2343.96044921875,1696.890625,0.0,-3.3197678956230035,1.8412109062159159,1.170608266560428,-2.7159332151633886,34.381085924623164
NMDC.NS,80.80000305175781,80.80000305175781,80.08999633789062,74.10722351074219,71.34130859375,67.3525619506836,58.347625732421875,0.0,0.8865111079188337,9.03121075645949,13.258369722189903,19.965745491493863,38.48036151856627
