Symbol,Latest_0830,P1D_0830,P1W_0830,P1M_0830,P3M_0830,P6M_0830,P1Y_0830,R1D_0830,R1W_0830,R1M_0830,R3M_0830,R6M_0830,R1Y_0830,Latest_1530,P1D_1530,P1W_1530,P1M_1530,P3M_1530,P6M_1530,P1Y_1530,R1D_1530,R1W_1530,R1M_1530,R3M_1530,R6M_1530,R1Y_1530
HSCL.NS,479.1499938964844,479.1499938964844,485.3999938964844,457.1000061035156,461.7000122070313,493.9500122070313,569.0797729492188,0.0,-1.2875978736276756,4.823887004712766,3.779506438832054,-2.996258314564771,-15.802666572856593,481.4500122070313,481.4500122070313,485.3999938964844,457.1000061035156,461.7000122070313,493.9500122070313,569.0797729492188,0.0,-0.8137580838732956,5.327063176192844,4.277669369249201,-2.530620445609145,-15.398502091903914
ABCAPITAL.NS,357.20001220703125,357.20001220703125,361.9500122070313,364.0499877929688,303.5,273.70001220703125,179.8300018310547,0.0,-1.3123359137457509,-1.8816030258550664,17.693578980899918,30.50785395538792,98.63204613800248,361.1000061035156,361.1000061035156,361.9500122070313,364.0499877929688,303.5,273.70001220703125,179.8300018310547,0.0,-0.2348407445361353,-0.8103232491057649,18.978585207089168,31.93276945503881,100.80075761927596
BRIGADE.NS,897.7999877929688,897.7999877929688,896.6500244140625,855.9500122070312,926.4500122070312,1056.5816650390625,1245.6451416015625,0.0,0.1282510843244242,4.889301359787249,-3.092452267965447,-15.02786604197069,-27.924899491147137,886.9000244140625,886.9000244140625,896.6500244140625,855.9500122070312,926.4500122070312,1056.5816650390625,1245.6451416015625,0.0,-1.087380776727394,3.615866787270432,-4.268982381332261,-16.05949130479439,-28.799945121308856
CRAFTSMAN.NS,7945.0,7945.0,7722.5,7076.0,6686.5,5742.65966796875,5249.72509765625,0.0,2.881191324053092,12.280949689089882,18.821506019591716,38.35052848970667,51.34125791743001,7806.0,7806.0,7722.5,7076.0,6686.5,5742.65966796875,5249.72509765625,0.0,1.0812560699255422,10.31656302996043,16.74269049577507,35.930047248665865,48.69350022699292
ANANTRAJ.NS,585.25,585.25,552.5,504.6499938964844,735.5999755859375,552.884521484375,883.5864868164062,0.0,5.927601809954751,15.971466774662954,-20.439094694936223,5.853931021387742,-33.76426544178185,591.5499877929688,591.5499877929688,552.5,504.6499938964844,735.5999755859375,552.884521484375,883.5864868164062,0.0,7.06787109375,17.219854344100042,-19.58265260656468,6.993407267902049,-33.05126361491284
TARIL.NS,322.6499938964844,322.6499938964844,307.8999938964844,240.25,497.0499877929688,489.0499877929688,619.3430786132812,0.0,4.79051649639166,34.29760411924428,-35.08701301268826,-34.02515040383297,-47.90448056368003,321.20001220703125,321.20001220703125,307.8999938964844,240.25,497.0499877929688,489.0499877929688,619.3430786132812,0.0,4.31959031315159,33.69407375943028,-35.37873049082189,-34.32163986823245,-48.13859663593835
HEG.NS,629.0999755859375,629.0999755859375,624.1500244140625,536.75,510.75,501.1145629882813,489.4062805175781,0.0,0.7930707327171698,17.205398339252444,23.171801387359277,25.540150307036523,28.54350273572796,618.5499877929688,618.5499877929688,624.1500244140625,536.75,510.75,501.1145629882813,489.4062805175781,0.0,-0.8972260517574975,15.239867311219143,21.106213958486293,23.4348457375472,26.38783203575013
CENTURYPLY.NS,812.1500244140625,812.1500244140625,826.25,788.75,816.25,749.2006225585938,808.67529296875,0.0,-1.706502340204236,2.966722588153724,-0.5022940993491577,8.402208962465936,0.4296819100972305,805.5499877929688,805.5499877929688,826.25,788.75,816.25,749.2006225585938,808.67529296875,0.0,-2.5052964849659607,2.129950908775753,-1.3108743898353752,7.521265137492329,-0.3864721975501263
EMCURE.NS,1542.0999755859375,1542.0999755859375,1401.800048828125,1383.5,1304.300048828125,1297.1177978515625,1475.1495361328125,0.0,10.00855484882457,11.463677310150883,18.23199554208931,18.886656103257778,4.538552723857362,1527.199951171875,1527.199951171875,1401.800048828125,1383.5,1304.300048828125,1297.1177978515625,1475.1495361328125,0.0,8.945634040217195,10.386696868223709,17.089618492617475,17.737953615423468,3.5284839783440254
IIFL.NS,662.2999877929688,662.2999877929688,620.4500122070312,567.25,475.5,462.3500061035156,421.3999938964844,0.0,6.745100292136513,16.756278147724768,39.28496062943612,43.24645377958237,57.166586944863774,656.9500122070312,656.9500122070312,620.4500122070312,567.25,475.5,462.3500061035156,421.3999938964844,0.0,5.882826864675878,15.813135690970691,38.15983432324527,42.08932703246177,55.897015121554325
BLUEJET.NS,529.5,529.5,529.0,547.5,673.9500122070312,836.178955078125,606.083740234375,0.0,0.0945179584120983,-3.287671232876712,-21.43334217533296,-36.67623458060741,-12.635834811334778,526.8499755859375,526.8499755859375,529.0,547.5,673.9500122070312,836.178955078125,606.083740234375,0.0,-0.4064318363067107,-3.7716939569063928,-21.826550034382368,-36.99315530648419,-13.07307214969956
GMDCLTD.NS,621.5499877929688,621.5499877929688,599.5,491.4500122070313,583.9500122070312,409.6537780761719,309.53472900390625,0.0,3.6780630180098,26.47267725188921,6.438903125257058,51.72568179693352,100.8013736594723,607.0999755859375,607.0999755859375,599.5,491.4500122070313,583.9500122070312,409.6537780761719,309.53472900390625,0.0,1.2677190301814012,23.53239607412744,3.9643741578857536,48.19830990867905,96.13307286701132
VENTIVE.NS,765.9000244140625,765.9000244140625,744.5499877929688,707.5999755859375,719.3499755859375,675.6500244140625,712.4500122070312,0.0,2.8675088269601035,8.239125330643047,6.471126768331123,13.357507102625602,7.502282446659455,760.0499877929688,760.0499877929688,744.5499877929688,707.5999755859375,719.3499755859375,675.6500244140625,712.4500122070312,0.0,2.0817944065711225,7.412381856514244,5.657887480135044,12.49166881213386,6.681167067213889
