Symbol,Latest_0830,P1D_0830,P1W_0830,P1M_0830,P3M_0830,P6M_0830,P1Y_0830,R1D_0830,R1W_0830,R1M_0830,R3M_0830,R6M_0830,R1Y_0830,Latest_1530,P1D_1530,P1W_1530,P1M_1530,P3M_1530,P6M_1530,P1Y_1530,R1D_1530,R1W_1530,R1M_1530,R3M_1530,R6M_1530,R1Y_1530
HSCL.NS,446.3999938964844,446.3999938964844,462.0,482.8999938964844,471.8999938964844,513.9500122070312,531.7271118164062,0.0,-3.3766246977306547,-7.558500820321863,-5.403687291759885,-13.143305128152448,-16.04716329555591,446.7999877929688,446.7999877929688,462.0,482.8999938964844,471.8999938964844,513.9500122070312,531.7271118164062,0.0,-3.2900459322578466,-7.475669198549236,-5.318924862927958,-13.065477735023942,-15.971937886206748
ABCAPITAL.NS,346.0,346.0,361.1000061035156,347.3999938964844,306.1499938964844,264.3500061035156,174.27000427246094,0.0,-4.181668747794744,-0.4029919174096286,13.016497435237492,30.887078498689885,98.54248666858886,347.45001220703125,347.45001220703125,361.1000061035156,347.3999938964844,306.1499938964844,264.3500061035156,174.27000427246094,0.0,-3.780114557121155,0.0143979019647821,13.490125472454285,31.435598329804797,99.37453588617208
BRIGADE.NS,764.7999877929688,764.7999877929688,807.0,879.5,1000.4000244140624,1108.9468994140625,1054.4371337890625,0.0,-5.229245626645755,-13.0415022407085,-23.55058285400237,-31.03366913266376,-27.46841292996752,760.1500244140625,760.1500244140625,807.0,879.5,1000.4000244140624,1108.9468994140625,1054.4371337890625,0.0,-5.805449267154585,-13.570207570885444,-24.015393256384137,-31.452982571509494,-27.909403030742595
CRAFTSMAN.NS,7242.5,7242.5,7604.0,7056.0,6668.5,6490.5,4561.85498046875,0.0,-4.754076801683325,2.643140589569161,8.607632900952238,11.586164394114476,58.76217089338079,7198.5,7198.5,7604.0,7056.0,6668.5,6490.5,4561.85498046875,0.0,-5.3327196212519725,2.019557823129252,7.94781435105346,10.908250519990755,57.79765097355908
ANANTRAJ.NS,503.25,503.25,542.25,566.7999877929688,617.4500122070312,589.2000122070312,848.4786987304688,0.0,-7.192254495159059,-11.212065836561244,-18.49542634209876,-14.587578144317892,-40.687962967958434,501.3999938964844,501.3999938964844,542.25,566.7999877929688,617.4500122070312,589.2000122070312,848.4786987304688,0.0,-7.533426667315007,-11.538460710124893,-18.795046727059624,-14.90156423820575,-40.9060009819102
TARIL.NS,232.0,232.0,253.8000030517578,301.54998779296875,482.0499877929688,512.25,534.6532592773438,0.0,-8.589441603478667,-23.064165348505597,-51.87221120734898,-54.70961444607126,-56.6073906827802,232.5,232.5,253.8000030517578,301.54998779296875,482.0499877929688,512.25,534.6532592773438,0.0,-8.39243608969306,-22.898355360032543,-51.7684875246062,-54.61200585651538,-56.51387212821722
HEG.NS,527.8499755859375,527.8499755859375,583.3499755859375,550.5499877929688,515.7000122070312,537.3853149414062,411.5835266113281,0.0,-9.514014283493168,-4.123151886358312,2.356013785399828,-1.7743952226361888,28.24856716979433,528.9000244140625,528.9000244140625,583.3499755859375,550.5499877929688,515.7000122070312,537.3853149414062,411.5835266113281,0.0,-9.33401104837341,-3.932424640620934,2.559629997009195,-1.578995609187598,28.50369128439881
CENTURYPLY.NS,735.6500244140625,735.6500244140625,738.0,831.6500244140625,747.25,723.5331420898438,817.6139526367188,0.0,-0.3184248761432927,-11.5433171624851,-1.5523553811893611,1.674682418723834,-10.02477122098164,739.4500122070312,739.4500122070312,738.0,831.6500244140625,747.25,723.5331420898438,817.6139526367188,0.0,0.1964786188389227,-11.086395659278743,-1.0438257334183674,2.1998812758201263,-9.560005694327629
EMCURE.NS,1487.4000244140625,1487.4000244140625,1549.5,1426.5,1347.5,1352.4034423828125,1359.189453125,0.0,-4.007742858079219,4.269192037438661,10.382191051136363,9.981975629505811,9.432869788261328,1530.800048828125,1530.800048828125,1549.5,1426.5,1347.5,1352.4034423828125,1359.189453125,0.0,-1.2068377652065183,7.311605245574833,13.602972083719852,13.191078997181036,12.625951099647224
IIFL.NS,522.2000122070312,522.2000122070312,651.7999877929688,602.1500244140625,489.7999877929688,532.9500122070312,386.4500122070313,0.0,-19.8833964426373,-13.277424058037472,6.614950024816562,-2.017074726292346,35.12744099158554,521.1500244140625,521.1500244140625,651.7999877929688,602.1500244140625,489.7999877929688,532.9500122070312,386.4500122070313,0.0,-20.044486932455204,-13.45179717941872,6.400579298165468,-2.2140890370005084,34.855740186875444
BLUEJET.NS,436.6499938964844,436.6499938964844,479.7999877929688,538.5,644.7000122070312,1008.4259033203124,590.3613891601562,0.0,-8.993329511109403,-18.91365015849872,-32.27082586803739,-56.69984354241756,-26.036830674570467,432.4500122070313,432.4500122070313,479.7999877929688,538.5,644.7000122070312,1008.4259033203124,590.3613891601562,0.0,-9.868690452399257,-19.69359104790506,-32.922288813582426,-57.116332416376906,-26.74825621265113
