Symbol,Latest_0830,P1D_0830,P1W_0830,P1M_0830,P3M_0830,P6M_0830,P1Y_0830,R1D_0830,R1W_0830,R1M_0830,R3M_0830,R6M_0830,R1Y_0830,Latest_1530,P1D_1530,P1W_1530,P1M_1530,P3M_1530,P6M_1530,P1Y_1530,R1D_1530,R1W_1530,R1M_1530,R3M_1530,R6M_1530,R1Y_1530
HSCL.NS,452.25,452.25,453.0499877929688,470.8999938964844,465.5499877929688,452.3500061035156,404.1385192871094,0.0,-0.1765782616761314,-3.960499923171397,-2.856833453271035,-0.022108124718968,11.904700595666585,453.5499877929688,453.5499877929688,453.0499877929688,470.8999938964844,465.5499877929688,452.3500061035156,404.1385192871094,0.0,0.110363097554808,-3.684435406327398,-2.5775964589513487,0.2652772572702301,12.226369461891435
ABCAPITAL.NS,325.25,325.25,319.95001220703125,345.04998779296875,362.9500122070313,288.8999938964844,162.8000030517578,0.0,1.6565049510106806,-5.738295462525509,-10.38710867587096,12.582210755096163,99.78500853995416,328.45001220703125,328.45001220703125,319.95001220703125,345.04998779296875,362.9500122070313,288.8999938964844,162.8000030517578,0.0,2.656665002562923,-4.810890066136605,-9.505441201175872,13.689864709626136,101.75061796688637
BRIGADE.NS,660.9500122070312,660.9500122070312,665.0,747.7999877929688,886.0499877929688,909.0,973.9442138671876,0.0,-0.6090207207471805,-11.61406485740439,-25.4048844520196,-27.28822747997456,-32.13676894463669,686.1500244140625,686.1500244140625,665.0,747.7999877929688,886.0499877929688,909.0,973.9442138671876,0.0,3.180454799107143,-8.24417817401386,-22.56079974413522,-24.51594890934406,-29.54935050236565
CRAFTSMAN.NS,6935.0,6935.0,7354.0,7737.0,7031.0,6894.0,4896.72265625,0.0,-5.69757954854501,-10.365774848132352,-1.365381880244631,0.5947200464171744,41.625337737852405,6887.5,6887.5,7354.0,7737.0,7031.0,6894.0,4896.72265625,0.0,-6.343486537938537,-10.979707897117748,-2.040961456407339,-0.0942848854076008,40.6553011780041
ANANTRAJ.NS,461.1000061035156,461.1000061035156,469.6000061035156,543.6500244140625,550.4500122070312,528.3499755859375,496.802001953125,0.0,-1.8100510837996695,-15.184404415233493,-16.23217442493397,-12.728299912920784,-7.186363120368018,470.7999877929688,470.7999877929688,469.6000061035156,543.6500244140625,550.4500122070312,528.3499755859375,496.802001953125,0.0,0.2555327244158103,-13.400171682068878,-14.46998322240115,-10.892399063546108,-5.233878699750012
TARIL.NS,288.04998779296875,288.04998779296875,292.3999938964844,270.5599975585937,239.1499938964844,503.6499938964844,390.1381530761719,0.0,-1.4876902169346888,6.464366644070243,20.44741590821476,-42.8075069425749,-26.167183208885263,288.8500061035156,288.8500061035156,292.3999938964844,270.5599975585937,239.1499938964844,503.6499938964844,390.1381530761719,0.0,-1.2140861378490722,6.760056442180041,20.781941658147733,-42.64866284047187,-25.962122949016063
HEG.NS,511.1499938964844,511.1499938964844,519.1500244140625,530.9000244140625,534.5,491.1000061035156,404.7080383300781,0.0,-1.5409862547165132,-3.720103524081696,-4.368569897757835,4.082669017263777,26.300924490062304,511.1000061035156,511.1000061035156,519.1500244140625,530.9000244140625,534.5,491.1000061035156,404.7080383300781,0.0,-1.550615030719205,-3.729519193825528,-4.377922150885757,4.072490277221527,26.2885729209719
CENTURYPLY.NS,664.3499755859375,664.3499755859375,685.0,766.0,839.9000244140625,802.78271484375,723.9326171875,0.0,-3.0146021042427007,-13.270238174159596,-20.90130297955326,-17.244110604045133,-8.230412636060363,682.5999755859375,682.5999755859375,685.0,766.0,839.9000244140625,802.78271484375,723.9326171875,0.0,-0.3503685276003649,-10.887731646744452,-18.728425319175564,-14.97076818366777,-5.709459778472347
EMCURE.NS,1508.5,1508.5,1514.199951171875,1470.4000244140625,1409.300048828125,1370.699951171875,938.2598266601562,0.0,-0.376433189517915,2.591129961462011,7.038951801240816,10.053261380093677,60.776360357416046,1531.5,1531.5,1514.199951171875,1470.4000244140625,1409.300048828125,1370.699951171875,938.2598266601562,0.0,1.142520762514626,4.155330153118376,8.670967639111906,11.731236197290997,63.22770691904719
IIFL.NS,473.4500122070313,473.4500122070313,480.7000122070313,510.75,576.732666015625,444.1139221191406,310.8003234863281,0.0,-1.5082171449743005,-7.302983415167645,-17.908237194561057,6.6055326407940775,52.332535209815504,488.8500061035156,488.8500061035156,480.7000122070313,510.75,576.732666015625,444.1139221191406,310.8003234863281,0.0,1.695442831188088,-4.287810846105605,-15.238023627003717,10.073110018913985,57.287483043761945
