Symbol,Latest_0830,P1D_0830,P1W_0830,P1M_0830,P3M_0830,P6M_0830,P1Y_0830,R1D_0830,R1W_0830,R1M_0830,R3M_0830,R6M_0830,R1Y_0830,Latest_1530,P1D_1530,P1W_1530,P1M_1530,P3M_1530,P6M_1530,P1Y_1530,R1D_1530,R1W_1530,R1M_1530,R3M_1530,R6M_1530,R1Y_1530
HSCL.NS,534.7999877929688,534.7999877929688,493.5499877929688,452.5499877929688,470.3500061035156,452.75,462.4646911621094,0.0,8.357816030846159,18.17478780656326,13.702557851199185,18.122581511423245,15.641258243757129,536.2000122070312,536.2000122070312,493.5499877929688,452.5499877929688,470.3500061035156,452.75,462.4646911621094,0.0,8.6414801882141,18.484151291664705,14.000213723612289,18.43180832844423,15.943989336707045
ABCAPITAL.NS,350.54998779296875,350.54998779296875,340.3999938964844,312.29998779296875,358.6000061035156,297.95001220703125,198.17999267578125,0.0,2.9817843943825064,12.247839095452305,-2.244846116434005,17.653959869412017,76.88465069552302,349.75,349.75,340.3999938964844,312.29998779296875,358.6000061035156,297.95001220703125,198.17999267578125,0.0,2.746770349931017,11.991679049266493,-2.4679325021988228,17.38546255100517,76.48098341197561
BRIGADE.NS,785.0,785.0,762.25,658.5999755859375,842.4000244140625,919.0999755859376,983.1704711914062,0.0,2.984585109872089,19.1922303522116,-6.813867847877557,-14.590357866177412,-20.15626760548079,784.9500122070312,784.9500122070312,762.25,658.5999755859375,842.4000244140625,919.0999755859376,983.1704711914062,0.0,2.9780271836052803,19.18464034388761,-6.819801821229888,-14.595796642621387,-20.161351951932748
CRAFTSMAN.NS,7648.5,7648.5,7691.0,6855.0,7686.5,6634.0,4584.8359375,0.0,-0.5525939409699648,11.575492341356677,-0.4943732518051128,15.29243292131444,66.82167266754024,7750.5,7750.5,7691.0,6855.0,7686.5,6634.0,4584.8359375,0.0,0.7736315173579508,13.063457330415751,0.8326286346191375,16.82996683750377,69.04639785706618
ANANTRAJ.NS,510.1000061035156,510.1000061035156,513.4000244140625,447.7999877929688,552.0,698.3499755859375,471.2827453613281,0.0,-0.6427772017177342,13.912465388308592,-7.590578604435576,-26.95639379445446,8.236512183875238,510.25,510.25,513.4000244140625,447.7999877929688,552.0,698.3499755859375,471.2827453613281,0.0,-0.6135614071420403,13.945961123139588,-7.563405797101449,-26.93491546672078,8.268338915908334
TARIL.NS,316.8500061035156,316.8500061035156,322.29998779296875,274.29998779296875,271.29998779296875,488.5,547.6728515625,0.0,-1.6909655277287667,15.5122202712827,16.78953938815009,-35.138176846772645,-42.14611785127769,319.8999938964844,319.8999938964844,322.29998779296875,274.29998779296875,271.29998779296875,488.5,547.6728515625,0.0,-0.7446459780898362,16.624137124618755,17.913751673517467,-34.51381905906154,-41.58921827441037
HEG.NS,665.4000244140625,665.4000244140625,633.0,488.8500061035156,565.0,535.3499755859375,477.2994079589844,0.0,5.118487269204187,36.115376108466656,17.769915825497787,24.292529141480944,39.40935465632133,668.4000244140625,668.4000244140625,633.0,488.8500061035156,565.0,535.3499755859375,477.2994079589844,0.0,5.592420918493286,36.72906128030744,18.30088927682522,24.852910226156727,40.03789094821168
CENTURYPLY.NS,770.9500122070312,770.9500122070312,762.1500244140625,659.6500244140625,765.4500122070312,820.0999755859375,727.7278442382812,0.0,1.154626715354912,16.872581471035573,0.718531571270315,-5.993167277415176,5.939331346320959,787.2000122070312,787.2000122070312,762.1500244140625,659.6500244140625,765.4500122070312,820.0999755859375,727.7278442382812,0.0,3.286752868928538,19.336008955091856,2.841465759114428,-4.011701543510007,8.172308980564019
EMCURE.NS,1601.5,1601.5,1672.0999755859375,1470.800048828125,1550.5999755859375,1413.4000244140625,949.8358764648438,0.0,-4.222234113794412,8.88631675502129,3.282601909936733,13.308332555315754,68.608076372158,1601.0,1601.0,1672.0999755859375,1470.800048828125,1550.5999755859375,1413.4000244140625,949.8358764648438,0.0,-4.252136632023013,8.85232165144495,3.250356327073812,13.272956866100856,68.55543569892285
IIFL.NS,439.0,439.0,473.3500061035156,467.2999877929688,630.6834106445312,491.51318359375,331.9438781738281,0.0,-7.256787928720068,-6.05606431248329,-30.392968549567374,-10.683982718386996,32.25127163517385,420.0499877929688,420.0499877929688,473.3500061035156,467.2999877929688,630.6834106445312,491.51318359375,331.9438781738281,0.0,-11.260170618629047,-10.111277816025432,-33.397647583009075,-14.539426039047546,26.542471608107903
BLUEJET.NS,420.8999938964844,420.8999938964844,422.6499938964844,365.5,490.6000061035156,653.5,760.8614501953125,0.0,-0.4140541879266206,15.157317071541554,-14.20709566651018,-35.59296191331532,-44.68112508677636,413.5,413.5,422.6499938964844,365.5,490.6000061035156,653.5,760.8614501953125,0.0,-2.1649104527670704,13.132694938440492,-15.715451517391068,-36.725325172149965,-45.65370608619284
