Symbol,RSI,MACD_Latest,MACD_1D,Signal_Latest,Signal_1D,Histogram_Trend,EMA20,EMA50,EMA100,Price_1W,Price_1M,Price_3M
TIINDIA.NS,30.58529883872727,-110.59541252147528,-110.95465421527433,-94.5624087359005,-90.5541577895068,4.367492640192751,2790.814473993984,2926.921571926733,2987.5145266671425,2666.699951171875,3035.5,3151.5
TATAPOWER.NS,45.3651130914351,-3.631051955348937,-3.7958356027734226,-3.027378220226601,-2.8764597864460164,0.31570208120507015,385.379108412179,389.2348904935862,390.3132148222377,384.5,388.6499938964844,384.6499938964844
PPLPHARMA.NS,13.324266062980627,-5.870671749186698,-5.572971511993302,-4.522847856306864,-4.185891883086906,0.03925573602656218,182.80285103573547,189.5838660317964,194.48695231401248,179.85000610351562,195.63999938964844,198.1699981689453
TRIDENT.NS,47.51605826686373,-0.20314928444110336,-0.21463769450453185,-0.16317375228254768,-0.15317986924290874,0.02148229310306743,27.997376561476404,28.288188247112927,28.626255306966538,27.829999923706055,28.920000076293945,28.110000610351562
LT.NS,46.022320147772795,19.44468000902907,22.142835876374647,32.03749946125145,35.18570432430704,0.4500489957100129,4001.874855739314,3925.486935283786,3813.756443975484,4038.199951171875,3954.60009765625,3525.0
STARHEALTH.NS,37.156432300531435,-6.550512362118184,-6.449339007692345,-3.5989957271329494,-2.8611165683866404,0.6367058043204699,479.2692401567448,478.72618980943844,467.53705490481417,457.8500061035156,497.6000061035156,451.6000061035156
ITC.NS,46.13852089233155,-1.486161052454122,-1.5393918139701555,-1.5597917759687978,-1.5781994568474664,0.034823080637364834,403.94235640057286,406.1264327360724,408.7037593932735,404.95001220703125,407.0,410.04998779296875
NH.NS,42.57842158861133,13.392215942350958,17.058612657561298,28.086210709116912,31.759709400808397,0.0071019764811453,1904.2886080463475,1866.5374832884747,1834.5051927245204,1916.9000244140625,1759.199951171875,1745.300048828125
SUZLON.NS,38.06799905818123,-1.32042387566338,-1.3384504507211048,-1.0819935202318356,-1.0223859313739494,0.07763416391561107,53.736093671122724,55.387607154393656,57.00528022838684,51.7400016784668,58.47999954223633,57.060001373291016
BAJAJHFL.NS,27.58065623669401,-3.556127598217458,-3.5827635974868173,-2.954538399068898,-2.8041410992817575,0.17703329905649978,100.69587584139262,105.3501728142904,109.50403516115487,95.55000305175781,108.02999877929688,111.83999633789062
HBLENGINE.NS,21.814284549143125,-39.59868233265104,-38.84869267573879,-29.831428239451693,-27.389614716151854,1.6918238663875904,864.4890969821646,882.5739278496059,832.6232017324786,807.5999755859375,975.0999755859375,836.3187255859375
TCS.NS,55.12805782267729,38.11267360690317,40.56088379466064,37.30308363659033,37.100686144012116,-2.650607680335682,3158.5699983407335,3112.3622175152113,3136.7716356856,3238.199951171875,3131.800048828125,3038.06884765625
EICHERMOT.NS,67.49866041464671,74.72278248873681,67.20859061319243,63.84939895699001,61.1310530740533,4.795845992607674,7101.0953141398095,6945.1695002656115,6630.169371494049,7208.0,6879.0,6874.5
M&M.NS,41.3251031121446,6.226795143915751,9.943941996460126,20.954751428295598,24.63674049939056,-0.035157781449413505,3672.47420278254,3617.9235517284933,3497.7680055006826,3717.10009765625,3754.300048828125,3696.300048828125
ICICIBANK.NS,36.6346715641196,0.8407351023913634,2.4553608943836025,2.7321921838986007,3.20505645427541,-1.1417615216154298,1375.8970937015622,1378.333398950055,1383.4801524779568,1392.5,1358.9000244140625,1403.699951171875
NAUKRI.NS,40.14761592091234,3.8350273227181333,6.039591461640384,4.74311329289841,4.970134785443479,-1.9775426463771817,1358.2647461379577,1356.66480864517,1368.3953891375454,1388.699951171875,1373.980712890625,1347.1279296875
SONACOMS.NS,49.394574407573515,1.340980335351162,1.456669598080282,5.554583399195715,6.607984165156852,0.9377115032320171,491.73457307673624,480.93586974924744,475.3271141219077,492.8500061035156,497.75,445.5
SONATSOFTW.NS,34.65163425221557,-4.593686288855963,-4.211601013097379,-3.3411107210184707,-3.0279668290590975,-0.06894138379921078,358.8120939327334,364.2325064167392,372.6136193285883,361.20001220703125,391.45458984375,368.2344055175781
BIOCON.NS,37.26330189083986,-0.12818742982136655,0.7307075819355191,3.5425226766362785,4.4602002032506896,0.05878251485752539,390.7232103102349,383.544845977727,374.3979443681198,392.6499938964844,405.8999938964844,364.5
CREDITACC.NS,30.3525885504814,-26.98758997380196,-24.704299289383698,-17.455021740210753,-15.071879681812954,0.09985137397953814,1321.1663229981539,1342.2534262776257,1321.310392042249,1290.699951171875,1367.800048828125,1305.0999755859375
GUJGASLTD.NS,32.43441044323404,-3.4319317171202783,-2.8957718541934128,-3.1337486038133355,-3.0592028254866,-0.46161408460013,402.173084517901,410.00614190782073,420.5535987980447,406.54998779296875,408.04998779296875,430.3500061035156
JSL.NS,53.340007080521566,2.8661241476048644,2.7486040907889446,0.2776659275654149,-0.3694486274444474,-0.5295944981939424,762.0342173610203,759.5508171982266,745.2004772135438,755.4000244140625,728.25,769.0499877929688
NUVAMA.NS,55.58027507567301,-4.283851190225505,-13.00439004533564,22.66133311812742,29.39762919521565,15.456834932198365,7192.736430630156,7107.056020873806,6974.346849833396,7172.5,7351.5,6368.74267578125
JSWENERGY.NS,32.05478639808463,-17.911854694560702,-18.333689405441703,-15.596729594702163,-15.017948319737528,1.000615985845636,480.26926260948073,501.9355678544933,512.4686563863183,461.95001220703125,528.0499877929688,506.1000061035156
KOTAKBANK.NS,74.09540005034111,12.841170595359017,8.41749604516599,7.346417046003589,5.972728658664732,3.04998616285417,2128.4826467402104,2110.9155336017525,2092.148738939847,2154.89990234375,2084.5,1960.4000244140625
BAJFINANCE.NS,39.760748357716935,-3.5090898995929365,-2.290471420601307,-2.7376144915932836,-2.5447456395933705,-1.0257496269917166,1022.3821161328095,1018.1431059645214,991.3356092793421,1048.0,1013.2000122070312,948.4000244140625
TORNTPOWER.NS,51.090404574951656,-6.2738557240925275,-7.134015062429171,-2.160914564947552,-1.132679275161308,1.888394628122887,1292.2572468485273,1295.808991054107,1312.0753164877744,1289.9000244140625,1292.800048828125,1243.9000244140625
