Symbol,Weekly_StdDev,Weekly_ATR,Weekly_WoW,Trend_13W
DBREALTY.NS,10.229755572883082,7.325000762939453,-2.5745419892310286,-33.10714442330703
PIIND.NS,3.8132001785509413,82.550048828125,-0.7685314597841936,-9.680530550458204
BEL.NS,4.559594054829253,10.612510681152344,-4.902920125019322,-5.368056252651816
HONASA.NS,7.865075809900852,13.800010681152344,-6.783060042208488,-14.963505977709207
CENTRALBK.NS,6.742779250761041,0.9325008392333984,-0.9758758913196971,-3.8796945387969455
CHOLAHLDNG.NS,4.31442844163526,65.875,0.5997079759289257,-4.4763567424641
ATHERENERG.NS,6.486682863767469,26.51251220703125,-3.1398121776885954,11.890504704875962
ACMESOLAR.NS,6.728088940292768,12.480003356933594,6.438112528546544,-23.27796548099841
GLENMARK.NS,4.36434951079492,44.199981689453125,-0.6046084055974468,-6.061794723871907
PNBHOUSING.NS,8.141647960372218,27.75,-0.7246764363436088,3.2031715676491284
AKZOINDIA.NS,3.6696212689492165,159.02496337890625,1.1185760209621562,5.2714205218031935
SYRMA.NS,6.67758250364166,32.85002136230469,-1.2781701984527414,-11.334661250268189
MANAPPURAM.NS,5.158431297984979,8.900001525878906,1.1619591913333136,-1.05854282315009
LTF.NS,4.593644958926081,10.800003051757812,-2.5678333495811176,22.274016063231137
OBEROIRLTY.NS,4.9539147928055005,48.0250244140625,-1.5684382437014528,-2.1900770266115215
HINDALCO.NS,4.58816769354908,15.112518310546875,-0.05466288576146371,10.695547061160873
LEMONTREE.NS,5.420549812928524,6.850002288818359,-1.951006794441212,-6.697505483544776
CHAMBLFERT.NS,5.198920849862784,13.662490844726562,-1.0072955984798382,-20.451367980339988
CANBK.NS,5.020812912753633,4.6100006103515625,-1.3118924624928308,24.56691557436298
AMBER.NS,5.381553441823561,257.125,-0.5561904761904762,-21.2453991431847
MINDACORP.NS,5.481386803820733,17.04998779296875,-0.46063500717760497,6.226674958039371
SBIN.NS,4.018613964291129,12.774993896484375,-0.8903782206960885,11.654201060504892
NATIONALUM.NS,5.820250528151522,7.375007629394531,-3.2216686764062974,26.81718222104189
HUDCO.NS,6.220553684264594,7.959995269775391,-5.56789293888395,-6.760616500463012
ALKEM.NS,3.1826028305239307,122.5,-0.8897894458638006,1.5068122349544346
RKFORGE.NS,5.937059939350223,13.775009155273438,-2.1360640081749325,-8.256878758096068
IDEA.NS,8.008799177946448,0.554999828338623,3.7037001061669086,33.3333371177554
INDIACEM.NS,6.064109590672471,13.150001525878906,0.42047091510643536,4.8281914749488735
ABBOTINDIA.NS,3.191534615283061,510.0,-2.591121091725687,-7.146385641363412
ICICIPRULI.NS,3.6841064749387122,19.637496948242188,1.5414143602305619,5.5016222862247535
SHRIRAMFIN.NS,4.713746958862666,24.11248779296875,-0.9299347268682191,34.572178246569806
MANKIND.NS,3.8852352730486643,41.82501220703125,-1.8680549159771027,-18.653688288793223
ADANIPOWER.NS,8.001522099652519,5.1125030517578125,-2.1143367032567717,-0.803495454197393
COFORGE.NS,5.060380394905524,63.20001220703125,-6.790032214490231,2.9180850799223554
BAYERCROP.NS,3.635553157683711,71.2001953125,-2.1668016335061018,-16.083682173662854
KSB.NS,4.387258943262211,17.550018310546875,-1.1686143572621035,-14.3964382497141
J&KBANK.NS,5.808857701451975,3.170001983642578,-0.659234411164966,-2.973202700029778
GODREJAGRO.NS,3.546607527139709,25.350006103515625,1.466801755852265,-19.12900363014605
BSE.NS,7.727962271814458,136.824951171875,-4.6308429584167605,23.041321352628042
SAGILITY.NS,7.17302098253336,2.21250057220459,0.9939182272815237,7.343901415809653
IOB.NS,7.235090597749483,1.057499885559082,-2.3292675538682124,-9.735810758920376
ABSLAMC.NS,3.88911986070827,17.350006103515625,2.078455001505506,-10.098199340858807
EMAMILTD.NS,4.119006401815854,11.562484741210938,1.5705311615677193,-7.234555670092808
SUMICHEM.NS,4.216726277249549,12.275009155273438,-2.160126339165771,-24.360249012894766
GICRE.NS,5.535110601166864,10.212501525878906,-2.016501789695888,2.774345953078122
CUB.NS,4.268769641487992,8.112503051757812,-3.623323848580279,23.637391096344444
UNIONBANK.NS,5.533872224596302,4.915000915527344,-1.826485972614406,7.270133090787835
ELECON.NS,6.977103374725761,13.812492370605469,0.5479977909249106,-23.17131753250947
WHIRLPOOL.NS,4.4730795800007614,25.275009155273438,-2.517116841923381,-30.811784885436587
ABREL.NS,5.757382991685771,59.875,-5.279096259862811,-12.126990654539389
POWERINDIA.NS,6.089479157784398,881.25,-0.44030044030044024,1.0249671484888305
PNB.NS,5.030495170499797,3.480001449584961,-3.5822862896626186,3.5745766224853135
TRIVENI.NS,5.670875744069302,17.850006103515625,0.07132667617689016,-2.596502622892997
BHARTIHEXA.NS,4.668146143082806,50.0250244140625,-3.457094924992729,-0.979758980358689
MFSL.NS,3.782216140403849,36.700042724609375,0.9170512630327143,9.220721297451837
MPHASIS.NS,4.522745616818648,75.4500732421875,-2.1025221967431498,-3.417063503227903
COCHINSHIP.NS,7.267294823614133,48.04998779296875,-2.7311450373517334,-15.676363669601983
UPL.NS,3.9331737875580717,18.6500244140625,-1.7652435528749721,7.900454138317981
AUROPHARMA.NS,4.16422980033807,27.54998779296875,-3.8518417669557783,4.601501272947354
BEML.NS,6.592613631371414,60.875,-1.7716218185742434,-22.847301951779563
ATUL.NS,3.7291375781677427,158.875,-0.45179439093001444,-7.916732376596751
SHYAMMETL.NS,4.575838755565561,30.974990844726562,-1.189444331514923,-12.645896837415235
LTFOODS.NS,5.84208495789092,16.17499542236328,-3.43087949367303,-19.02697243935087
INDUSTOWER.NS,5.164450356834753,10.975006103515625,-1.2629299605084785,15.020318113142261
ZENTEC.NS,8.38308733619724,45.70001220703125,-1.0081371420936462,-14.306196670330856
PRESTIGE.NS,5.470069772628931,66.10000610351562,-2.3376931491656348,1.9460061129423796
NSLNISP.NS,6.047392054586534,1.1850004196166992,-1.0940937302535165,-13.299228702654906
NCC.NS,5.716794203332426,5.132495880126953,-4.287587153217802,-25.826078218467686
NBCC.NS,6.85019730789883,3.6875,-3.3910365029022476,-2.122440353226409
EIDPARRY.NS,4.562003304907556,35.975006103515625,-0.5131727902355101,-3.6387552331791286
BANKINDIA.NS,6.148137215664509,4.742496490478516,-1.6211357098205037,16.867263102457443
ANGELONE.NS,8.123682836406845,105.79998779296875,-2.403755202093674,13.747456105637292
DRREDDY.NS,3.165339505943512,21.149993896484375,-0.2901467466709705,-3.7981352066606044
SIEMENS.NS,4.055415225577403,86.20001220703125,-3.767395543058938,-3.767395543058938
RADICO.NS,4.179497275957625,98.52496337890625,-0.0624629145507024,4.82882562960688
SBILIFE.NS,2.943641970376193,31.774993896484375,-0.7214496189261166,9.089429812252845
DIVISLAB.NS,4.012893274365696,161.125,-0.7414845137869777,3.637096774193548
MOTHERSON.NS,5.098784693108536,3.2450008392333984,2.093119935382517,9.5526200898713
VOLTAS.NS,4.410141985273806,24.0,2.110022607385079,-4.570746059451912
JUBLPHARMA.NS,5.817808396358012,47.850006103515625,1.5598931131035283,-0.5817035655139924
GMRAIRPORT.NS,4.854577683999617,3.364999771118164,-5.004347597595771,6.268240709255833
JBMA.NS,6.802427862259132,23.4375,-4.228457371951591,-22.11962588206991
INDUSINDBK.NS,4.873111047570132,23.5999755859375,-3.988041850996211,12.22461002357282
JWL.NS,8.260842339637192,12.900009155273438,-3.3888740710165384,-24.061810154525386
ANANDRATHI.NS,4.258505136507331,80.92498779296875,-0.47965432941655783,-5.010284707066775
ADANIENSOL.NS,7.036463535102226,29.425018310546875,1.9870268878934707,13.811772217624299
ATGL.NS,9.322562599540165,16.762496948242188,-0.9356905672570042,-9.801218117224037
JBCHEPHARM.NS,4.099278192308249,36.54998779296875,-0.5697394694294922,5.880297030647753
PTCIL.NS,8.17033551512053,617.75,-3.2741721854304635,22.185785035470488
POONAWALLA.NS,7.731997954692986,16.962501525878906,-4.376926882112406,-10.034984948931784
M&MFIN.NS,4.96372629611517,14.012496948242188,-7.237104195177002,17.75169282715151
SAPPHIRE.NS,4.619724358672907,7.302501678466797,-3.405192062812981,-25.673889128474308
EIHOTEL.NS,5.0736961860707055,11.099990844726562,-0.1868193712906728,-4.372284795871271
JUBLFOOD.NS,4.1354479208147,12.8125,0.6658820171521955,-4.669540047888821
INDHOTEL.NS,4.672859367705992,18.100021362304688,-0.47886166138875563,-6.20849257130796
BRITANNIA.NS,2.8582148551825783,127.25,-2.096963596711961,-3.84710437433067
ASHOKLEY.NS,4.167382858903223,4.104999542236328,-0.49110610663641596,14.383991221183607
UNOMINDA.NS,5.176724300335501,28.050018310546875,-2.8607374815812845,-6.3423470689341634
DEVYANI.NS,5.118598012797438,2.972503662109375,-1.6453382084095063,-24.70891152063349
ONESOURCE.NS,5.932775788796329,52.400054931640625,-1.542294414932172,-9.837577988168018
APARINDS.NS,6.304324452353183,301.5,1.1686706371502416,1.763309596473381
SBICARD.NS,3.7725578305918868,18.925003051757812,-1.1749448259855093,0.3556445246498277
NETWEB.NS,8.351249042868412,158.6500244140625,2.641481690166733,-3.5494269015669695
JKCEMENT.NS,4.526889771330273,174.875,-0.2311111111111111,-18.216263480034975
THERMAX.NS,5.246718320025386,102.97491455078125,-1.637553302006943,-15.37368439311393
PFIZER.NS,3.1964582204650642,87.0250244140625,0.15,-1.957905041605482
TORNTPHARM.NS,2.9914726884876206,53.22503662109375,0.2799888515194964,4.609832775240271
HDFCLIFE.NS,3.178084343714439,14.100006103515625,0.5141236847312884,-1.272054724079664
FINCABLES.NS,5.151894705782832,21.175003051757812,-0.27832296883357843,-11.596555144385595
RAILTEL.NS,7.01496838041035,18.150009155273438,-0.7477194420107154,-15.502808696059619
TATASTEEL.NS,4.472514545798954,3.6199989318847656,-0.5385637563265171,-3.0732383630597058
SAMMAANCAP.NS,6.813028939417473,5.589996337890625,-2.64968159418948,0.8239596539778599
ETERNAL.NS,6.378137968287152,11.275001525878906,-0.1880943243670029,-13.281825378330026
DLF.NS,4.873506843405732,21.224990844726562,-3.765192856677666,-10.936091868072085
FORCEMOT.NS,7.305637655324361,576.75,-1.3223044212733732,-8.870837592124374
DEEPAKFERT.NS,6.903203541961539,51.524993896484375,-4.773321393875651,-15.53558065108967
BAJAJ-AUTO.NS,3.4802165102522444,135.75,-0.6202656713140849,0.9028590536699549
JIOFIN.NS,4.755408039989403,7.862495422363281,-1.8600802951388888,-5.962143185010844
SAIL.NS,5.833588387067195,2.8699989318847656,-2.3313690164596683,-4.9559472476090365
VBL.NS,4.743992974201667,12.199996948242188,-0.6354866617299343,0.5163835233255405
COLPAL.NS,2.968221739821665,35.1500244140625,-0.3880938238194361,-6.783067638140829
LICHSGFIN.NS,4.413400520393631,13.975021362304688,-1.7810933178894182,-10.231100645718607
AEGISLOG.NS,6.481900888563318,22.912490844726562,-0.6680629091680412,-7.017874884674743
AADHARHFC.NS,4.577900731836552,7.587501525878906,0.9763216174950545,-9.83956522457744
GODREJIND.NS,5.242811515895986,29.0,0.09861932938856016,-13.661107427795919
ENDURANCE.NS,4.053267423516308,79.39990234375,-3.610379842045882,-10.991491578399028
GODIGIT.NS,4.328396063048536,12.112503051757812,-1.5676633928191301,-2.03262978358467
PCBL.NS,5.724841282761209,10.3125,-0.5256431757142683,-23.242722737939648
DOMS.NS,5.787288233693942,83.199951171875,-2.2649452929725054,-3.077449173214898
LALPATHLAB.NS,4.643862765227802,80.67498779296875,-4.815821949479267,-16.792587633243755
DABUR.NS,2.8581637035079557,8.162506103515625,-1.4605003171710222,-5.6301455319084575
CARBORUNIV.NS,4.626503035348718,35.38749694824219,-0.49433671479639296,-9.716284888702678
RBLBANK.NS,6.26139959401844,9.400001525878906,1.6841153105438138,14.741701921413744
PIDILITIND.NS,2.9206442047341303,24.9000244140625,-0.5016625677268465,-3.7037084498219865
NHPC.NS,4.284587406145714,1.8299980163574219,-0.5449567543900201,-12.719196319473037
ZENSARTECH.NS,5.161674890209321,18.249984741210938,-1.9500165318028204,-14.707085329532207
SUNTV.NS,4.164462983455113,14.975006103515625,1.613203976475096,0.6651890810323348
RPOWER.NS,9.22308313272069,1.947500228881836,-10.881099896270202,-30.099914256660515
RELIANCE.NS,3.0370750996370046,20.125,0.26612849869598065,9.75557228762832
ADANIGREEN.NS,8.257423317599748,38.4000244140625,-0.0687837475321604,-1.3291890774127393
BANDHANBNK.NS,4.973079749727594,5.545005798339844,3.8263853086010533,-12.951878831992131
LICI.NS,3.9627009778071245,14.949996948242188,-1.2875056779743428,-3.9001707864173873
SIGNATURE.NS,4.973790157027726,26.6500244140625,-1.12120458344784,0.32502488852377026
TTML.NS,10.354057318644053,4.969999313354492,3.378103109545003,-11.95840803231108
AMBUJACEM.NS,4.366257897354637,11.187484741210938,0.45897569558983825,-7.932013261012603
RRKABEL.NS,5.778620451894771,37.100006103515625,2.89432093769132,12.452294523713595
KFINTECH.NS,6.263252033735846,39.47503662109375,0.8064493050497433,-6.513611863972973
APLLTD.NS,4.313635502081705,27.612518310546875,-1.4781049092466634,-7.559958289885298
IRB.NS,6.900887922013609,1.1525001525878906,-2.3831786821165473,-4.001464120245083
FACT.NS,9.698743602136119,36.725006103515625,-4.504135113820838,-19.127135345539592
GLAXO.NS,4.218721290468111,62.5999755859375,2.498422810958476,-4.811941986254165
MCX.NS,5.330432277364987,434.5,-3.9253601469592962,23.41799664658759
TATACHEM.NS,5.032861714606889,17.062515258789062,-2.6871633771709353,-24.189812952058528
AGARWALEYE.NS,5.213489609731184,21.925003051757812,0.3952569169960474,11.63608694153434
DATAPATTNS.NS,6.686286659901564,128.574951171875,-6.058637700102332,-9.142717448577635
BHARTIARTL.NS,2.9772041680700245,30.3499755859375,-2.764607714255448,4.489399433851035
MMTC.NS,7.875800348443754,3.5225000381469727,-4.6523921992037245,-20.017803807610193
JSWSTEEL.NS,3.8365569024472412,28.3499755859375,-4.835652515318659,-1.4962636353337657
BAJAJHLDNG.NS,4.137613575010557,229.0,-1.7708612825328682,-16.421885701240395
PERSISTENT.NS,4.8865814471936595,223.125,-5.482708381259106,11.932437341082455
ABB.NS,4.546747152740249,123.375,1.3433845559099256,-3.5663688099198447
INDGN.NS,4.433813546303563,11.86248779296875,-0.37481261085213363,-9.368342571072843
TECHM.NS,3.9057599882798977,25.550018310546875,-0.1782562223762305,1.9705029080717498
ZYDUSLIFE.NS,3.5951538701708206,14.4625244140625,-0.9930752996698683,-11.096117921822755
INOXINDIA.NS,4.959782192601057,26.625030517578125,0.39550007091621825,-7.371059515317885
AFCONS.NS,4.505828649919092,14.462501525878906,1.0152966589410042,-12.715256680500552
BATAINDIA.NS,3.505302680939319,30.649993896484375,-0.718756101069597,-22.436774834558573
SAREGAMA.NS,6.085709093166656,18.399993896484375,-1.134210593547547,-24.566852667813052
MEDANTA.NS,4.924421337797737,26.550018310546875,-1.633003867640739,-15.485154241100684
METROPOLIS.NS,4.8066014535653565,28.250030517578125,-0.21307430048735504,-9.820144338597158
CUMMINSIND.NS,3.968046566703192,87.199951171875,1.4209313564328645,11.077345623412418
FLUOROCHEM.NS,6.031802404954149,170.79998779296875,2.818570267989187,-8.377430615836893
WAAREEENER.NS,6.759260027462137,81.64996337890625,0.9821061597683376,-17.726039887287197
BAJAJFINSV.NS,3.8330507555903357,45.02496337890625,-1.4691175210171714,-0.07740035884762038
PETRONET.NS,3.344053350431019,4.462493896484375,-1.255451907826249,-0.023038920145910913
DMART.NS,4.482702786721742,101.0999755859375,-3.0894991179160702,-19.795611654781982
SHREECEM.NS,3.8403786737003744,506.25,0.11505273250239692,-12.386282353286667
CIPLA.NS,2.998756607961678,20.749969482421875,-0.6115234435513919,-4.080470036534331
NYKAA.NS,5.834518071610979,9.337501525878906,-1.9623233673919322,2.536740849862331
IRCON.NS,6.385299454242739,8.194995880126953,3.8857364550062528,-14.968411283148871
GRSE.NS,8.056340321923438,108.22491455078125,-3.0353313757817313,-7.839922016709498
LODHA.NS,7.035605590981028,30.800018310546875,-2.842747056492222,-11.191512072875605
IEX.NS,5.6306546605371235,4.209999084472656,-1.9200284447102793,-4.368244353592721
JINDALSTEL.NS,4.996753623532866,19.350021362304688,0.5562213636265262,-3.212234759649857
SUNDARMFIN.NS,4.503665878901195,121.7750244140625,-3.7085125081098216,2.0013568050580086
ALKYLAMINE.NS,4.995571875572492,47.024993896484375,-2.235249483340802,-22.964386485653275
ASIANPAINT.NS,3.4457096131241767,65.10003662109375,-6.336536892580427,12.210958830954509
ACE.NS,5.99290224500635,26.937515258789062,-3.8867263615549494,-19.578262992527172
TVSMOTOR.NS,4.089414198894644,68.92498779296875,-0.7829964515883662,3.040178268177285
COROMANDEL.NS,3.2931441853952275,79.35003662109375,-2.247530760094243,-0.5704135460424498
NMDC.NS,4.911172925157486,1.6899986267089844,-1.3994241533302765,-1.4896111431231769
PATANJALI.NS,5.734640236989221,13.199996948242188,-2.841315128131168,-11.849786589148268
NTPC.NS,3.4076505814715157,4.925010681152344,-0.24744442411827042,-3.960399368889479
RAMCOCEM.NS,3.9395331735781682,24.975006103515625,1.7606378662833828,-2.4094008271879384
BIKAJI.NS,5.209892611127611,19.287506103515625,0.7254481439155875,-8.404693942277195
TRITURBINE.NS,6.44549609663308,18.587509155273438,-3.960402576860761,-2.294345896868456
IRFC.NS,6.4983334083084126,3.4025001525878906,-1.3176284086700547,-12.061724492740417
CGPOWER.NS,5.809085479568613,20.262496948242188,0.9148029109345361,-14.370027776711886
NIACL.NS,6.5876717324504535,5.842498779296875,-0.16316897123687252,-20.96477637030624
JINDALSAW.NS,6.4413589925107235,5.482501983642578,-1.0457935504802458,-24.741148871651735
HAL.NS,4.875875359361895,103.574951171875,-2.8134143596668917,-12.167938073044139
RAINBOW.NS,4.510257391596727,28.199981689453125,1.850618073002365,-3.030516545220086
3MINDIA.NS,4.019316854873857,835.0,0.8205128205128205,15.009192712685943
CROMPTON.NS,4.07941709424944,6.287498474121094,-3.2487550975559305,-19.84392925248996
AXISBANK.NS,3.4226913535354133,17.1500244140625,-0.795317830165692,12.008101195738814
MOTILALOFS.NS,7.588587257526752,32.67500305175781,-5.835494837146945,-11.77622510452763
POLYCAB.NS,4.753304617478668,221.5,-0.551191952597492,-4.397933501125977
UNITDSPR.NS,3.4238732053737335,27.60003662109375,-1.3190403609443762,8.146369313349412
OLECTRA.NS,7.374817885935918,50.624969482421875,-2.052545155993432,-27.26053181155666
BHARATFORG.NS,4.210999492779321,35.000030517578125,0.10668563300142249,10.59165977841077
SYNGENE.NS,3.7226004218211752,13.287490844726562,0.28133601552227655,-3.5840463120577195
NTPCGREEN.NS,5.237486281101843,1.927499771118164,-0.31794860041470246,-12.602134734390285
GVT&D.NS,6.925912176705876,153.4749755859375,8.025135338534813,-2.5320152640600444
GRASIM.NS,3.48381850581555,47.97503662109375,1.7764852139834364,-2.8527695994139064
BLUEDART.NS,4.22471024368615,125.5,-3.037110252493486,-6.360638667129469
UCOBANK.NS,6.497449071992955,0.8899998664855957,-1.120162708626784,-6.183575276878843
CERA.NS,4.2500662832330285,118.625,-1.3192365269461077,-15.812579821200512
CESC.NS,4.41178281211411,3.974994659423828,-2.701147671403556,3.2609257093366386
OLAELEC.NS,9.197406063459162,2.5124998092651367,3.802812603158011,-36.10196004139215
MGL.NS,4.146510013085863,36.824951171875,-4.034183860844017,-16.501815304623857
IFCI.NS,9.078939194686393,1.927499771118164,-2.754152654787441,-19.618347658881273
ULTRACEMCO.NS,3.504932479728599,174.75,-1.2158316806070535,-8.410617204988807
CCL.NS,4.899110437657888,31.950027465820312,1.8846098804082352,9.215058466107733
SUPREMEIND.NS,4.322625439552582,68.67498779296875,-4.025397982303915,-26.445982008063513
TIMKEN.NS,4.978323089547854,100.4749755859375,-1.4190096983103024,0.24652400748206785
MARUTI.NS,3.3341071157650752,229.0,-0.06141751627564181,2.5718608169440245
LINDEINDIA.NS,5.393986684054044,219.875,1.0490693739424704,-5.4240240715812815
SRF.NS,3.6242136115208905,64.7999267578125,2.030917711220908,0.23151467183607768
MAXHEALTH.NS,4.952278168658564,22.550048828125,-1.1299457024053992,-6.441317092097039
ABFRL.NS,6.2920571960414176,2.9125003814697266,-2.751588660439625,-18.271633611479196
CAMS.NS,4.723162685324944,27.050003051757812,-2.3204846869585802,-7.270702185109061
OIL.NS,5.743227741746323,10.262496948242188,-1.7720641083215087,0.9585740472487707
PGHH.NS,2.5471607541716628,200.0,-0.13505998252164933,-8.767600522572216
BASF.NS,5.278637710168526,85.60003662109375,-3.14160355561735,-15.837626768551333
FORTIS.NS,4.1704142718521995,21.637496948242188,-4.07968043419142,-10.655697165817728
CHOICEIN.NS,3.862545212655534,22.525009155273438,-6.984334203655353,-11.999014572298595
IGIL.NS,7.148420661063995,13.162498474121094,2.18388783981532,-13.060454881608482
ADANIPORTS.NS,5.176158367591382,31.0,-0.45713689561791526,5.231821586866131
VMM.NS,4.0426869294839225,4.396670023600261,-1.495907322727693,-13.98753656951187
ICICIGI.NS,3.1616057129528246,31.725006103515625,-1.78788737802011,4.255115833315012
PFC.NS,4.935527415893562,8.224998474121094,-2.9632728967296043,-15.499547852298418
GILLETTE.NS,3.4951632294373716,241.25,-0.659077291791492,-19.91885625965997
ASTRAZEN.NS,4.645956598286693,231.25,-0.29805451688072404,2.9604342716436287
ONGC.NS,3.8817227438103883,3.140003204345703,-1.1109699138776294,3.255576890256564
CHALET.NS,4.797445959015074,18.675003051757812,-0.9683356991291902,-13.512415448991735
FIRSTCRY.NS,6.595822881303779,14.112503051757812,-0.3460806221677904,-26.195048901261575
HAVELLS.NS,3.7804260106022323,33.200042724609375,-2.2902905961756006,-11.767668311305991
HEXT.NS,5.542740610564701,24.712493896484375,-0.5498541787429613,-3.210172123467372
HYUNDAI.NS,3.8713432846927915,52.17498779296875,1.5717708953507252,-16.498771649306203
KALYANKJIL.NS,5.917469581467969,18.337501525878906,-4.7309619884200504,-8.251854163689154
MRPL.NS,7.17167409005527,6.122501373291016,-2.335118686358649,15.669052245925466
ALOKINDS.NS,6.881331862183303,0.567500114440918,0.061767934230757125,-14.149443336232597
CANFINHOME.NS,4.579024849279326,25.237503051757812,0.671623875994015,17.19436416281858
