Symbol,Latest_Close,Price_1D,Price_1W,Price_1M,Price_3M,Price_6M,Price_1Y,Return_1D,Return_1W,Return_1M,Return_3M,Return_6M,Return_1Y
IDBI.NS,95.08000183105469,94.44999694824219,97.4000015258789,99.97000122070312,92.26000213623047,99.00199127197266,82.7692642211914,0.6670247783678992,-2.381929834167201,-4.89146676996914,3.056578831052082,-3.9615258143078167,14.873561732969186
INDIAMART.NS,2238.699951171875,2234.699951171875,2312.39990234375,2504.5,2574.800048828125,2387.800048828125,2328.58984375,0.17899494730388316,-3.187162873392958,-10.612898735401277,-13.053444589191306,-6.244245523381439,-3.8602716068436003
MAHSEAMLES.NS,552.6500244140625,562.5,571.7999877929688,562.2999877929688,638.6500244140625,661.5021362304688,768.4678344726562,-1.7511067708333334,-3.3490667694522345,-1.7161592723454293,-13.465904127836179,-16.45529256136551,-28.084169613513343
GRANULES.NS,566.2999877929688,554.8499755859375,560.8499755859375,542.4500122070312,525.0999755859375,532.3226318359375,581.0237426757812,2.0636230892755667,0.9717415430637135,4.396713991930915,7.84612723720999,6.382850159845001,-2.534105545326836
NIVABUPA.NS,74.25,73.7300033569336,73.4800033569336,76.44999694824219,81.94000244140625,82.58000183105469,92.69999694824219,0.7052714219326095,1.047899575243758,-2.877693964764471,-9.38491849192368,-10.087190174803485,-19.902909984499242
CHENNPETRO.NS,923.7999877929688,945.7999877929688,928.1500244140625,1034.1500244140625,723.2000122070312,648.1675415039062,600.9658203125,-2.326073195595737,-0.4686781777374742,-10.670602331960183,27.73782801437668,42.524876461651914,53.719222719288126
MUTHOOTFIN.NS,3737.300048828125,3745.800048828125,3800.10009765625,3324.89990234375,2942.39990234375,2294.60009765625,2008.6676025390625,-0.22692081502479633,-1.652589332235158,12.403385322778309,27.015367484589785,62.87369867392045,86.05866117937977
KIRLOSENG.NS,1116.699951171875,1112.5,1130.800048828125,1058.6500244140625,863.0,871.18798828125,1164.2161865234375,0.37752370084269665,-1.2469134283167271,5.483391623208222,29.397445095234648,28.181284199635353,-4.081392777526541
AKUMS.NS,428.1499938964844,425.95001220703125,420.0,438.6000061035156,460.20001220703125,562.5499877929688,624.2999877929688,0.5164882325167849,1.9404747372581843,-2.382583689377538,-6.964367114386007,-23.89120910370487,-31.419189128917925
MAHABANK.NS,57.52000045776367,56.720001220703125,56.97999954223633,57.56999969482422,52.38999938964844,55.90999984741211,55.12859344482422,1.4104358600904658,0.947702562066658,-0.08684946556468717,9.79194718053166,2.879629073055854,4.337870537787087
JPPOWER.NS,18.329999923706055,18.350000381469727,18.920000076293945,17.979999542236328,19.25,15.75,19.059999465942383,-0.10899431797216103,-3.118394028587446,1.9466095126840808,-4.779221175552963,16.380951896546378,-3.8300081987973695
GODREJPROP.NS,2036.9000244140625,2014.300048828125,2082.39990234375,2193.800048828125,1949.699951171875,2312.0,2899.199951171875,1.1219766190784568,-2.184973110999342,-7.151974697870697,4.472486814690411,-11.898787871364078,-29.742685612603758
INDIANB.NS,781.5999755859375,782.7999877929688,808.9500122070312,867.5,670.0,614.0009765625,581.9699096679688,-0.15329742280842032,-3.3809303675607296,-9.902020105367434,16.65671277402052,27.29621049818923,34.30247210407556
RHIM.NS,440.0,439.45001220703125,446.6499938964844,480.20001220703125,466.3045349121094,449.54241943359375,563.3953247070312,0.12515366428289978,-1.4888601785194646,-8.371514199316513,-5.641063498785689,-2.1226961063244785,-21.9020853201431
CHOLAFIN.NS,1722.0999755859375,1744.0,1730.4000244140625,1718.800048828125,1507.0999755859375,1510.9200439453125,1334.4423828125,-1.2557353448430333,-0.47966069758554886,0.19199014801415584,14.265808737500063,13.976909796576145,29.050155912794217
KPIL.NS,1166.0,1168.9000244140625,1165.4000244140625,1263.199951171875,1263.4000244140625,1160.82470703125,1272.9481201171875,-0.2480985844376385,0.05148237286498724,-7.694739940553534,-7.709357490256067,0.44582898153378797,-8.401608708714843
YESBANK.NS,21.920000076293945,21.719999313354492,22.600000381469727,22.75,20.34000015258789,20.93000030517578,21.600000381469727,0.920813854798251,-3.0088508570704695,-3.6483513129936465,7.767944502719332,4.730051393612961,1.4814800424667633
AUBANK.NS,973.1500244140625,993.7000122070312,960.7000122070312,882.0499877929688,697.4500122070312,719.1630859375,590.5716552734375,-2.068027326207508,1.2959313051771115,10.328216981107923,39.52971645015792,35.31701549245474,64.78102457583904
CAMPUS.NS,264.3999938964844,268.6000061035156,273.95001220703125,275.6000061035156,272.0,299.569580078125,296.99554443359375,-1.563667949215388,-3.486044126667048,-4.063865006891369,-2.7941198909983913,-11.740039216421346,-10.975097488170407
LUPIN.NS,2082.60009765625,2055.39990234375,2098.800048828125,2033.9000244140625,1957.300048828125,1982.867431640625,2120.859130859375,1.323352953431783,-0.7718672953586179,2.3944182436507564,6.401678112824075,5.029719305697919,-1.8039403299559262
DELHIVERY.NS,411.6000061035156,404.6499938964844,404.6000061035156,431.3999938964844,463.95001220703125,369.25,380.6000061035156,1.7175367136689415,1.7301037801292254,-4.589705162981484,-11.283544503961595,11.469195965745598,8.145034025976504
HINDCOPPER.NS,354.1499938964844,359.3999938964844,371.8500061035156,339.70001220703125,243.07650756835938,252.40838623046875,290.35272216796875,-1.4607679713851422,-4.7599870691151525,4.2537477686773055,45.694866788757146,40.308330949478645,21.972334632223276
HINDZINC.NS,522.0,512.6500244140625,498.1000061035156,481.8999938964844,433.45001220703125,482.0162353515625,488.7326965332031,1.8238515830803148,4.798232002333575,8.32122984258211,20.42911184662145,8.29510744991297,6.806850391385015
KARURVYSYA.NS,241.7899932861328,241.1199951171875,248.14999389648438,250.02000427246094,204.82000732421875,191.0667724609375,200.29090881347656,0.2778691865100962,-2.562966257014954,-3.2917409989959907,18.049987618344637,26.547379312415707,20.719404948780173
WELCORP.NS,792.7999877929688,800.1500244140625,826.5999755859375,913.7999877929688,885.1500244140625,957.1865844726562,792.4254150390625,-0.91858231541967,-4.089038082660182,-13.241409675682098,-10.433263748958959,-17.173934460255015,0.04726914947418559
VEDL.NS,529.0,524.2000122070312,524.5,520.5999755859375,432.79998779296875,416.9554748535156,466.43572998046875,0.9156786877511572,0.8579599618684461,1.6135276235094396,22.22736019416175,26.8720599449732,13.41326703727243
JMFINANCIL.NS,143.11000061035156,140.82000732421875,141.66000366210938,149.99560546875,188.86355590820312,137.6571807861328,136.48104858398438,1.6261846094500032,1.0235753993771968,-4.590537727342273,-24.225719503073435,3.961159013339355,4.857049454956396
ABLBL.NS,128.8699951171875,128.6199951171875,128.5500030517578,127.87000274658203,141.60000610351562,,,0.19437102277310886,0.2489241990144876,0.7820382803833157,-8.990120365547122,,
SOBHA.NS,1405.0,1447.5,1537.800048828125,1611.300048828125,1437.800048828125,1513.0125732421875,1677.837158203125,-2.936096718480138,-8.63571625773616,-12.803329148916989,-2.2812663593146065,-7.138907842036681,-16.261241853489476
THELEELA.NS,390.8999938964844,390.5,397.75,431.5,410.79998779296875,435.20001220703125,,0.10243121548895646,-1.7221888380931805,-9.40903965319018,-4.844205084668453,-10.179231863043396,
BANKBARODA.NS,284.75,286.1000061035156,292.6000061035156,285.0,234.49000549316406,242.29000854492188,254.17056274414062,-0.4718651082541994,-2.682845502312963,-0.08771929824561403,21.433746995370825,17.5244500217209,12.031069580092165
SBFC.NS,105.12000274658203,105.44999694824219,106.2699966430664,109.75,106.83000183105469,113.66000366210938,89.54000091552734,-0.312939033864673,-1.0821435332748799,-4.21867631290931,-1.6006730835565448,-7.513637726878156,17.400046539817403
NAVA.NS,566.4000244140625,554.2999877929688,526.4000244140625,542.1367797851562,697.175048828125,522.6029052734375,508.0301208496094,2.1829400843525035,7.598783842102614,4.475483961542242,-18.757846344885838,8.380573222743447,11.489457252423856
CEATLTD.NS,3773.89990234375,3799.699951171875,3906.89990234375,4071.0,3376.699951171875,3673.64208984375,3193.818603515625,-0.6790022675387287,-3.4042336206313673,-7.297963587724146,11.762962564501112,2.729112146694297,18.16262508426732
BHEL.NS,276.3500061035156,275.0,277.75,287.04998779296875,214.52000427246094,251.47158813476562,248.07872009277344,0.49091131036931823,-0.5040482075551306,-3.7275673730982195,28.82248769328042,9.893132720590868,11.39609475579753
HEROMOTOCO.NS,5980.0,5945.5,6350.5,5534.0,5423.5,4116.65283203125,4409.3212890625,0.5802707930367506,-5.834186284544525,8.059269967473798,10.26090163178759,45.26364607358285,35.6217795884739
IDFCFIRSTB.NS,80.5999984741211,80.31999969482422,80.87000274658203,81.58000183105469,73.52999877929688,66.58207702636719,65.65510559082031,0.34860405921405646,-0.3338744445292469,-1.2012789101955381,9.61512282360441,21.053595913210497,22.76272766422956
BALKRISIND.NS,2322.199951171875,2314.800048828125,2383.0,2368.800048828125,2295.8701171875,2448.714111328125,2801.838134765625,0.3196778204448468,-2.5514078400388165,-1.9672448790814427,1.146834648321906,-5.166554951064977,-17.118697102531655
FINPIPE.NS,165.7899932861328,163.39999389648438,169.1300048828125,186.2100067138672,209.36000061035156,211.13563537597656,269.5254211425781,1.462667979756797,-1.9748190742345975,-10.966120343420664,-20.81104661692692,-21.477019740933446,-38.48817948848305
DBREALTY.NS,117.30999755859375,120.45999908447266,120.41000366210938,143.60000610351562,173.1199951171875,215.1199951171875,178.63999938964844,-2.6149772122030033,-2.5745419892310286,-18.307804615252202,-32.23775365798453,-45.467645862167,-34.33161780149925
PIIND.NS,3370.0,3347.39990234375,3396.10009765625,3588.89990234375,3695.5,3894.841796875,4096.59619140625,0.6751538004295837,-0.7685314597841936,-6.099359366384007,-8.808009741577594,-13.47530462716363,-17.736583189001827
BEL.NS,386.95001220703125,387.3500061035156,406.8999938964844,424.75,371.95001220703125,392.5892333984375,312.39111328125,-0.10326420296414825,-4.902920125019322,-8.89934968639641,4.032799975188828,-1.436417688429836,23.867163871161356
HONASA.NS,256.29998779296875,257.25,274.95001220703125,282.04998779296875,299.95001220703125,318.5,265.04998779296875,-0.3692953185738581,-6.783060042208488,-9.129587347793505,-14.552432951372715,-19.529046218848116,-3.301264064510974
CENTRALBK.NS,36.529998779296875,36.20000076293945,36.88999938964844,37.779998779296875,35.377967834472656,39.75092315673828,58.01113510131836,0.9115967110566047,-0.9758758913196971,-3.3086290110866536,3.256351382912582,-8.102766229456533,-37.02933287635894
CHOLAHLDNG.NS,1929.0999755859375,1914.4000244140625,1917.5999755859375,1949.9000244140625,1728.5999755859375,1827.940185546875,1546.634033203125,0.7678620447350961,0.5997079759289257,-1.066723861105409,11.598981998830423,5.534086445437927,24.728923208208098
ATHERENERG.NS,654.0,644.75,675.2000122070312,628.5499877929688,573.25,308.6499938964844,,1.4346645986816595,-3.1398121776885954,4.049003691240856,14.086349760139555,111.89049503734634,
ACMESOLAR.NS,226.3300018310547,216.41000366210938,212.63999938964844,255.1999969482422,300.25,253.75,270.8408203125,4.583890763401977,6.438112528546544,-11.312694146717684,-24.61948315368703,-10.805910608451356,-16.434309433152688
GLENMARK.NS,1956.300048828125,1950.800048828125,1968.199951171875,1847.800048828125,2111.121826171875,1580.92236328125,1538.8753662109375,0.2819356091006832,-0.6046084055974468,5.871847447390788,-7.333625915113121,23.744220099952777,27.12530798676584
PNBHOUSING.NS,897.2999877929688,884.2999877929688,903.8499755859375,899.0499877929688,800.4000244140625,1058.506103515625,959.6099853515625,1.4700893564914923,-0.7246764363436088,-0.19464991087936995,12.106441831988004,-15.229587735700441,-6.493262732751355
AKZOINDIA.NS,3552.699951171875,3516.5,3513.39990234375,3310.300048828125,3417.10009765625,3142.0673828125,3406.3916015625,1.0294312859910422,1.1185760209621562,7.322596102113513,3.9682727939000495,13.06886576034576,4.295112445153513
SYRMA.NS,733.75,734.0999755859375,743.25,892.9000244140625,857.4129028320312,539.55126953125,577.5808715820312,-0.04767410401535017,-1.2781701984527414,-17.823946697559975,-14.422794714608703,35.99263711073565,27.03848692049157
MANAPPURAM.NS,282.95001220703125,277.79998779296875,279.70001220703125,274.04998779296875,291.0679016113281,233.69442749023438,173.68209838867188,1.8538605616860468,1.1619591913333136,3.247591611201249,-2.7890019336920706,21.07691879767016,62.912594235150145
LTF.NS,301.6499938964844,303.95001220703125,309.6000061035156,294.8999938964844,233.97000122070312,183.36000061035156,146.79666137695312,-0.7567093989719106,-2.5678333495811176,2.2889115427955486,28.926782203988168,64.51243067865411,105.48832042023744
OBEROIRLTY.NS,1631.699951171875,1626.4000244140625,1657.699951171875,1738.699951171875,1615.497802734375,1796.6251220703125,2119.8330078125,0.32586858572643507,-1.5684382437014528,-6.154023293546569,1.0029198684192828,-9.179720848408742,-23.026958012336063
HINDALCO.NS,822.7999877929688,821.75,823.25,794.4000244140625,742.9000244140625,632.6107788085938,664.0303344726562,0.1277746021257986,-0.05466288576146371,3.575020456457518,10.755143458492233,30.064174584973312,23.910000052392245
LEMONTREE.NS,161.32000732421875,161.3800048828125,164.52999877929688,163.24000549316406,176.6199951171875,141.32000732421875,139.94000244140625,-0.037177814337852916,-1.951006794441212,-1.1761811469834307,-8.662658937804407,14.152277783368397,15.277979498224207
CHAMBLFERT.NS,427.5,426.8500061035156,431.8500061035156,466.6000061035156,532.1636352539062,541.570068359375,526.08544921875,0.15227688583580448,-1.0072955984798382,-8.379769736831348,-19.6675661996275,-21.062845792962175,-18.73943660010971
CANBK.NS,146.69000244140625,145.55999755859375,148.63999938964844,143.57000732421875,108.04000091552734,112.35440063476562,105.88615417480469,0.7763155411964249,-1.3118924624928308,2.1731524399394453,35.77378859529812,30.56008630962001,38.53558435906507
AMBER.NS,6526.0,6566.5,6562.5,7204.5,7817.0,6301.5,5723.89990234375,-0.6167669230183508,-0.5561904761904762,-9.417725032965507,-16.515287194575926,3.562643814964691,14.0131747818968
MINDACORP.NS,583.4500122070312,586.0,586.1500244140625,607.5999755859375,515.25,535.7658081054688,540.5524291992188,-0.43515150050661267,-0.46063500717760497,-3.9746485104146516,13.23629543076783,8.900195454834918,7.935878314590414
SBIN.NS,962.8499755859375,959.75,971.5,957.1500244140625,808.8499755859375,806.0,850.423828125,0.32299823765954677,-0.8903782206960885,0.5955128272983468,19.03937746779817,19.460294737709365,13.220013802860247
NATIONALUM.NS,264.3500061035156,263.0,273.1499938964844,262.9756164550781,201.16372680664062,177.58331298828125,238.51327514648438,0.513310305519249,-3.2216686764062974,0.5226300700286695,31.41037417625987,48.85971077753241,10.832407940884407
HUDCO.NS,212.67999267578125,211.05999755859375,225.22000122070312,226.23870849609375,214.96511840820312,238.4623260498047,246.77845764160156,0.7675519453835692,-5.56789293888395,-5.993101671435065,-1.0630216424613539,-10.811910544158074,-13.817439857469974
ALKEM.NS,5625.0,5598.5,5675.5,5767.5,5336.0,4835.546875,5407.7548828125,0.47334107350183086,-0.8897894458638006,-2.4707412223667102,5.416041979010495,16.32603602875838,4.017288540166113
RKFORGE.NS,520.0,523.0,531.3499755859375,538.4500122070312,581.2000122070312,599.5,966.3880004882812,-0.5736137667304015,-2.1360640081749325,-3.4265041858588194,-10.529939938341052,-13.261050875729774,-46.19138485398591
IDEA.NS,11.199999809265137,10.720000267028809,10.800000190734863,10.369999885559082,7.269999980926514,6.820000171661377,8.079999923706055,4.477607558580467,3.7037001061669086,8.003856633227983,54.05776944497007,64.22286697005721,38.61386033439504
INDIACEM.NS,417.95001220703125,414.3999938964844,416.20001220703125,392.25,403.25,340.8999938964844,345.75,0.8566646628459306,0.42047091510643536,6.551947025374442,3.6453843042854928,22.60194182753298,20.882143805359725
ABBOTINDIA.NS,28195.0,27985.0,28945.0,29570.0,30630.0,31259.62890625,28595.978515625,0.7504020010720028,-2.591121091725687,-4.649983090970578,-7.949722494286647,-9.803791706680379,-1.4022199499342298
ICICIPRULI.NS,635.7000122070312,642.8499755859375,626.0499877929688,632.9500122070312,598.1500244140625,637.0557250976562,680.0986328125,-1.1122289259464129,1.5414143602305619,0.43447348873744934,6.277687245729376,-0.21280915267140543,-6.528261999566354
SHRIRAMFIN.NS,846.9500122070312,837.25,854.9000244140625,822.5,591.396240234375,644.6126098632812,627.682373046875,1.1585562504665572,-0.9299347268682191,2.972645861037234,43.21193720666508,31.388992279667725,34.93289736587544
MANKIND.NS,2164.300048828125,2148.89990234375,2205.5,2270.0,2589.300048828125,2358.270263671875,2665.34912109375,0.7166525750026074,-1.8680549159771027,-4.656385514179515,-16.41370223556548,-8.225105401691085,-18.798628228485693
ADANIPOWER.NS,140.74000549316406,141.17999267578125,143.77999877929688,151.97999572753906,128.72999572753906,109.52999877929688,105.36000061035156,-0.31164981261021496,-2.1143367032567717,-7.395703744146305,9.329612494545987,28.494482846434977,33.580110742080265
COFORGE.NS,1843.5999755859375,1820.199951171875,1977.9000244140625,1827.699951171875,1692.8458251953125,1758.0634765625,1785.33154296875,1.285574389725545,-6.790032214490231,0.8699471925831046,8.905367999075267,4.865381720498795,3.263731761569365
BAYERCROP.NS,4397.7001953125,4401.60009765625,4495.10009765625,4416.31640625,5001.4345703125,5432.267578125,6050.7177734375,-0.08860192332844156,-2.1668016335061018,-0.4215325448863722,-12.071224096055252,-19.04485314711966,-27.319363421339958
KSB.NS,740.0,734.5999755859375,748.75,764.4000244140625,810.4500122070312,873.0999755859375,825.7171630859375,0.7350972765490891,-1.1686143572621035,-3.192049141124232,-8.692702960813163,-15.244528611584727,-10.38093513347698
J&KBANK.NS,102.47000122070312,100.30000305175781,103.1500015258789,107.61000061035156,101.05000305175781,102.03652954101562,102.31084442138672,2.1635075801797616,-0.659234411164966,-4.776507165221588,1.405243073785945,0.42482009299743717,0.15556200343815815
GODREJAGRO.NS,591.4500122070312,599.2000122070312,582.9000244140625,575.4500122070312,736.4000244140625,806.039794921875,778.7523193359375,-1.2933911619017584,1.466801755852265,2.7804326458583226,-19.68359687689647,-26.622728067122637,-24.051588994126377
BSE.NS,2685.5,2581.699951171875,2815.89990234375,2775.39990234375,2353.199951171875,2909.800048828125,1816.387939453125,4.0206085444208375,-4.6308429584167605,-3.2391693271961266,14.121199036343777,-7.708435118023255,47.848372127407195
SAGILITY.NS,49.790000915527344,48.369998931884766,49.29999923706055,51.650001525878906,43.49652099609375,39.001014709472656,42.217796325683594,2.935708114532404,0.9939182272815237,-3.601162740372081,14.468927112581683,27.663347444737724,17.936048891394
IOB.NS,36.900001525878906,36.63999938964844,37.779998779296875,38.970001220703125,38.91999816894531,40.70000076293945,56.869998931884766,0.7096128290436728,-2.3292675538682124,-5.311777341501634,-5.190125226362892,-9.336607287046403,-35.11517105868885
ABSLAMC.NS,741.5999755859375,730.6500244140625,726.5,737.0499877929688,847.6500244140625,735.3436279296875,821.96337890625,1.4986588388409627,2.078455001505506,0.617324179950574,-12.511065389449143,0.850805993092555,-9.777005324403685
EMAMILTD.NS,533.5499877929688,525.9500122070312,525.2999877929688,522.218994140625,583.3471069335938,574.7138061523438,628.4251708984375,1.4449996025374934,1.5705311615677193,2.169778154276116,-8.536447433910688,-7.1624899069265435,-15.097292008502622
SUMICHEM.NS,455.20001220703125,456.0,465.25,475.6499938964844,566.1500244140625,516.349365234375,544.5919189453125,-0.1754359195106908,-2.160126339165771,-4.299376001653781,-19.59728118388038,-11.842631587159516,-16.414475431696207
GICRE.NS,374.1499938964844,380.25,381.8500061035156,386.8999938964844,365.95001220703125,388.0939636230469,414.5151062011719,-1.604209363186226,-2.016501789695888,-3.2954252264504507,2.2407381926289145,-3.592936513721761,-9.73791104372866
CUB.NS,262.0,264.75,271.8500061035156,251.69000244140625,201.0,196.85533142089844,184.41253662109375,-1.0387157695939566,-3.623323848580279,4.096307941748274,30.34825870646766,33.09266155449713,42.072770539631264
UNIONBANK.NS,150.5,148.05999755859375,153.3000030517578,156.2899932861328,127.23999786376953,147.5516357421875,125.23753356933594,1.6479822245307247,-1.826485972614406,-3.704647472556097,18.280416949656008,1.9981915096923,20.1716416082866
ELECON.NS,477.04998779296875,474.45001220703125,474.45001220703125,525.75,559.3837280273438,690.211669921875,658.5121459960938,0.5479977909249106,0.5479977909249106,-9.262960001337376,-14.71865127802759,-30.883523333216605,-27.55638742678581
WHIRLPOOL.NS,925.5999755859375,923.0,949.5,1226.9000244140625,1371.199951171875,1264.9222412109375,1922.0382080078125,0.2816874957678765,-2.517116841923381,-24.557832165014304,-32.49708222386621,-26.82554346583071,-51.84279002729506
ABREL.NS,1657.9000244140625,1653.699951171875,1750.300048828125,1776.4000244140625,1780.5,2158.364013671875,2799.138916015625,0.2539803692448057,-5.279096259862811,-6.670794774340688,-6.8857048910944965,-23.187191135864417,-40.77107016989478
POWERINDIA.NS,19220.0,18980.0,19305.0,22018.0,18846.0,19509.341796875,12497.7255859375,1.2644889357218125,-0.44030044030044024,-12.707784539921882,1.9845059959673141,-1.4830935860755008,53.78798220394946
PNB.NS,117.3499984741211,117.16000366210938,121.70999908447266,122.44999694824219,104.27999877929688,105.94990539550781,107.35907745361328,0.16216695636137543,-3.5822862896626186,-4.164964149633085,12.533563336998292,10.75988981401831,9.306079427540347
TRIVENI.NS,350.75,347.6499938964844,350.5,371.0,345.3500061035156,438.21453857421875,471.52618408203125,0.8917031951505447,0.07132667617689016,-5.45822102425876,1.5636293039085032,-19.959296389114485,-25.613887024568683
BHARTIHEXA.NS,1697.9000244140625,1670.0,1758.699951171875,1800.9000244140625,1745.699951171875,1869.99755859375,1449.8125,1.6706601445546407,-3.457094924992729,-5.719362463416696,-2.7381524944034497,-9.20308870932997,17.111697161809715
MFSL.NS,1705.699951171875,1698.800048828125,1690.199951171875,1718.800048828125,1597.5,1504.199951171875,1165.25,0.40616330029597814,0.9170512630327143,-0.7621653062659397,6.773079885563381,13.395825458112645,46.38060083002575
MPHASIS.NS,2891.5,2857.5,2953.60009765625,2825.800048828125,2853.300048828125,2480.240478515625,3119.467529296875,1.1898512685914262,-2.1025221967431498,2.3250035401167586,1.3387989527271782,16.581437366529304,-7.3078987729761264
COCHINSHIP.NS,1599.0999755859375,1618.800048828125,1644.0,1787.836669921875,1623.4990234375,2342.142578125,1623.090576171875,-1.216955315540588,-2.7311450373517334,-10.556707864381423,-1.5028680337547362,-31.72490904178449,-1.4780814415496333
UPL.NS,745.7000122070312,736.9000244140625,759.0999755859375,760.5999755859375,704.0,641.0337524414062,544.9629516601562,1.1941901888205197,-1.7652435528749721,-1.9589750009428912,5.923297188498757,16.327729915468378,36.83499216512913
